,首爾,濟州,東京,沖繩,北京,上海,福州,廈門
2019-04-12-20,35.06,36.5,1,4,90.0,30.0,18.0,31.0
2019-04-12-21,34.81,29.0,4,4,85.0,30.0,22.0,29.0
2019-04-12-22,36.69,22.0,9,2,85.0,34.0,21.0,27.0
2019-04-12-23,38.38,24.0,10,4,85.0,36.0,18.0,25.0
2019-04-13-00,43.72,22.5,1,4,87.0,35.0,12.0,24.0
2019-04-13-01,44.06,26.0,9,3,91.0,34.0,14.0,20.0
2019-04-13-02,45.72,20.5,8,2,93.0,36.0,16.0,18.0
2019-04-13-03,44.0,17.5,13,3,95.0,37.0,16.0,17.0
2019-04-13-04,44.39,18.5,13,6,98.0,36.0,15.0,14.0
2019-04-13-05,43.44,19.0,8,5,102.0,34.0,15.0,14.0
2019-04-13-06,44.39,19.5,10,4,105.0,31.0,15.0,15.0
2019-04-13-07,43.56,28.5,4,4,107.0,29.0,15.0,14.0
2019-04-13-08,46.78,25.0,8,3,116.0,25.0,16.0,18.0
2019-04-13-09,44.67,24.0,11,5,128.0,21.0,19.0,17.0
2019-04-13-10,37.56,21.0,15,6,134.0,21.0,19.0,16.0
2019-04-13-11,29.94,25.5,18,7,134.0,23.0,18.0,18.0
2019-04-13-12,25.44,25.0,32,9,131.0,25.0,22.0,18.0
2019-04-13-13,18.06,22.5,36,7,126.0,20.0,26.0,21.0
2019-04-13-14,16.33,18.5,27,6,114.0,24.0,24.0,21.0
2019-04-13-15,15.44,21.0,23,4,112.0,24.0,22.0,23.0
2019-04-13-16,16.94,19.0,16,5,98.0,23.0,24.0,25.0
2019-04-13-17,18.82,21.0,7,6,-999.0,-999.0,-999.0,-999.0
2019-04-13-18,20.12,21.5,-7,3,25.0,20.0,25.0,36.0
2019-04-13-19,19.25,25.5,-3,4,14.0,19.0,34.0,44.0
2019-04-13-20,19.75,24.0,-2,5,14.0,18.0,39.0,46.0
2019-04-13-21,19.06,29.5,-4,8,13.0,21.0,43.0,41.0
2019-04-13-22,18.59,30.5,8,7,14.0,23.0,44.0,34.0
2019-04-13-23,17.38,26.0,5,8,15.0,26.0,46.0,36.0
2019-04-14-00,17.61,21.5,4,6,15.0,28.0,47.0,41.0
2019-04-14-01,17.61,23.0,16,7,16.0,30.0,49.0,57.0
2019-04-14-02,17.33,21.0,11,8,15.0,33.0,42.0,75.0
2019-04-14-03,16.82,16.0,4,10,12.0,31.0,41.0,64.0
2019-04-14-04,16.75,18.0,7,11,10.0,31.0,41.0,56.0
2019-04-14-05,21.12,23.0,7,7,10.0,36.0,41.0,53.0
2019-04-14-06,24.24,19.5,6,6,10.0,38.0,42.0,43.0
2019-04-14-07,23.71,21.0,10,5,18.0,41.0,42.0,39.0
2019-04-14-08,25.59,23.0,10,8,17.0,46.0,41.0,45.0
2019-04-14-09,27.18,23.5,13,4,14.0,51.0,44.0,55.0
2019-04-14-10,30.41,24.5,22,4,13.0,56.0,40.0,48.0
2019-04-14-11,31.59,17.0,21,6,11.0,68.0,32.0,32.0
2019-04-14-12,33.59,13.5,21,8,-999.0,-999.0,-999.0,-999.0
2019-04-14-13,27.31,15.0,7,6,13.0,106.0,29.0,34.0
2019-04-14-14,23.18,23.0,9,5,14.0,59.0,25.0,48.0
2019-04-14-15,21.24,32.5,10,7,14.0,33.0,21.0,56.0
2019-04-14-16,27.88,34.5,10,4,15.0,37.0,24.0,58.0
2019-04-14-17,27.94,32.5,6,5,17.0,53.0,21.0,58.0
2019-04-14-18,15.12,28.0,0,5,19.0,60.0,17.0,64.0
2019-04-14-19,11.59,31.0,3,3,21.0,49.0,13.0,68.0
2019-04-14-20,9.47,28.0,7,3,22.0,36.0,16.0,65.0
2019-04-14-21,9.82,26.5,6,4,25.0,34.0,19.0,35.0
2019-04-14-22,10.94,27.5,11,5,31.0,42.0,23.0,17.0
2019-04-14-23,10.47,25.5,6,4,34.0,47.0,28.0,14.0
2019-04-15-00,11.76,19.5,1,4,33.0,49.0,32.0,17.0
2019-04-15-01,12.11,19.5,3,0,33.0,53.0,36.0,23.0
2019-04-15-02,12.61,20.0,-2,1,34.0,55.0,40.0,27.0
2019-04-15-03,12.11,17.5,1,1,36.0,61.0,49.0,30.0
2019-04-15-04,12.44,17.0,-3,3,35.0,61.0,57.0,34.0
2019-04-15-05,12.56,14.0,-1,4,34.0,61.0,64.0,44.0
2019-04-15-06,14.33,17.5,10,4,39.0,60.0,67.0,59.0
2019-04-15-07,14.78,15.5,4,5,44.0,59.0,71.0,67.0
2019-04-15-08,16.33,17.0,13,5,42.0,54.0,48.0,62.0
2019-04-15-09,16.94,13.0,19,7,48.0,40.0,38.0,55.0
2019-04-15-10,15.0,10.5,12,9,62.0,28.0,22.0,51.0
2019-04-15-11,16.41,11.0,16,11,72.0,21.0,13.0,46.0
2019-04-15-12,17.76,15.0,22,9,67.0,18.0,11.0,33.0
2019-04-15-13,15.25,14.5,30,10,59.0,21.0,11.0,25.0
2019-04-15-14,14.76,13.0,25,8,56.0,18.0,12.0,22.0
2019-04-15-15,13.29,14.5,16,8,52.0,16.0,12.0,22.0
2019-04-15-16,13.0,15.0,10,8,49.0,16.0,14.0,22.0
2019-04-15-17,13.18,17.5,4,6,48.0,18.0,14.0,21.0
2019-04-15-18,17.18,18.5,-999,4,47.0,19.0,13.0,21.0
2019-04-15-19,21.44,19.0,-16,7,43.0,19.0,12.0,20.0
2019-04-15-20,24.81,22.5,-9,7,36.0,21.0,12.0,20.0
2019-04-15-21,26.69,24.5,-4,8,34.0,23.0,11.0,17.0
2019-04-15-22,28.94,18.0,-3,9,35.0,18.0,10.0,16.0
2019-04-15-23,27.53,16.0,1,8,32.0,16.0,8.0,18.0
2019-04-16-00,29.5,17.5,3,9,34.0,16.0,8.0,16.0
2019-04-16-01,30.06,16.0,4,9,36.0,16.0,10.0,15.0
2019-04-16-02,30.39,16.0,3,8,38.0,15.0,14.0,13.0
2019-04-16-03,29.67,13.0,6,8,39.0,17.0,15.0,19.0
2019-04-16-04,29.67,29.0,7,11,42.0,19.0,16.0,21.0
2019-04-16-05,29.06,45.5,8,9,44.0,18.0,17.0,21.0
2019-04-16-06,28.56,36.5,6,13,51.0,19.0,17.0,22.0
2019-04-16-07,28.72,28.0,6,9,56.0,19.0,17.0,25.0
2019-04-16-08,30.94,20.0,8,12,66.0,20.0,19.0,27.0
2019-04-16-09,29.94,21.0,10,14,76.0,20.0,17.0,26.0
2019-04-16-10,27.0,21.0,16,15,86.0,20.0,17.0,25.0
2019-04-16-11,22.56,10.5,21,14,87.0,18.0,16.0,25.0
2019-04-16-12,19.22,18.0,31,9,89.0,20.0,18.0,30.0
2019-04-16-13,18.89,14.5,43,8,101.0,21.0,20.0,28.0
2019-04-16-14,15.39,19.5,42,9,95.0,18.0,21.0,30.0
2019-04-16-15,9.72,21.5,26,9,91.0,16.0,21.0,39.0
2019-04-16-16,9.71,22.0,21,9,85.0,15.0,21.0,43.0
2019-04-16-17,10.61,22.5,10,8,81.0,17.0,23.0,48.0
2019-04-16-18,14.06,21.0,-13,7,76.0,18.0,23.0,46.0
2019-04-16-19,15.76,19.5,-13,7,76.0,19.0,29.0,48.0
2019-04-16-20,18.33,24.5,-12,6,78.0,18.0,35.0,46.0
2019-04-16-21,16.0,27.0,-2,4,81.0,19.0,38.0,52.0
2019-04-16-22,16.65,27.0,1,3,84.0,22.0,38.0,58.0
2019-04-16-23,19.0,24.0,8,1,91.0,24.0,37.0,54.0
2019-04-17-00,18.89,25.0,9,1,93.0,28.0,37.0,58.0
2019-04-17-01,18.94,17.5,14,1,93.0,28.0,32.0,58.0
2019-04-17-02,19.72,16.5,6,-1,96.0,30.0,30.0,68.0
2019-04-17-03,20.17,14.0,8,2,97.0,31.0,32.0,68.0
2019-04-17-04,19.39,16.5,7,0,99.0,31.0,30.0,71.0
2019-04-17-05,18.56,11.5,8,2,102.0,32.0,26.0,77.0
2019-04-17-06,20.39,12.5,7,2,103.0,34.0,26.0,84.0
2019-04-17-07,20.72,9.5,15,2,107.0,36.0,28.0,85.0
2019-04-17-08,24.5,10.0,13,3,115.0,35.0,22.0,83.0
2019-04-17-09,23.5,9.5,23,2,119.0,36.0,17.0,72.0
2019-04-17-10,22.11,8.5,-999,1,117.0,43.0,16.0,58.0
2019-04-17-11,23.22,11.0,-999,2,124.0,49.0,14.0,45.0
2019-04-17-12,19.06,11.5,-999,2,126.0,54.0,14.0,41.0
2019-04-17-13,19.41,14.0,28,3,121.0,57.0,14.0,20.0
2019-04-17-14,21.81,10.5,17,1,123.0,65.0,17.0,27.0
2019-04-17-15,20.73,15.0,19,2,105.0,62.0,18.0,21.0
2019-04-17-16,20.19,13.5,12,1,102.0,54.0,19.0,24.0
2019-04-17-17,19.06,12.5,7,2,98.0,49.0,21.0,16.0
2019-04-17-18,19.12,14.0,2,1,97.0,49.0,22.0,7.0
2019-04-17-19,17.56,13.5,7,1,86.0,49.0,27.0,6.0
2019-04-17-20,17.71,14.0,6,1,97.0,47.0,30.0,6.0
2019-04-17-21,17.31,16.5,7,2,104.0,47.0,28.0,8.0
2019-04-17-22,17.88,16.5,6,3,114.0,46.0,27.0,8.0
2019-04-17-23,16.81,14.5,11,4,118.0,44.0,31.0,9.0
2019-04-18-00,15.44,17.0,11,4,114.0,47.0,35.0,11.0
2019-04-18-01,14.82,14.0,10,2,110.0,51.0,38.0,13.0
2019-04-18-02,16.47,15.5,13,3,93.0,53.0,35.0,16.0
2019-04-18-03,18.24,13.0,11,3,76.0,54.0,35.0,19.0
2019-04-18-04,19.53,16.0,12,4,114.0,51.0,34.0,23.0
2019-04-18-05,19.29,13.5,12,3,83.0,45.0,33.0,26.0
2019-04-18-06,21.88,24.0,9,4,43.0,46.0,34.0,27.0
2019-04-18-07,25.12,15.5,12,6,25.0,46.0,34.0,30.0
2019-04-18-08,25.59,17.0,10,9,22.0,47.0,32.0,35.0
2019-04-18-09,23.59,23.5,15,6,21.0,45.0,31.0,40.0
2019-04-18-10,20.82,16.5,16,6,17.0,46.0,31.0,37.0
2019-04-18-11,16.65,16.0,22,7,15.0,46.0,27.0,28.0
2019-04-18-12,13.06,18.5,26,2,22.0,46.0,28.0,25.0
2019-04-18-13,11.06,16.5,42,6,11.0,46.0,27.0,33.0
2019-04-18-14,15.76,16.0,43,4,10.0,43.0,28.0,36.0
2019-04-18-15,21.12,20.5,30,6,12.0,44.0,28.0,41.0
2019-04-18-16,24.35,17.0,23,4,16.0,41.0,28.0,33.0
2019-04-18-17,27.69,18.0,5,3,18.0,36.0,30.0,24.0
2019-04-18-18,31.81,16.0,-11,4,42.0,36.0,37.0,28.0
2019-04-18-19,34.31,26.0,-9,5,42.0,42.0,39.0,29.0
2019-04-18-20,38.47,27.5,-6,5,35.0,44.0,41.0,35.0
2019-04-18-21,39.25,21.5,7,3,30.0,44.0,44.0,33.0
2019-04-18-22,38.88,25.0,5,5,24.0,48.0,44.0,38.0
2019-04-18-23,40.59,24.0,7,6,23.0,54.0,44.0,46.0
2019-04-19-00,40.24,34.0,12,3,22.0,57.0,47.0,33.0
2019-04-19-01,38.18,29.0,7,2,18.0,55.0,55.0,21.0
2019-04-19-02,40.18,29.0,8,2,19.0,55.0,58.0,24.0
2019-04-19-03,38.24,32.5,12,3,22.0,51.0,57.0,29.0
2019-04-19-04,36.35,30.5,13,3,15.0,53.0,59.0,37.0
2019-04-19-05,34.94,28.5,11,5,15.0,55.0,58.0,41.0
2019-04-19-06,27.71,31.0,5,6,17.0,53.0,62.0,38.0
2019-04-19-07,16.35,31.5,13,6,21.0,52.0,54.0,42.0
2019-04-19-08,12.12,33.5,15,8,20.0,54.0,54.0,45.0
2019-04-19-09,12.88,31.0,24,3,21.0,47.0,59.0,41.0
2019-04-19-10,11.94,30.5,25,2,22.0,41.0,58.0,37.0
2019-04-19-11,13.71,18.5,25,0,26.0,37.0,60.0,37.0
2019-04-19-12,14.06,20.5,38,4,24.0,38.0,64.0,35.0
2019-04-19-13,14.25,21.5,51,0,26.0,35.0,66.0,33.0
2019-04-19-14,16.76,27.0,36,0,26.0,33.0,61.0,26.0
2019-04-19-15,18.29,29.5,26,0,24.0,32.0,59.0,28.0
2019-04-19-16,17.88,32.5,21,2,24.0,31.0,60.0,29.0
2019-04-19-17,20.0,31.5,16,2,-999.0,-999.0,-999.0,-999.0
2019-04-19-18,21.44,28.0,3,3,19.0,32.0,46.0,38.0
2019-04-19-19,24.19,22.5,7,4,16.0,32.0,48.0,27.0
2019-04-19-20,25.44,20.5,13,2,16.0,39.0,47.0,23.0
2019-04-19-21,23.82,17.5,14,3,16.0,40.0,48.0,28.0
2019-04-19-22,22.35,18.5,11,4,20.0,38.0,49.0,26.0
2019-04-19-23,20.69,18.0,1,3,22.0,32.0,52.0,26.0
2019-04-20-00,20.47,19.5,0,3,22.0,28.0,49.0,22.0
2019-04-20-01,20.67,21.5,5,2,21.0,27.0,49.0,19.0
2019-04-20-02,19.39,21.5,5,0,21.0,26.0,52.0,24.0
2019-04-20-03,20.11,18.5,4,3,21.0,23.0,54.0,21.0
2019-04-20-04,20.44,22.0,3,2,19.0,23.0,50.0,20.0
2019-04-20-05,19.83,21.0,5,3,21.0,23.0,46.0,19.0
2019-04-20-06,21.28,19.5,1,2,21.0,21.0,45.0,17.0
2019-04-20-07,21.89,27.5,0,1,24.0,20.0,44.0,19.0
2019-04-20-08,25.28,33.0,5,4,28.0,20.0,48.0,29.0
2019-04-20-09,28.78,38.0,10,3,28.0,18.0,45.0,38.0
2019-04-20-10,29.17,30.0,12,0,33.0,19.0,39.0,37.0
2019-04-20-11,28.44,29.5,22,3,37.0,18.0,30.0,38.0
2019-04-20-12,25.83,23.0,26,2,39.0,14.0,27.0,39.0
2019-04-20-13,23.33,18.0,32,1,42.0,15.0,24.0,32.0
2019-04-20-14,23.28,16.5,37,4,45.0,14.0,19.0,40.0
2019-04-20-15,22.67,18.5,22,3,48.0,15.0,20.0,36.0
2019-04-20-16,23.33,19.5,22,0,48.0,16.0,20.0,29.0
2019-04-20-17,24.78,21.5,4,2,53.0,15.0,26.0,28.0
2019-04-20-18,27.06,23.0,-9,3,55.0,15.0,26.0,24.0
2019-04-20-19,28.75,26.0,-6,2,54.0,18.0,29.0,29.0
2019-04-20-20,32.83,25.5,2,2,58.0,18.0,34.0,28.0
2019-04-20-21,35.53,21.5,4,2,61.0,-999.0,-999.0,-999.0
2019-04-20-22,38.39,25.0,6,1,-999.0,-999.0,-999.0,-999.0
2019-04-20-23,34.83,25.0,13,1,60.0,20.0,32.0,31.0
2019-04-21-00,26.0,25.5,13,3,61.0,21.0,34.0,30.0
2019-04-21-01,19.88,24.0,7,1,61.0,23.0,33.0,29.0
2019-04-21-02,21.67,22.5,16,0,60.0,25.0,32.0,27.0
2019-04-21-03,24.44,20.5,15,0,61.0,23.0,28.0,33.0
2019-04-21-04,24.0,24.5,10,0,58.0,26.0,26.0,28.0
2019-04-21-05,18.17,25.5,5,1,57.0,25.0,30.0,23.0
2019-04-21-06,17.0,23.5,2,0,56.0,26.0,35.0,20.0
2019-04-21-07,18.18,26.5,3,1,58.0,26.0,35.0,16.0
2019-04-21-08,20.94,25.5,10,3,60.0,27.0,36.0,19.0
2019-04-21-09,22.71,26.0,15,1,65.0,27.0,37.0,23.0
2019-04-21-10,24.35,28.0,20,0,62.0,27.0,36.0,22.0
2019-04-21-11,23.24,24.0,28,1,54.0,27.0,37.0,13.0
2019-04-21-12,22.62,23.5,30,1,56.0,24.0,34.0,10.0
2019-04-21-13,25.67,22.5,33,0,61.0,23.0,32.0,14.0
2019-04-21-14,30.73,20.0,36,0,65.0,26.0,35.0,14.0
2019-04-21-15,34.93,21.5,40,1,71.0,27.0,36.0,13.0
2019-04-21-16,43.22,24.5,25,1,77.0,27.0,34.0,11.0
2019-04-21-17,38.06,22.5,19,3,72.0,23.0,34.0,11.0
2019-04-21-18,30.44,27.5,8,4,67.0,26.0,34.0,9.0
2019-04-21-19,26.0,36.0,5,5,60.0,30.0,31.0,10.0
2019-04-21-20,25.82,31.5,11,3,50.0,28.0,29.0,25.0
2019-04-21-21,24.18,25.5,14,2,47.0,25.0,30.0,12.0
2019-04-21-22,24.35,39.5,17,3,48.0,26.0,31.0,11.0
2019-04-21-23,26.72,28.5,21,3,49.0,28.0,33.0,12.0
2019-04-22-00,29.17,30.0,16,2,49.0,29.0,38.0,14.0
2019-04-22-01,29.72,23.5,13,2,52.0,28.0,37.0,15.0
2019-04-22-02,33.39,30.0,17,2,63.0,26.0,36.0,17.0
2019-04-22-03,33.5,33.0,17,1,68.0,26.0,38.0,16.0
2019-04-22-04,34.78,28.0,14,0,69.0,23.0,38.0,20.0
2019-04-22-05,36.78,27.0,11,1,71.0,20.0,36.0,20.0
2019-04-22-06,37.89,21.0,14,3,69.0,20.0,35.0,21.0
2019-04-22-07,44.28,29.5,15,1,70.0,21.0,36.0,26.0
2019-04-22-08,51.83,32.5,21,2,76.0,20.0,41.0,33.0
2019-04-22-09,53.11,29.0,24,2,86.0,17.0,44.0,38.0
2019-04-22-10,49.28,21.5,23,1,98.0,15.0,50.0,35.0
2019-04-22-11,43.76,31.5,30,0,112.0,12.0,50.0,34.0
2019-04-22-12,37.65,38.5,43,2,131.0,10.0,46.0,27.0
2019-04-22-13,36.12,32.0,52,0,142.0,9.0,38.0,22.0
2019-04-22-14,36.72,26.5,54,1,126.0,11.0,38.0,23.0
2019-04-22-15,36.0,23.5,45,0,128.0,12.0,46.0,21.0
2019-04-22-16,39.0,25.5,42,0,117.0,15.0,39.0,18.0
2019-04-22-17,48.29,27.0,14,2,119.0,18.0,22.0,18.0
2019-04-22-18,52.89,23.0,5,2,115.0,21.0,21.0,18.0
2019-04-22-19,54.33,25.5,-3,0,111.0,24.0,28.0,17.0
2019-04-22-20,53.39,23.5,7,2,98.0,24.0,33.0,7.0
2019-04-22-21,53.22,31.0,6,1,96.0,22.0,38.0,5.0
2019-04-22-22,56.0,30.5,6,1,97.0,22.0,36.0,7.0
2019-04-22-23,59.22,31.5,5,2,94.0,20.0,29.0,10.0
2019-04-23-00,58.0,31.5,10,0,94.0,19.0,30.0,13.0
2019-04-23-01,59.72,33.0,1,1,101.0,15.0,29.0,15.0
2019-04-23-02,58.33,27.5,9,1,110.0,14.0,29.0,15.0
2019-04-23-03,53.89,23.5,10,0,119.0,10.0,32.0,18.0
2019-04-23-04,53.5,26.0,12,0,121.0,12.0,35.0,23.0
2019-04-23-05,50.94,26.0,11,2,119.0,10.0,34.0,29.0
2019-04-23-06,51.33,31.0,10,1,117.0,14.0,34.0,28.0
2019-04-23-07,54.22,31.0,13,3,121.0,17.0,31.0,28.0
2019-04-23-08,56.17,31.0,9,3,128.0,24.0,33.0,26.0
2019-04-23-09,51.17,29.0,15,3,132.0,36.0,32.0,25.0
2019-04-23-10,35.61,20.0,16,5,140.0,48.0,35.0,24.0
2019-04-23-11,34.06,15.0,23,5,139.0,46.0,28.0,22.0
2019-04-23-12,35.5,7.0,31,3,132.0,49.0,25.0,25.0
2019-04-23-13,35.67,3.0,37,4,114.0,50.0,26.0,26.0
2019-04-23-14,36.94,-999.0,34,4,94.0,67.0,25.0,21.0
2019-04-23-15,37.11,-999.0,34,5,70.0,71.0,31.0,18.0
2019-04-23-16,40.0,-999.0,21,6,57.0,68.0,33.0,17.0
2019-04-23-17,41.0,4.0,16,8,51.0,67.0,34.0,16.0
2019-04-23-18,47.17,3.0,-7,4,48.0,67.0,44.0,20.0
2019-04-23-19,47.44,5.0,-6,4,48.0,66.0,50.0,21.0
2019-04-23-20,44.71,3.0,-4,1,49.0,76.0,51.0,25.0
2019-04-23-21,42.53,9.0,2,3,55.0,83.0,56.0,27.0
2019-04-23-22,41.56,9.0,10,2,62.0,88.0,52.0,27.0
2019-04-23-23,40.61,9.0,11,3,66.0,94.0,47.0,26.0
2019-04-24-00,40.33,5.0,12,3,71.0,101.0,48.0,25.0
2019-04-24-01,42.0,6.0,20,2,81.0,107.0,50.0,25.0
2019-04-24-02,43.89,7.0,17,1,99.0,109.0,49.0,32.0
2019-04-24-03,44.11,10.0,20,3,100.0,107.0,48.0,36.0
2019-04-24-04,46.67,10.0,13,2,92.0,101.0,46.0,35.0
2019-04-24-05,51.89,10.0,19,1,90.0,97.0,44.0,34.0
2019-04-24-06,58.61,7.0,14,3,76.0,97.0,44.0,38.0
2019-04-24-07,51.94,5.0,15,3,70.0,87.0,40.0,42.0
2019-04-24-08,41.41,8.0,12,4,69.0,82.0,44.0,46.0
2019-04-24-09,37.18,7.0,15,4,73.0,84.0,50.0,44.0
2019-04-24-10,40.83,10.0,19,5,83.0,93.0,53.0,32.0
2019-04-24-11,42.39,20.0,24,4,75.0,103.0,47.0,31.0
2019-04-24-12,45.61,11.0,9,4,29.0,101.0,45.0,39.0
2019-04-24-13,47.67,7.0,13,1,13.0,97.0,47.0,32.0
2019-04-24-14,51.11,7.0,16,2,11.0,107.0,55.0,29.0
2019-04-24-15,47.39,19.0,19,3,8.0,115.0,47.0,26.0
2019-04-24-16,47.0,9.0,22,2,11.0,109.0,41.0,20.0
2019-04-24-17,39.35,10.0,17,3,9.0,101.0,45.0,19.0
2019-04-24-18,33.83,11.0,17,1,8.0,97.0,42.0,19.0
2019-04-24-19,27.29,9.5,15,2,6.0,96.0,34.0,18.0
2019-04-24-20,25.56,16.0,20,2,7.0,103.0,30.0,17.0
2019-04-24-21,25.69,18.5,19,1,9.0,90.0,28.0,17.0
2019-04-24-22,28.12,17.0,17,0,5.0,73.0,27.0,18.0
2019-04-24-23,30.28,12.5,11,0,3.0,53.0,29.0,18.0
2019-04-25-00,31.17,12.0,15,1,3.0,31.0,28.0,19.0
2019-04-25-01,30.5,13.0,17,1,4.0,21.0,29.0,20.0
2019-04-25-02,32.06,18.5,19,1,4.0,19.0,28.0,21.0
2019-04-25-03,32.0,16.5,16,0,3.0,21.0,31.0,22.0
2019-04-25-04,27.17,22.0,10,2,6.0,21.0,35.0,23.0
2019-04-25-05,15.89,21.0,3,2,5.0,21.0,34.0,25.0
2019-04-25-06,12.39,24.0,5,2,7.0,22.0,35.0,32.0
2019-04-25-07,11.65,26.0,6,2,6.0,24.0,41.0,45.0
2019-04-25-08,13.61,32.0,5,2,7.0,27.0,45.0,54.0
2019-04-25-09,15.61,37.0,8,5,8.0,31.0,43.0,49.0
2019-04-25-10,16.28,34.0,12,2,8.0,35.0,40.0,43.0
2019-04-25-11,16.28,34.0,20,4,9.0,36.0,40.0,37.0
2019-04-25-12,16.17,31.0,17,3,8.0,45.0,39.0,34.0
2019-04-25-13,18.44,34.0,4,3,7.0,54.0,44.0,31.0
2019-04-25-14,19.06,32.5,3,5,11.0,53.0,19.0,28.0
2019-04-25-15,20.17,36.0,12,2,11.0,58.0,11.0,27.0
2019-04-25-16,20.12,38.5,33,3,9.0,66.0,10.0,25.0
2019-04-25-17,18.88,45.0,35,5,9.0,72.0,8.0,24.0
2019-04-25-18,16.33,38.0,14,5,11.0,66.0,10.0,23.0
2019-04-25-19,14.44,31.0,4,3,16.0,49.0,11.0,26.0
2019-04-25-20,13.83,47.0,7,3,15.0,30.0,11.0,30.0
2019-04-25-21,16.0,48.5,4,3,17.0,24.0,13.0,28.0
2019-04-25-22,14.94,37.0,7,3,16.0,22.0,16.0,36.0
2019-04-25-23,13.72,30.0,11,3,18.0,20.0,18.0,39.0
2019-04-26-00,15.83,25.5,13,1,17.0,26.0,19.0,29.0
2019-04-26-01,16.22,23.5,13,3,14.0,29.0,19.0,28.0
2019-04-26-02,15.5,13.5,13,6,14.0,27.0,24.0,31.0
2019-04-26-03,12.72,13.0,-4,8,15.0,27.0,26.0,36.0
2019-04-26-04,11.28,9.5,-5,5,17.0,26.0,23.0,42.0
2019-04-26-05,10.22,13.0,-2,6,19.0,29.0,23.0,35.0
2019-04-26-06,9.11,18.0,1,3,21.0,30.0,19.0,31.0
2019-04-26-07,7.67,17.5,5,2,21.0,31.0,15.0,34.0
2019-04-26-08,5.11,16.0,3,6,17.0,31.0,15.0,23.0
2019-04-26-09,3.83,10.0,-1,5,17.0,34.0,16.0,21.0
2019-04-26-10,3.22,11.0,0,3,17.0,32.0,18.0,20.0
2019-04-26-11,3.06,8.0,1,3,15.0,34.0,22.0,21.0
2019-04-26-12,4.35,8.5,0,3,18.0,31.0,22.0,22.0
2019-04-26-13,4.59,7.0,4,3,17.0,33.0,22.0,22.0
2019-04-26-14,4.12,8.5,9,4,13.0,27.0,21.0,19.0
2019-04-26-15,3.94,8.0,5,6,14.0,18.0,18.0,15.0
2019-04-26-16,4.89,6.5,8,12,18.0,10.0,15.0,13.0
2019-04-26-17,4.28,10.0,6,14,19.0,13.0,15.0,14.0
2019-04-26-18,4.78,8.0,6,-999,21.0,19.0,17.0,17.0
2019-04-26-19,4.71,6.5,7,10,22.0,21.0,18.0,21.0
2019-04-26-20,6.47,9.5,8,10,21.0,22.0,20.0,23.0
2019-04-26-21,6.22,7.5,3,15,25.0,18.0,20.0,20.0
2019-04-26-22,6.33,6.0,-1,15,29.0,13.0,21.0,23.0
2019-04-26-23,6.35,6.5,2,16,34.0,15.0,21.0,22.0
2019-04-27-00,6.94,6.0,2,15,35.0,15.0,21.0,19.0
2019-04-27-01,6.33,6.0,-3,13,45.0,14.0,24.0,19.0
2019-04-27-02,7.61,8.5,7,16,43.0,15.0,26.0,22.0
2019-04-27-03,7.28,8.0,3,15,42.0,16.0,18.0,22.0
2019-04-27-04,7.28,7.5,-4,17,45.0,12.0,14.0,25.0
2019-04-27-05,8.11,8.0,1,16,46.0,15.0,12.0,26.0
2019-04-27-06,8.72,8.5,-2,15,48.0,17.0,8.0,34.0
2019-04-27-07,9.24,11.0,-2,15,51.0,19.0,6.0,38.0
2019-04-27-08,10.06,8.5,0,16,55.0,18.0,6.0,31.0
2019-04-27-09,10.61,7.0,6,15,58.0,15.0,7.0,25.0
2019-04-27-10,9.61,7.0,8,12,63.0,16.0,8.0,24.0
2019-04-27-11,10.29,5.0,3,11,63.0,16.0,9.0,24.0
2019-04-27-12,11.72,3.5,10,9,63.0,16.0,9.0,19.0
2019-04-27-13,11.56,5.5,11,10,49.0,17.0,10.0,18.0
2019-04-27-14,12.17,4.0,15,7,38.0,17.0,10.0,17.0
2019-04-27-15,13.11,6.0,8,9,27.0,14.0,9.0,14.0
2019-04-27-16,14.78,6.0,3,10,21.0,18.0,9.0,13.0
2019-04-27-17,13.06,5.0,8,5,17.0,20.0,9.0,15.0
2019-04-27-18,13.82,6.0,2,6,15.0,17.0,9.0,15.0
2019-04-27-19,13.28,4.5,2,7,14.0,15.0,10.0,14.0
2019-04-27-20,13.82,6.0,-3,5,16.0,14.0,12.0,15.0
2019-04-27-21,13.11,6.0,-7,4,17.0,15.0,11.0,15.0
2019-04-27-22,12.22,7.0,-4,4,20.0,16.0,13.0,15.0
2019-04-27-23,12.06,9.5,-3,3,24.0,16.0,14.0,15.0
2019-04-28-00,12.41,8.0,4,7,25.0,14.0,16.0,16.0
2019-04-28-01,12.76,7.5,7,5,30.0,15.0,21.0,17.0
2019-04-28-02,14.11,6.0,1,3,35.0,16.0,24.0,16.0
2019-04-28-03,13.83,9.5,4,4,37.0,16.0,26.0,17.0
2019-04-28-04,13.44,8.5,1,5,40.0,13.0,25.0,21.0
2019-04-28-05,12.89,7.5,2,7,44.0,15.0,24.0,22.0
2019-04-28-06,13.56,8.5,4,8,47.0,17.0,26.0,23.0
2019-04-28-07,16.29,9.0,3,7,50.0,20.0,24.0,21.0
2019-04-28-08,18.06,11.0,1,5,52.0,22.0,23.0,18.0
2019-04-28-09,16.71,9.0,9,7,51.0,23.0,22.0,15.0
2019-04-28-10,14.56,8.0,7,8,50.0,23.0,23.0,16.0
