,首爾,濟州,東京,沖繩,北京,上海,福州,廈門
2019-03-01-22,5.89,4.0,1,0,3.44,3.06,1.53,2.29
2019-03-01-23,5.5,3.0,1,0,3.44,3.06,1.53,1.91
2019-03-02-00,5.17,3.0,1,0,3.44,3.06,1.53,1.91
2019-03-02-01,5.22,3.0,-999,0,3.06,3.06,1.53,1.53
2019-03-02-02,4.94,3.0,1,0,2.29,3.06,1.53,1.91
2019-03-02-03,4.94,3.0,0,0,2.67,3.06,1.53,1.53
2019-03-02-04,4.78,3.0,0,0,2.29,3.06,1.53,1.91
2019-03-02-05,4.61,3.0,0,0,2.29,3.06,1.53,2.29
2019-03-02-06,4.67,3.0,0,0,2.67,2.67,1.53,2.67
2019-03-02-07,4.83,3.0,0,0,2.29,2.67,1.53,2.67
2019-03-02-08,5.44,3.5,0,0,2.67,2.67,1.53,2.67
2019-03-02-09,5.94,4.0,0,0,3.82,3.06,1.53,2.67
2019-03-02-10,6.11,4.0,0,0,4.58,2.67,1.53,2.67
2019-03-02-11,6.11,4.0,0,0,4.97,2.67,1.53,2.67
2019-03-02-12,5.94,3.5,0,0,4.97,2.67,1.53,3.06
2019-03-02-13,5.61,3.0,0,0,4.97,2.67,1.53,3.06
2019-03-02-14,5.39,3.0,0,0,4.2,2.67,1.53,3.06
2019-03-02-15,5.44,2.5,0,0,3.44,2.29,1.91,2.29
2019-03-02-16,5.67,2.0,0,0,3.44,2.29,2.29,2.67
2019-03-02-17,6.06,2.0,0,0,3.44,2.29,1.91,2.29
2019-03-02-18,6.44,2.0,0,0,3.06,2.29,1.91,2.29
2019-03-02-19,6.56,2.0,0,0,3.06,2.29,1.91,2.29
2019-03-02-20,6.28,2.0,0,0,3.44,2.29,1.91,1.91
2019-03-02-21,6.06,2.0,0,0,3.82,2.29,1.53,3.06
2019-03-02-22,6.11,2.0,0,0,4.2,2.67,1.53,2.67
2019-03-02-23,5.78,2.0,0,0,3.82,2.67,1.53,2.67
2019-03-03-00,5.44,2.0,0,0,3.44,2.67,1.53,2.29
2019-03-03-01,5.28,2.0,0,0,3.44,2.67,1.53,1.91
2019-03-03-02,5.17,2.0,0,0,2.67,2.67,1.53,1.91
2019-03-03-03,5.06,2.0,0,0,2.67,2.67,1.53,1.53
2019-03-03-04,4.83,2.0,0,0,3.06,3.06,1.53,1.53
2019-03-03-05,4.67,2.0,0,0,2.67,3.06,1.53,1.91
2019-03-03-06,4.61,2.0,0,0,3.06,3.06,1.53,1.91
2019-03-03-07,4.89,2.0,0,0,3.06,3.06,1.53,1.53
2019-03-03-08,5.33,2.0,0,0,3.44,3.44,1.53,1.53
2019-03-03-09,5.28,2.0,0,0,3.82,3.06,1.53,1.53
2019-03-03-10,5.56,2.5,0,0,4.58,3.06,1.53,1.53
2019-03-03-11,5.56,3.0,0,0,4.58,3.06,1.53,1.15
2019-03-03-12,5.06,3.0,0,0,4.97,3.44,1.53,1.15
2019-03-03-13,4.83,3.0,0,0,4.97,3.82,1.53,1.53
2019-03-03-14,4.83,3.5,1,0,4.97,3.82,1.53,1.53
2019-03-03-15,5.28,3.0,1,0,5.35,4.2,1.53,1.53
2019-03-03-16,5.44,3.0,1,0,5.73,3.82,1.53,1.53
2019-03-03-17,5.44,2.5,2,0,5.35,3.82,1.91,1.53
2019-03-03-18,5.44,2.0,1,0,4.58,3.44,1.91,1.53
2019-03-03-19,5.94,2.0,1,0,3.82,3.06,1.91,1.53
2019-03-03-20,5.83,3.5,1,0,3.44,3.44,1.91,2.29
2019-03-03-21,5.39,3.0,2,0,2.67,3.82,1.91,3.82
2019-03-03-22,5.67,2.5,1,0,2.67,4.2,1.91,3.06
2019-03-03-23,5.33,2.5,0,0,2.67,3.44,1.91,2.29
2019-03-04-00,5.56,2.0,0,0,2.29,3.82,1.91,2.29
2019-03-04-01,5.22,2.0,0,-999,2.67,3.82,1.91,2.29
2019-03-04-02,5.06,3.0,0,0,3.06,3.82,1.53,2.29
2019-03-04-03,5.17,3.0,0,0,3.06,4.2,1.53,2.29
2019-03-04-04,5.22,2.5,0,0,2.67,3.82,1.53,2.67
2019-03-04-05,5.17,2.5,0,0,2.29,3.82,1.53,3.06
2019-03-04-06,4.89,2.5,1,0,2.67,3.82,1.53,1.91
2019-03-04-07,5.17,2.5,1,0,2.67,3.82,1.53,1.91
2019-03-04-08,6.06,2.5,0,0,3.06,4.2,1.53,1.53
2019-03-04-09,6.17,3.5,0,0,4.2,4.58,1.53,1.91
2019-03-04-10,6.28,3.5,-999,0,4.58,4.58,1.53,1.91
2019-03-04-11,5.89,3.5,-999,0,3.06,4.97,1.53,2.29
2019-03-04-12,5.61,4.0,0,0,1.91,5.35,1.53,1.91
2019-03-04-13,5.39,5.0,0,0,0.76,5.35,1.53,1.91
2019-03-04-14,6.11,4.0,0,0,0.76,4.97,1.53,1.91
2019-03-04-15,6.11,4.0,0,0,0.76,4.58,1.91,1.91
2019-03-04-16,6.06,4.0,0,0,0.76,4.2,1.91,1.91
2019-03-04-17,6.94,4.0,0,0,0.76,3.82,1.91,2.29
2019-03-04-18,6.78,5.0,0,0,1.15,3.82,1.53,2.29
2019-03-04-19,6.33,3.5,0,0,1.91,3.06,1.53,2.29
2019-03-04-20,5.61,3.5,0,0,2.29,3.06,1.53,1.91
2019-03-04-21,5.67,3.5,0,0,2.29,3.06,1.53,1.91
2019-03-04-22,5.39,3.5,0,0,2.67,3.06,1.53,1.91
2019-03-04-23,5.0,3.5,0,0,2.67,3.06,1.53,1.91
2019-03-05-00,4.61,3.0,0,0,2.67,3.06,1.53,2.29
2019-03-05-01,4.44,3.0,0,0,3.06,3.06,1.91,2.67
2019-03-05-02,4.78,3.0,0,0,3.06,3.06,1.91,3.06
2019-03-05-03,4.61,3.0,0,0,2.67,3.06,1.91,3.06
2019-03-05-04,4.33,3.0,0,0,2.67,3.06,1.91,2.29
2019-03-05-05,4.39,3.0,0,0,2.29,3.06,1.91,2.29
2019-03-05-06,4.5,3.0,0,0,2.29,2.67,1.53,3.06
2019-03-05-07,4.5,3.0,0,0,2.29,2.67,1.53,2.67
2019-03-05-08,4.61,4.0,0,0,2.67,3.06,1.53,3.06
2019-03-05-09,4.83,4.5,0,0,4.58,3.06,1.53,2.67
2019-03-05-10,5.33,5.0,0,0,3.82,3.06,1.53,3.06
2019-03-05-11,6.0,6.0,0,0,1.91,3.06,1.53,1.91
2019-03-05-12,6.61,5.0,0,0,1.15,3.06,1.53,1.53
2019-03-05-13,6.82,5.0,1,0,0.76,3.44,1.53,1.53
2019-03-05-14,6.75,6.0,0,0,0.76,3.06,1.53,1.53
2019-03-05-15,6.31,5.0,0,0,0.76,2.67,1.53,1.53
2019-03-05-16,6.38,5.0,0,0,0.76,2.67,1.53,1.15
2019-03-05-17,6.06,3.0,0,0,0.76,2.29,1.53,1.15
2019-03-05-18,6.33,3.0,0,1,0.76,2.29,1.53,1.15
2019-03-05-19,6.17,3.0,0,1,0.76,2.29,1.53,1.15
2019-03-05-20,5.94,2.0,0,1,0.76,2.29,1.53,1.15
2019-03-05-21,5.94,2.0,0,0,0.76,2.29,1.53,1.53
2019-03-05-22,6.06,2.0,0,0,0.38,2.29,1.53,1.53
2019-03-05-23,5.94,2.0,0,0,0.76,2.29,1.53,1.53
2019-03-06-00,6.17,2.0,0,0,0.38,2.29,1.53,1.15
2019-03-06-01,5.83,2.0,0,0,0.76,2.29,1.53,1.15
2019-03-06-02,5.94,2.0,0,0,0.76,2.29,1.53,1.91
2019-03-06-03,6.11,2.0,0,0,0.76,2.29,1.53,1.91
2019-03-06-04,5.94,2.0,0,0,0.76,2.29,1.53,2.29
2019-03-06-05,5.94,2.0,0,0,1.15,2.29,1.53,1.53
2019-03-06-06,6.22,2.0,0,0,0.76,2.29,1.53,1.53
2019-03-06-07,6.17,2.0,0,0,-999.0,-999.0,-999.0,-999.0
2019-03-06-08,6.72,2.0,0,0,0.76,2.29,1.53,1.91
2019-03-06-09,7.28,2.0,0,0,0.76,1.91,1.53,2.67
2019-03-06-10,7.24,2.0,0,0,0.76,2.29,1.53,2.67
2019-03-06-11,7.62,2.5,0,0,0.76,2.67,1.53,3.06
2019-03-06-12,7.75,2.0,0,1,0.76,2.29,1.91,3.06
2019-03-06-13,6.53,2.5,0,3,0.76,2.29,1.53,3.44
2019-03-06-14,5.94,2.5,0,3,1.15,2.67,1.53,2.67
2019-03-06-15,5.41,2.0,1,3,0.76,2.67,1.53,3.06
2019-03-06-16,4.83,2.0,1,2,1.15,2.29,1.53,2.67
2019-03-06-17,4.39,2.0,1,1,1.15,2.29,1.53,1.91
2019-03-06-18,4.17,2.0,0,1,1.15,2.67,1.53,1.15
2019-03-06-19,4.0,3.0,0,1,1.15,2.29,1.53,1.15
2019-03-06-20,4.28,3.5,0,1,1.15,2.67,1.53,1.53
2019-03-06-21,4.17,3.0,0,0,1.15,3.44,1.53,1.53
2019-03-06-22,4.39,3.0,0,0,1.15,4.97,1.53,1.15
2019-03-06-23,4.39,2.0,0,0,-999.0,-999.0,-999.0,-999.0
2019-03-07-00,4.22,2.0,0,0,1.15,3.82,1.53,1.53
2019-03-07-01,4.06,2.0,0,1,0.76,3.82,1.53,1.91
2019-03-07-02,3.83,2.0,0,0,1.15,2.67,1.53,1.91
2019-03-07-03,3.78,2.0,0,0,1.53,2.67,1.53,1.91
2019-03-07-04,3.67,2.0,0,0,1.53,2.67,1.53,1.91
2019-03-07-05,3.67,2.0,0,0,1.53,2.67,1.53,2.29
2019-03-07-06,3.67,2.0,0,0,1.91,2.67,1.53,1.91
2019-03-07-07,3.72,2.5,0,0,1.91,2.67,1.91,1.53
2019-03-07-08,3.89,2.5,1,0,1.91,2.67,2.29,1.53
2019-03-07-09,4.0,2.0,0,0,2.29,2.67,2.29,1.91
2019-03-07-10,4.07,2.0,0,0,2.67,2.67,1.91,2.29
2019-03-07-11,4.07,2.0,0,0,2.29,3.06,1.91,2.29
2019-03-07-12,3.8,2.0,0,0,1.91,3.06,1.91,2.29
2019-03-07-13,3.69,2.0,1,0,1.53,2.67,1.91,2.29
2019-03-07-14,3.85,2.0,1,0,1.15,2.67,3.06,2.67
2019-03-07-15,3.64,2.0,1,0,1.15,2.29,1.53,2.67
2019-03-07-16,3.87,2.0,1,0,1.15,2.29,1.53,1.91
2019-03-07-17,3.87,2.0,1,0,1.15,2.29,1.53,1.91
2019-03-07-18,4.13,2.0,1,0,1.15,1.91,1.53,1.91
2019-03-07-19,4.33,2.0,1,0,1.15,1.91,1.53,1.53
2019-03-07-20,4.27,2.0,1,0,1.53,1.91,1.53,1.53
2019-03-07-21,4.0,2.0,1,0,1.53,1.91,1.53,1.91
2019-03-07-22,4.2,2.0,0,0,1.91,1.91,1.53,1.91
2019-03-07-23,4.0,2.0,0,0,2.29,1.91,1.53,1.91
2019-03-08-00,4.07,2.0,0,0,2.29,1.91,1.53,2.29
2019-03-08-01,4.0,2.0,-999,0,2.67,1.91,1.53,2.29
2019-03-08-02,4.07,2.0,0,0,2.29,2.29,1.53,1.53
2019-03-08-03,4.13,2.0,0,0,2.67,2.29,1.53,1.15
2019-03-08-04,4.0,2.0,0,0,3.06,2.29,1.53,1.15
2019-03-08-05,4.2,2.0,0,0,2.67,2.29,1.53,1.53
2019-03-08-06,4.27,2.0,0,0,2.67,1.91,1.53,1.53
2019-03-08-07,4.2,2.0,0,0,2.67,1.91,1.53,1.15
2019-03-08-08,4.53,2.5,0,0,2.67,2.29,1.53,1.53
2019-03-08-09,4.67,3.0,0,0,3.06,2.29,1.53,1.53
2019-03-08-10,4.8,3.0,0,0,3.44,1.91,1.53,1.15
2019-03-08-11,4.53,3.0,0,0,4.2,1.91,1.53,1.15
2019-03-08-12,4.5,3.5,0,0,4.97,2.29,1.53,1.53
2019-03-08-13,4.64,4.5,0,0,6.11,2.29,1.91,1.91
2019-03-08-14,4.88,3.0,0,1,5.73,2.29,1.91,1.53
2019-03-08-15,5.94,3.0,0,0,4.58,1.91,1.91,1.91
2019-03-08-16,6.31,2.5,0,0,4.2,1.91,1.91,1.91
2019-03-08-17,5.71,2.5,0,0,3.82,1.91,1.91,1.91
2019-03-08-18,4.67,4.0,0,0,3.06,1.91,1.91,1.53
2019-03-08-19,4.89,5.5,0,0,2.67,1.91,1.91,1.53
2019-03-08-20,4.89,2.5,0,0,2.67,1.91,1.91,1.53
2019-03-08-21,4.89,3.0,0,0,2.67,1.91,1.91,1.53
2019-03-08-22,4.61,2.0,0,0,2.67,1.91,1.91,1.53
2019-03-08-23,4.72,2.0,0,0,2.29,2.29,1.91,1.53
2019-03-09-00,4.83,2.5,0,0,2.29,2.29,1.53,1.15
2019-03-09-01,4.61,2.0,0,0,2.67,2.29,1.53,1.53
2019-03-09-02,4.61,2.0,0,0,2.67,2.29,1.53,1.15
2019-03-09-03,4.33,2.0,0,0,3.44,2.29,1.53,1.15
2019-03-09-04,4.22,2.0,0,0,3.44,2.29,1.53,1.15
2019-03-09-05,4.39,2.0,0,0,3.44,1.91,1.53,1.15
2019-03-09-06,4.5,2.0,0,0,3.82,1.91,1.53,1.15
2019-03-09-07,4.83,2.5,0,0,3.44,1.91,1.53,1.15
2019-03-09-08,5.11,2.5,0,0,3.44,1.91,1.53,1.53
2019-03-09-09,6.22,3.5,0,0,3.82,1.91,1.53,1.15
2019-03-09-10,6.78,2.5,1,0,4.2,1.91,1.53,1.15
2019-03-09-11,7.22,2.5,0,0,4.58,1.91,1.53,1.91
2019-03-09-12,6.78,2.5,1,0,4.58,1.91,1.53,1.53
2019-03-09-13,6.61,2.5,0,0,4.58,1.91,1.53,1.15
2019-03-09-14,6.67,3.0,1,0,4.58,1.91,1.91,1.91
2019-03-09-15,6.78,3.0,1,0,4.58,1.91,1.91,1.53
2019-03-09-16,7.39,2.0,1,0,4.2,1.91,1.53,1.53
2019-03-09-17,6.94,2.0,1,0,3.82,1.91,1.53,1.91
2019-03-09-18,6.56,2.0,1,0,3.44,1.91,1.53,2.67
2019-03-09-19,6.94,2.0,1,0,3.06,1.91,1.53,1.91
2019-03-09-20,6.22,2.0,1,0,3.06,1.91,1.53,2.67
2019-03-09-21,6.22,2.0,0,0,3.06,2.29,1.53,2.29
2019-03-09-22,6.11,2.0,0,0,2.29,3.06,1.53,1.53
2019-03-09-23,6.5,2.0,0,0,2.29,3.06,1.53,1.53
2019-03-10-00,6.28,2.0,0,0,1.91,3.06,1.53,1.91
2019-03-10-01,5.83,3.0,0,0,1.53,3.06,1.53,1.91
2019-03-10-02,5.56,2.0,0,0,1.53,3.06,1.53,1.91
2019-03-10-03,5.33,2.0,0,0,1.15,2.67,1.53,2.29
2019-03-10-04,5.22,2.0,0,0,1.15,2.29,1.53,1.53
2019-03-10-05,5.0,2.0,0,0,1.15,2.67,1.53,1.91
2019-03-10-06,5.17,2.0,0,0,1.53,2.67,1.53,1.91
2019-03-10-07,5.06,2.0,0,0,1.53,2.29,1.53,2.29
2019-03-10-08,4.89,2.0,0,0,1.53,1.91,1.53,1.91
2019-03-10-09,4.78,2.0,0,0,2.67,1.91,1.53,2.67
2019-03-10-10,4.61,2.0,0,0,3.06,1.91,1.53,4.58
2019-03-10-11,4.61,2.0,0,0,3.82,1.91,1.53,3.06
2019-03-10-12,4.39,2.5,0,0,3.82,1.91,1.53,2.29
2019-03-10-13,4.22,4.0,1,0,3.44,1.53,1.53,2.29
2019-03-10-14,4.39,3.5,1,0,3.44,1.53,1.53,2.29
2019-03-10-15,4.72,2.5,1,0,3.06,1.91,1.53,2.29
2019-03-10-16,4.61,3.5,1,0,2.67,1.91,1.53,2.29
2019-03-10-17,4.5,2.0,1,0,1.91,1.91,1.53,2.29
2019-03-10-18,4.56,2.5,0,0,1.15,1.53,1.53,2.29
2019-03-10-19,4.61,2.5,0,0,0.76,1.91,1.53,2.67
2019-03-10-20,4.56,2.5,0,0,0.76,1.91,1.91,3.06
2019-03-10-21,4.61,2.5,0,0,0.76,1.91,1.91,2.29
2019-03-10-22,4.0,3.0,0,0,0.76,2.29,2.29,2.67
2019-03-10-23,4.22,2.5,0,0,0.76,2.29,2.29,3.06
2019-03-11-00,4.06,2.0,0,0,0.76,2.29,2.29,3.06
2019-03-11-01,3.89,2.0,0,-999,0.76,2.29,2.29,2.67
2019-03-11-02,3.83,2.0,0,0,0.76,2.29,2.29,3.44
2019-03-11-03,3.78,3.0,0,0,1.15,2.29,2.29,3.44
2019-03-11-04,3.83,2.0,0,0,0.76,2.67,2.29,3.82
2019-03-11-05,3.94,2.0,0,0,0.76,2.67,1.91,4.58
2019-03-11-06,4.11,2.0,0,0,0.76,3.06,1.91,6.11
2019-03-11-07,4.28,2.0,0,0,0.76,3.06,1.91,4.58
2019-03-11-08,4.5,3.0,0,0,1.15,3.06,1.91,3.06
2019-03-11-09,4.89,3.0,0,0,1.15,4.2,1.91,3.44
2019-03-11-10,5.17,3.0,-999,0,1.15,4.58,2.29,3.06
2019-03-11-11,5.06,2.5,0,0,0.76,4.58,2.29,2.29
2019-03-11-12,5.47,2.5,0,0,0.76,4.97,1.91,2.67
2019-03-11-13,5.35,2.0,1,0,0.76,4.97,1.91,2.67
2019-03-11-14,5.53,2.0,1,0,0.76,4.58,1.91,2.29
2019-03-11-15,6.89,2.0,1,0,0.76,4.58,1.91,2.29
2019-03-11-16,6.44,2.0,2,0,5.35,3.82,1.91,2.29
2019-03-11-17,4.94,2.0,4,0,1.91,3.82,2.29,2.29
2019-03-11-18,4.28,2.0,2,0,0.76,3.44,2.29,2.29
2019-03-11-19,3.94,2.0,1,1,0.76,3.82,2.67,1.91
2019-03-11-20,3.94,2.0,0,1,0.76,3.82,2.29,1.91
2019-03-11-21,3.78,2.0,0,0,0.76,3.44,2.29,3.06
2019-03-11-22,3.67,2.0,0,0,0.76,3.06,2.67,2.67
2019-03-11-23,3.61,2.0,0,0,0.76,2.67,2.29,2.29
2019-03-12-00,3.5,2.0,0,0,0.76,2.67,2.29,2.29
2019-03-12-01,3.5,2.0,0,0,0.76,2.29,1.91,1.91
2019-03-12-02,3.67,2.0,0,0,0.76,2.29,1.91,1.91
2019-03-12-03,3.67,2.0,0,0,0.76,2.29,1.91,1.91
2019-03-12-04,3.67,2.0,0,0,0.76,2.67,1.91,1.91
2019-03-12-05,3.5,2.5,0,0,0.76,3.06,1.53,1.91
2019-03-12-06,3.67,2.5,0,0,0.76,3.06,1.53,1.91
2019-03-12-07,3.83,2.5,0,0,0.76,3.44,1.53,2.67
2019-03-12-08,3.67,3.0,0,0,0.76,4.97,1.91,3.82
2019-03-12-09,3.89,2.0,0,0,0.76,6.49,2.29,3.82
2019-03-12-10,3.83,2.0,0,0,0.76,6.88,1.91,4.97
2019-03-12-11,3.94,2.0,0,0,0.76,5.35,1.91,3.06
2019-03-12-12,3.94,2.5,0,1,0.76,5.35,1.91,2.67
2019-03-12-13,4.0,2.0,0,1,0.76,4.58,1.91,3.44
2019-03-12-14,4.0,2.5,1,0,0.76,3.82,1.91,3.44
2019-03-12-15,3.61,3.0,1,0,0.76,3.44,1.91,3.06
2019-03-12-16,3.56,3.0,1,0,0.76,3.44,1.91,2.29
2019-03-12-17,3.61,4.0,2,0,0.76,3.44,2.29,1.91
2019-03-12-18,3.56,4.0,1,0,0.76,3.44,2.29,1.91
2019-03-12-19,3.61,2.5,2,0,0.76,3.44,2.67,1.91
2019-03-12-20,3.44,2.5,2,0,0.76,3.06,2.67,1.91
2019-03-12-21,3.56,2.0,2,0,0.76,2.29,3.06,2.67
2019-03-12-22,3.72,2.0,1,0,0.76,2.29,2.67,3.06
2019-03-12-23,3.78,2.0,1,0,0.76,1.91,2.29,2.67
2019-03-13-00,3.89,2.0,1,0,0.76,1.91,1.91,2.67
2019-03-13-01,3.83,2.0,1,0,0.76,1.91,1.91,2.67
2019-03-13-02,3.78,2.0,0,0,0.76,1.91,1.91,2.67
2019-03-13-03,3.83,2.0,0,0,1.15,1.91,1.91,3.06
2019-03-13-04,3.72,2.0,1,0,0.76,1.91,1.91,4.2
2019-03-13-05,3.89,2.0,1,0,0.76,2.29,1.91,5.35
2019-03-13-06,3.89,2.0,1,0,0.76,2.29,1.91,5.35
2019-03-13-07,4.0,5.5,1,0,0.76,2.29,1.91,4.97
2019-03-13-08,3.83,2.5,1,0,1.15,2.67,2.29,5.35
2019-03-13-09,3.78,3.0,1,0,0.76,2.67,2.29,4.97
2019-03-13-10,3.61,3.0,1,0,0.76,2.67,2.29,4.97
2019-03-13-11,3.67,3.0,2,0,0.76,2.67,2.29,2.67
2019-03-13-12,3.72,3.0,2,0,0.76,2.67,2.29,3.06
2019-03-13-13,3.72,3.0,1,0,0.76,2.67,2.29,3.06
2019-03-13-14,3.67,3.0,1,0,0.76,2.67,2.29,2.29
2019-03-13-15,3.83,3.0,1,0,0.76,2.29,1.91,2.29
2019-03-13-16,3.56,3.0,1,0,0.76,2.29,1.91,2.29
2019-03-13-17,3.83,3.0,1,0,0.76,2.67,1.91,2.29
2019-03-13-18,3.72,3.0,1,0,0.76,2.67,1.91,2.29
2019-03-13-19,3.67,2.5,1,0,0.76,2.67,1.91,2.29
2019-03-13-20,3.61,2.5,1,0,0.76,2.29,1.91,1.91
2019-03-13-21,3.67,2.5,1,0,0.76,2.29,1.91,2.29
2019-03-13-22,3.56,2.5,1,0,1.15,2.29,1.91,3.06
2019-03-13-23,3.56,2.5,1,0,1.15,2.29,1.91,3.06
2019-03-14-00,3.44,2.0,1,0,1.15,2.29,1.91,2.67
2019-03-14-01,3.39,2.5,1,0,0.76,2.67,1.91,2.29
2019-03-14-02,3.56,3.0,1,0,0.76,2.67,1.91,1.91
2019-03-14-03,3.56,2.0,0,0,0.76,2.67,1.91,1.53
2019-03-14-04,3.5,2.5,0,0,0.76,2.67,1.53,1.91
2019-03-14-05,3.83,2.5,0,0,0.76,2.67,1.53,1.91
2019-03-14-06,3.89,4.5,0,0,0.76,2.29,1.53,2.29
2019-03-14-07,3.94,5.0,0,0,1.15,2.29,1.91,3.06
2019-03-14-08,4.11,3.0,0,0,1.53,1.91,1.53,3.44
2019-03-14-09,4.22,3.0,0,0,1.91,1.91,1.53,3.44
2019-03-14-10,4.28,3.0,0,0,1.91,1.91,1.91,4.2
2019-03-14-11,4.78,3.0,0,0,1.15,1.91,1.53,4.58
2019-03-14-12,5.0,3.0,0,0,0.76,1.91,1.53,5.73
2019-03-14-13,4.78,3.0,0,0,0.76,1.91,1.53,5.35
2019-03-14-14,4.94,3.0,0,0,0.76,1.91,1.91,3.82
2019-03-14-15,5.17,3.0,0,0,0.76,1.91,2.29,4.2
2019-03-14-16,5.39,3.0,0,0,0.76,1.91,1.91,2.29
2019-03-14-17,4.61,2.5,0,0,0.76,1.91,1.53,1.91
2019-03-14-18,4.67,2.5,0,1,0.76,1.91,1.53,3.06
2019-03-14-19,4.89,2.0,0,0,0.76,1.53,1.53,2.67
2019-03-14-20,4.67,2.0,0,0,0.76,1.91,1.53,1.53
2019-03-14-21,4.39,2.0,0,1,0.76,1.91,1.53,1.15
2019-03-14-22,4.06,2.0,0,1,0.76,1.91,1.53,1.15
2019-03-14-23,3.89,2.0,0,1,0.76,2.29,1.53,1.15
2019-03-15-00,3.72,2.0,0,1,0.76,1.91,1.53,1.53
2019-03-15-01,3.72,2.0,0,1,0.76,2.29,1.53,1.91
2019-03-15-02,3.61,2.0,0,1,0.76,2.29,1.53,1.53
2019-03-15-03,3.56,2.0,0,1,0.76,3.06,1.53,1.53
2019-03-15-04,3.5,2.0,0,1,0.76,2.67,1.53,1.53
2019-03-15-05,3.44,2.5,0,1,0.76,2.67,1.53,1.53
2019-03-15-06,3.56,3.0,0,1,0.38,3.06,1.53,1.91
2019-03-15-07,3.61,2.0,0,1,0.76,3.06,1.53,1.91
2019-03-15-08,3.5,2.0,0,2,-999.0,-999.0,-999.0,-999.0
2019-03-15-09,3.89,2.0,0,1,0.76,3.82,1.53,3.82
2019-03-15-10,4.22,2.0,0,1,0.76,3.82,1.53,3.44
2019-03-15-11,4.5,2.0,0,1,0.76,4.2,1.53,2.67
2019-03-15-12,4.88,2.0,0,1,0.76,4.58,1.91,3.06
2019-03-15-13,4.47,2.0,0,1,0.76,4.58,1.53,3.44
2019-03-15-14,4.28,2.0,0,1,0.76,4.2,1.91,3.06
2019-03-15-15,4.17,2.5,1,1,0.76,4.97,1.91,2.67
2019-03-15-16,3.78,3.0,1,1,0.76,5.73,1.91,2.67
2019-03-15-17,3.44,3.0,1,1,0.76,4.97,1.91,2.67
2019-03-15-18,3.28,3.0,1,1,0.76,3.82,1.91,2.67
2019-03-15-19,3.22,3.0,1,0,1.15,3.06,1.91,3.06
2019-03-15-20,2.94,3.0,2,1,1.15,3.44,1.91,3.06
2019-03-15-21,3.06,2.0,1,1,1.15,3.06,1.91,3.06
2019-03-15-22,3.11,2.0,1,0,1.53,2.67,1.91,4.58
2019-03-15-23,3.11,2.0,1,0,1.91,2.67,1.91,5.35
2019-03-16-00,3.11,2.0,1,0,1.91,2.67,1.91,5.73
2019-03-16-01,3.11,2.0,-999,0,1.91,2.67,1.91,8.02
2019-03-16-02,2.83,2.0,0,0,1.53,2.29,1.91,4.97
2019-03-16-03,3.17,2.0,0,0,1.53,2.29,1.91,2.67
2019-03-16-04,3.0,2.0,0,1,1.53,2.29,1.91,2.67
2019-03-16-05,3.06,2.0,0,1,1.53,2.29,1.91,2.29
2019-03-16-06,3.17,2.0,0,1,1.53,2.29,1.91,2.29
2019-03-16-07,3.17,2.0,0,2,1.91,2.67,1.91,2.29
2019-03-16-08,3.22,2.0,0,2,2.29,3.06,1.91,2.29
2019-03-16-09,3.44,2.0,1,1,3.06,3.44,1.91,2.67
2019-03-16-10,3.61,2.5,1,1,3.06,3.44,2.29,2.29
2019-03-16-11,3.78,2.5,0,1,3.06,3.44,2.67,2.29
2019-03-16-12,4.39,3.0,0,1,2.67,3.82,2.67,2.67
2019-03-16-13,4.56,3.0,0,1,1.91,4.2,2.67,3.06
2019-03-16-14,4.11,2.5,0,1,1.15,4.58,2.29,2.67
2019-03-16-15,3.94,2.0,0,1,0.76,4.58,2.29,2.67
2019-03-16-16,3.78,2.0,0,1,0.76,4.2,2.29,2.67
2019-03-16-17,3.72,2.0,0,1,0.76,4.2,2.29,2.29
2019-03-16-18,3.72,2.0,0,1,0.76,4.58,2.29,2.29
2019-03-16-19,3.72,2.5,0,1,0.76,3.82,2.29,2.29
2019-03-16-20,3.67,3.0,0,1,0.76,3.44,2.29,2.67
2019-03-16-21,3.56,3.0,0,1,1.15,3.82,2.29,2.67
2019-03-16-22,3.5,3.0,0,1,1.15,3.44,2.29,3.44
2019-03-16-23,3.44,3.0,0,0,0.76,3.44,2.29,4.58
2019-03-17-00,3.5,3.0,0,0,0.76,3.06,1.91,4.58
2019-03-17-01,3.78,3.0,0,0,0.76,3.44,1.91,3.44
2019-03-17-02,3.61,3.0,0,0,0.76,3.06,1.91,2.29
2019-03-17-03,3.94,2.0,0,0,1.15,3.06,1.91,2.29
2019-03-17-04,3.67,2.0,0,0,1.15,3.44,1.91,2.29
2019-03-17-05,3.72,2.0,0,0,1.15,3.44,1.91,2.29
2019-03-17-06,3.94,2.5,0,0,1.53,3.82,2.29,2.29
2019-03-17-07,4.06,3.0,0,0,1.91,3.44,2.29,2.29
2019-03-17-08,4.11,3.5,0,0,2.67,4.58,2.29,2.29
2019-03-17-09,3.83,3.5,0,0,4.58,6.49,3.06,2.29
2019-03-17-10,3.78,3.5,0,0,5.73,8.79,3.06,2.29
2019-03-17-11,3.94,3.5,0,1,5.35,10.31,2.67,2.29
2019-03-17-12,3.78,3.0,1,1,4.58,7.64,2.67,3.44
2019-03-17-13,3.67,3.0,1,1,3.44,6.49,2.67,4.2
2019-03-17-14,3.61,3.0,1,1,3.44,6.88,2.29,3.44
