,首爾,濟州,東京,沖繩,北京,上海,福州,廈門
2019-01-16-14,19.18,13.5,19,4,21.24,20.71,12.21,13.81
2019-01-16-15,20.35,14.0,17,4,19.12,22.3,12.74,13.28
2019-01-16-16,25.53,14.5,18,5,19.12,25.49,13.81,14.34
2019-01-16-17,35.24,14.5,37,7,24.43,29.74,14.87,15.4
2019-01-16-18,40.44,16.0,43,4,33.98,32.39,14.87,14.34
2019-01-16-19,44.11,14.0,39,4,39.29,33.45,14.87,11.68
2019-01-16-20,39.56,11.0,40,4,38.76,34.52,13.81,11.68
2019-01-16-21,32.89,10.0,39,6,39.83,34.52,15.4,10.62
2019-01-16-22,34.28,9.0,38,5,39.29,38.76,15.4,9.56
2019-01-16-23,34.67,6.5,41,9,40.36,40.36,16.46,9.56
2019-01-17-00,35.67,4.5,42,13,39.29,39.29,15.4,8.5
2019-01-17-01,37.44,4.5,39,8,38.23,38.23,13.81,8.5
2019-01-17-02,39.67,4.5,36,9,38.76,39.29,12.74,8.5
2019-01-17-03,40.72,3.5,20,10,37.17,35.05,11.15,9.56
2019-01-17-04,42.5,4.0,16,5,35.58,34.52,10.09,11.68
2019-01-17-05,43.89,5.5,20,4,32.39,35.05,10.09,10.62
2019-01-17-06,45.67,10.0,20,7,30.8,36.64,10.09,11.15
2019-01-17-07,48.44,16.0,26,8,30.8,38.23,11.68,13.28
2019-01-17-08,50.67,18.0,27,11,30.8,39.29,13.81,15.93
2019-01-17-09,37.83,20.0,31,9,29.2,37.7,14.34,14.87
2019-01-17-10,29.22,20.0,27,6,24.96,34.52,13.28,13.81
2019-01-17-11,26.06,17.0,25,6,20.71,32.39,13.81,14.34
2019-01-17-12,20.72,13.5,28,8,18.05,32.39,15.4,15.93
2019-01-17-13,18.22,15.0,17,4,15.93,33.98,15.93,12.21
2019-01-17-14,17.06,15.5,23,4,18.58,35.05,15.4,12.21
2019-01-17-15,18.41,15.0,15,4,23.36,35.58,18.05,11.68
2019-01-17-16,23.0,16.5,21,4,27.61,39.83,16.46,10.09
2019-01-17-17,31.17,17.5,21,4,32.92,51.51,16.99,9.03
2019-01-17-18,43.56,18.0,12,4,40.36,61.07,15.93,9.03
2019-01-17-19,48.94,16.5,11,3,44.07,65.84,13.81,9.03
2019-01-17-20,50.61,14.0,10,4,44.6,65.31,13.28,11.15
2019-01-17-21,48.5,14.5,10,3,44.6,63.72,15.4,12.21
2019-01-17-22,46.56,12.5,12,4,45.14,63.19,14.87,12.21
2019-01-17-23,45.28,10.0,16,2,44.6,60.53,12.74,13.28
2019-01-18-00,42.61,8.5,14,1,44.07,57.35,10.62,13.28
2019-01-18-01,43.17,8.0,12,1,42.48,55.76,10.62,11.68
2019-01-18-02,44.56,9.0,10,1,40.36,53.63,11.15,9.03
2019-01-18-03,43.67,10.0,7,1,40.36,51.51,9.03,6.37
2019-01-18-04,43.83,12.5,6,2,40.36,48.85,9.03,5.84
2019-01-18-05,45.56,12.0,8,2,42.48,45.14,9.56,5.31
2019-01-18-06,50.89,18.5,9,2,41.42,45.67,10.09,5.31
2019-01-18-07,54.61,29.0,10,3,40.36,47.26,11.68,7.97
2019-01-18-08,57.72,42.0,11,5,38.76,47.79,17.52,14.34
2019-01-18-09,60.06,33.0,12,5,37.7,45.14,14.34,14.87
2019-01-18-10,58.35,12.5,13,6,37.17,41.95,12.74,9.56
2019-01-18-11,51.59,13.0,13,5,33.98,37.7,11.15,6.9
2019-01-18-12,42.88,10.5,13,5,33.45,31.33,10.09,5.84
2019-01-18-13,38.56,10.5,12,4,29.2,30.27,9.56,5.31
2019-01-18-14,42.12,11.0,10,4,29.74,22.3,10.09,5.31
2019-01-18-15,42.88,13.0,14,4,32.39,19.12,9.56,5.31
2019-01-18-16,41.06,15.0,12,5,39.83,21.77,9.56,6.9
2019-01-18-17,50.11,18.0,13,5,46.2,26.55,12.21,8.5
2019-01-18-18,59.56,31.5,12,7,50.98,33.98,15.93,11.68
2019-01-18-19,64.17,45.0,12,6,50.98,41.42,20.18,15.4
2019-01-18-20,64.39,34.0,11,4,50.44,43.54,28.67,16.99
2019-01-18-21,66.83,28.0,9,3,48.85,42.48,29.74,21.24
2019-01-18-22,70.44,27.0,8,3,47.26,38.76,26.02,24.43
2019-01-18-23,72.17,26.5,8,2,39.29,35.58,30.27,19.65
2019-01-19-00,68.78,23.0,9,3,24.43,31.86,29.2,23.36
2019-01-19-01,67.89,16.0,10,4,20.18,30.27,27.61,32.92
2019-01-19-02,65.83,15.5,8,3,16.46,26.02,26.55,30.8
2019-01-19-03,63.33,14.5,7,3,12.74,25.49,24.96,32.92
2019-01-19-04,61.94,15.0,9,3,11.68,23.36,23.9,33.98
2019-01-19-05,61.28,22.5,8,5,11.15,21.24,26.02,35.58
2019-01-19-06,62.22,26.0,8,6,11.15,24.96,24.96,33.98
2019-01-19-07,62.39,34.5,10,11,12.74,31.86,24.96,31.33
2019-01-19-08,61.33,34.5,15,14,13.81,38.23,22.83,30.27
2019-01-19-09,58.47,26.5,15,12,14.34,43.54,22.3,31.86
2019-01-19-10,57.44,35.5,10,6,12.74,46.73,21.77,38.23
2019-01-19-11,57.11,28.0,9,2,9.03,46.2,18.58,30.8
2019-01-19-12,53.11,19.0,7,2,7.43,45.14,15.4,16.99
2019-01-19-13,42.89,30.5,5,2,6.9,47.26,14.34,19.12
2019-01-19-14,31.78,37.0,6,2,6.9,47.79,12.74,19.65
2019-01-19-15,26.44,45.0,15,3,7.97,45.14,12.74,13.81
2019-01-19-16,30.39,46.0,19,3,9.56,48.85,15.4,9.03
2019-01-19-17,40.94,44.5,23,3,11.68,53.63,21.77,14.34
2019-01-19-18,52.72,40.5,28,4,16.99,56.82,30.8,12.21
2019-01-19-19,61.61,24.5,26,5,21.77,55.22,29.2,13.28
2019-01-19-20,62.89,13.5,20,5,20.71,53.63,34.52,16.99
2019-01-19-21,58.94,12.5,22,4,18.58,51.51,37.7,20.18
2019-01-19-22,55.11,11.5,17,5,12.74,49.38,38.23,24.43
2019-01-19-23,49.0,10.0,24,4,9.56,48.85,39.83,27.61
2019-01-20-00,40.0,11.0,21,8,9.03,50.44,38.23,29.2
2019-01-20-01,32.33,9.0,36,7,7.43,47.26,35.58,43.54
2019-01-20-02,33.33,8.0,24,9,6.37,44.07,32.92,43.01
2019-01-20-03,27.56,8.5,17,7,6.9,43.54,31.33,41.95
2019-01-20-04,18.06,7.5,19,11,7.97,37.17,29.74,39.29
2019-01-20-05,16.72,6.5,19,5,7.97,28.14,27.61,33.45
2019-01-20-06,18.22,8.0,23,3,9.03,27.61,26.55,31.33
2019-01-20-07,18.94,10.0,21,9,9.56,32.92,23.9,29.74
2019-01-20-08,18.0,11.0,24,23,9.03,35.05,22.3,29.74
2019-01-20-09,14.94,10.0,28,31,8.5,33.45,22.83,31.86
2019-01-20-10,13.22,10.0,36,25,7.43,31.33,24.43,33.98
2019-01-20-11,12.06,9.0,36,16,5.84,27.61,22.83,31.86
2019-01-20-12,12.11,7.5,30,9,5.31,23.36,22.3,28.14
2019-01-20-13,12.06,7.5,19,10,4.78,22.3,18.58,16.46
2019-01-20-14,12.5,7.0,18,11,5.31,22.3,18.05,10.62
2019-01-20-15,12.67,7.5,29,17,5.84,19.12,20.18,9.03
2019-01-20-16,14.22,7.5,41,15,6.37,15.93,19.12,9.03
2019-01-20-17,16.39,8.5,45,10,7.97,16.46,19.65,10.09
2019-01-20-18,18.44,9.0,47,12,11.15,15.93,18.58,11.15
2019-01-20-19,17.56,7.5,47,10,15.4,15.93,15.4,11.68
2019-01-20-20,16.61,7.0,50,11,19.65,18.05,14.87,11.15
2019-01-20-21,16.61,5.5,51,14,26.02,19.12,15.93,11.15
2019-01-20-22,18.11,4.5,52,12,30.8,19.65,15.4,10.62
2019-01-20-23,20.5,3.5,52,13,32.39,21.24,13.81,10.62
2019-01-21-00,21.17,2.5,43,5,33.45,22.3,11.68,9.56
2019-01-21-01,21.83,2.5,34,4,32.92,21.24,11.68,9.56
2019-01-21-02,23.56,2.5,24,13,32.39,20.71,11.68,8.5
2019-01-21-03,27.39,2.5,22,7,30.8,21.77,10.62,8.5
2019-01-21-04,33.83,2.5,22,3,27.61,24.43,10.62,8.5
2019-01-21-05,40.56,3.5,19,2,19.65,27.08,10.62,7.97
2019-01-21-06,46.94,7.5,14,3,19.65,35.05,11.15,7.97
2019-01-21-07,49.56,13.0,9,8,21.24,44.6,11.68,9.03
2019-01-21-08,50.61,20.0,11,12,27.61,46.73,13.81,11.68
2019-01-21-09,48.67,15.5,9,15,25.49,43.01,13.28,12.21
2019-01-21-10,44.0,10.5,8,8,18.58,36.64,13.81,12.74
2019-01-21-11,44.39,9.5,25,5,12.74,28.67,13.81,11.68
2019-01-21-12,42.39,7.5,13,5,9.03,26.02,13.81,10.62
2019-01-21-13,36.76,8.5,7,3,7.97,27.08,14.34,8.5
2019-01-21-14,28.88,9.5,11,6,7.43,27.08,13.28,8.5
2019-01-21-15,27.12,12.0,11,7,8.5,27.61,14.87,9.03
2019-01-21-16,28.88,13.5,14,7,10.62,31.33,14.87,9.56
2019-01-21-17,37.17,18.0,9,5,15.4,33.45,16.99,11.68
2019-01-21-18,43.17,20.5,8,5,26.55,38.76,18.58,12.74
2019-01-21-19,46.78,18.0,8,7,30.8,49.38,19.12,15.4
2019-01-21-20,47.89,20.5,8,8,36.64,56.82,19.65,18.05
2019-01-21-21,46.17,21.0,7,7,39.29,60.53,20.71,17.52
2019-01-21-22,45.39,17.5,9,9,39.29,61.6,19.65,19.65
2019-01-21-23,47.33,13.5,7,6,38.76,61.07,18.58,18.05
2019-01-22-00,49.94,11.0,7,8,38.76,58.94,17.52,15.93
2019-01-22-01,49.94,10.0,-999,4,40.36,55.22,16.99,15.93
2019-01-22-02,51.06,8.5,10,3,39.29,53.1,16.46,16.99
2019-01-22-03,49.83,8.0,9,3,35.58,52.04,14.34,16.99
2019-01-22-04,48.17,8.0,11,3,30.27,49.91,16.99,15.93
2019-01-22-05,50.22,10.0,14,3,28.14,48.32,17.52,16.46
2019-01-22-06,54.56,18.5,18,7,26.02,48.32,20.71,16.46
2019-01-22-07,59.39,29.0,27,11,30.8,49.91,20.18,18.05
2019-01-22-08,60.5,38.5,33,29,32.92,49.38,19.12,20.18
2019-01-22-09,59.61,30.5,37,38,31.33,47.26,15.93,21.24
2019-01-22-10,55.67,14.5,-999,11,23.9,43.01,12.21,19.65
2019-01-22-11,46.17,14.0,43,7,19.65,37.17,11.68,12.74
2019-01-22-12,29.67,12.0,37,5,15.4,33.45,10.62,12.74
2019-01-22-13,22.5,10.5,39,4,12.21,30.8,10.62,14.34
2019-01-22-14,20.83,12.0,38,4,11.15,30.8,9.56,12.74
2019-01-22-15,23.5,13.5,28,8,8.5,24.96,10.09,11.68
2019-01-22-16,29.0,16.5,34,11,10.62,26.02,12.21,7.97
2019-01-22-17,37.72,23.5,22,7,14.87,30.8,18.05,8.5
2019-01-22-18,46.28,34.0,27,6,25.49,41.95,19.65,8.5
2019-01-22-19,49.61,30.5,25,8,36.64,53.63,20.71,11.15
2019-01-22-20,53.28,20.0,21,7,39.83,58.94,21.24,12.74
2019-01-22-21,54.44,24.0,26,6,39.83,61.07,26.02,20.71
2019-01-22-22,55.56,21.5,30,4,39.83,64.25,28.14,22.3
2019-01-22-23,54.67,17.5,35,6,38.76,62.66,28.14,21.24
2019-01-23-00,52.94,16.0,39,10,38.23,62.13,31.86,14.87
2019-01-23-01,53.22,14.5,33,-999,34.52,62.66,25.49,13.81
2019-01-23-02,52.33,12.5,30,3,31.86,63.72,23.36,13.81
2019-01-23-03,50.56,12.0,36,6,33.98,62.13,21.24,11.68
2019-01-23-04,49.67,12.0,40,8,33.45,60.53,17.52,9.56
2019-01-23-05,50.39,13.5,37,3,30.27,58.94,16.99,7.97
2019-01-23-06,53.67,19.5,32,5,26.55,58.94,16.46,9.56
2019-01-23-07,58.89,26.5,31,6,28.67,60.0,19.12,21.77
2019-01-23-08,64.5,37.0,30,14,32.92,61.07,18.58,28.67
2019-01-23-09,64.56,29.0,45,15,30.27,59.47,16.99,27.08
2019-01-23-10,54.28,19.0,37,10,23.9,56.82,14.34,16.99
2019-01-23-11,41.67,16.0,37,9,15.93,50.98,14.34,11.68
2019-01-23-12,26.59,15.5,38,12,12.21,39.29,13.28,11.15
2019-01-23-13,17.76,16.5,38,4,9.56,32.39,12.21,7.43
2019-01-23-14,17.06,18.5,34,5,9.56,31.86,11.68,5.31
2019-01-23-15,17.33,20.5,39,7,11.15,28.67,11.68,5.31
2019-01-23-16,19.61,25.5,41,8,14.34,30.27,13.28,9.03
2019-01-23-17,22.61,27.0,42,7,18.58,38.23,18.58,7.43
2019-01-23-18,29.44,30.0,41,8,29.2,55.76,18.58,10.62
2019-01-23-19,26.06,29.0,38,11,31.86,77.53,21.24,13.28
2019-01-23-20,25.61,24.0,36,13,33.98,79.12,22.3,12.74
2019-01-23-21,27.22,22.5,35,18,27.08,72.22,25.49,12.74
2019-01-23-22,30.78,20.5,29,19,26.02,75.4,31.33,14.34
2019-01-23-23,31.89,12.0,25,17,33.45,78.06,30.27,14.87
2019-01-24-00,32.0,9.5,32,26,34.52,77.0,28.67,16.46
2019-01-24-01,33.28,12.0,33,22,30.27,73.28,24.43,14.34
2019-01-24-02,32.72,12.0,31,23,27.08,69.56,23.36,13.81
2019-01-24-03,32.61,11.0,26,15,27.61,69.03,20.18,13.28
2019-01-24-04,33.67,11.5,31,6,27.61,71.68,15.93,13.81
2019-01-24-05,39.39,15.5,29,8,27.61,70.09,14.34,15.4
2019-01-24-06,47.0,27.5,25,16,28.14,66.38,14.34,15.93
2019-01-24-07,50.06,42.5,22,22,28.14,62.13,16.46,27.61
2019-01-24-08,50.17,46.5,24,24,26.55,58.94,19.65,32.92
2019-01-24-09,50.11,25.5,41,31,26.55,55.22,19.65,28.14
2019-01-24-10,48.39,9.5,36,12,23.36,40.89,16.46,21.24
2019-01-24-11,39.89,8.0,45,10,19.65,32.92,15.4,14.87
2019-01-24-12,35.56,8.0,41,14,18.05,29.2,14.87,11.15
2019-01-24-13,33.44,8.5,41,5,17.52,25.49,13.28,9.03
2019-01-24-14,30.56,9.0,41,6,17.52,24.43,15.4,8.5
2019-01-24-15,30.29,9.5,41,5,18.05,25.49,13.81,8.5
2019-01-24-16,34.71,12.0,46,5,20.18,24.96,13.81,8.5
2019-01-24-17,40.28,17.0,43,4,24.96,26.55,15.4,8.5
2019-01-24-18,46.39,34.0,37,5,32.92,34.52,16.99,11.68
2019-01-24-19,49.89,36.0,40,9,37.17,41.42,20.18,13.81
2019-01-24-20,50.89,31.5,34,6,40.36,44.6,21.24,13.28
2019-01-24-21,51.56,28.0,11,6,42.48,45.14,22.3,15.93
2019-01-24-22,52.5,21.5,9,7,39.29,48.32,28.67,18.58
2019-01-24-23,54.28,17.5,8,7,36.11,47.79,30.8,19.12
2019-01-25-00,56.11,16.0,7,7,32.92,49.38,22.83,16.99
2019-01-25-01,52.61,15.5,6,5,26.55,46.2,21.77,18.05
2019-01-25-02,49.78,14.0,6,5,13.81,41.95,21.77,21.24
2019-01-25-03,44.56,11.5,6,5,9.03,44.07,21.77,26.55
2019-01-25-04,36.89,10.5,5,3,7.43,46.2,19.12,36.11
2019-01-25-05,36.83,13.5,5,2,7.43,47.26,18.58,42.48
2019-01-25-06,39.33,23.0,6,2,7.97,46.73,19.65,35.05
2019-01-25-07,44.44,39.0,8,4,10.62,49.38,21.77,31.86
2019-01-25-08,47.17,44.5,11,7,12.74,49.38,25.49,32.39
2019-01-25-09,42.0,28.0,10,7,11.15,43.54,23.36,29.74
2019-01-25-10,27.44,16.5,13,4,8.5,35.58,21.77,30.8
2019-01-25-11,22.72,13.5,11,3,6.9,28.14,18.05,25.49
2019-01-25-12,16.11,10.0,12,3,5.31,18.58,18.05,16.46
2019-01-25-13,14.56,11.0,15,2,4.78,17.52,17.52,11.15
2019-01-25-14,15.18,16.0,22,3,4.78,15.93,15.4,13.28
2019-01-25-15,16.22,14.5,23,4,4.78,15.93,13.81,16.46
2019-01-25-16,17.11,12.0,21,4,4.78,16.99,13.28,10.62
2019-01-25-17,20.22,12.0,20,4,6.9,16.46,15.93,11.15
2019-01-25-18,24.44,11.5,18,3,11.15,16.99,25.49,13.81
2019-01-25-19,26.17,9.0,16,3,15.93,18.58,22.83,13.81
2019-01-25-20,24.22,6.5,15,3,18.05,18.05,18.58,11.68
2019-01-25-21,22.39,6.5,11,3,18.05,16.46,19.12,13.81
2019-01-25-22,23.28,5.0,15,3,16.99,14.34,22.83,12.74
2019-01-25-23,21.22,3.5,16,3,15.4,12.21,21.24,14.87
2019-01-26-00,19.47,3.0,14,2,13.81,11.15,20.71,14.87
2019-01-26-01,16.76,3.0,11,2,11.15,10.09,16.99,8.5
2019-01-26-02,14.35,3.0,10,2,12.74,10.09,15.93,7.97
2019-01-26-03,12.24,3.5,10,3,13.81,9.03,11.15,7.43
2019-01-26-04,11.88,3.0,13,2,14.34,8.5,7.97,6.37
2019-01-26-05,14.82,4.5,11,2,13.81,9.03,7.97,5.84
2019-01-26-06,19.06,6.5,7,1,14.34,10.62,7.97,6.37
2019-01-26-07,23.18,9.0,9,1,16.99,11.15,8.5,7.97
2019-01-26-08,24.24,8.5,8,2,19.65,12.21,9.56,10.09
2019-01-26-09,20.53,8.5,7,2,16.46,12.21,10.62,9.56
2019-01-26-10,18.41,7.5,8,2,13.28,12.74,10.62,9.56
2019-01-26-11,18.65,7.5,8,2,11.15,13.28,11.68,8.5
2019-01-26-12,18.78,7.0,12,2,11.68,13.28,10.62,7.97
2019-01-26-13,17.11,7.0,16,2,11.68,14.34,10.09,6.37
2019-01-26-14,17.39,6.5,15,2,12.74,13.28,9.56,6.37
2019-01-26-15,18.39,7.0,14,2,14.34,11.15,10.09,9.56
2019-01-26-16,19.5,8.5,16,3,15.4,11.15,10.09,7.43
2019-01-26-17,24.67,10.5,16,3,16.99,11.68,11.15,7.97
2019-01-26-18,30.0,12.0,14,3,20.71,14.34,11.15,9.03
2019-01-26-19,33.44,10.5,15,3,25.49,14.34,10.62,7.97
2019-01-26-20,28.06,10.5,23,2,29.74,14.34,9.56,8.5
2019-01-26-21,27.89,12.0,23,3,32.39,14.87,8.5,8.5
2019-01-26-22,31.78,10.0,31,4,33.98,16.99,8.5,7.97
2019-01-26-23,36.0,8.0,33,3,35.05,19.12,7.97,7.43
2019-01-27-00,37.17,5.5,33,2,36.64,22.3,7.43,6.37
2019-01-27-01,35.06,10.5,35,2,37.17,23.36,7.43,5.84
2019-01-27-02,35.67,10.0,30,1,37.17,25.49,6.9,5.31
2019-01-27-03,37.67,10.0,21,1,36.11,26.55,6.37,3.72
2019-01-27-04,39.94,9.0,20,1,36.11,29.74,5.84,4.25
2019-01-27-05,42.33,10.0,18,1,35.05,32.39,6.37,4.78
2019-01-27-06,45.78,15.0,20,1,36.64,35.58,6.37,4.78
2019-01-27-07,47.33,23.5,24,2,36.11,38.23,7.43,6.9
2019-01-27-08,46.06,26.5,34,3,35.05,38.23,9.03,12.21
2019-01-27-09,44.0,17.0,36,4,34.52,31.86,10.09,11.68
2019-01-27-10,39.72,6.5,35,4,34.52,22.3,9.56,9.03
2019-01-27-11,35.22,6.0,40,3,32.39,17.52,8.5,5.84
2019-01-27-12,27.89,6.0,27,2,30.27,13.28,9.03,5.31
2019-01-27-13,22.72,5.5,34,2,32.92,11.68,9.03,5.31
2019-01-27-14,18.83,6.0,31,2,33.45,10.09,10.09,4.78
2019-01-27-15,19.11,6.5,36,3,27.61,9.03,9.56,4.78
2019-01-27-16,19.78,9.5,14,3,20.71,9.56,8.5,5.31
2019-01-27-17,22.72,11.0,31,3,10.62,12.21,8.5,5.84
2019-01-27-18,26.56,16.0,30,2,5.31,18.05,10.62,7.43
2019-01-27-19,28.72,24.5,30,2,4.78,24.43,12.21,7.43
2019-01-27-20,28.72,17.5,25,2,4.78,26.02,12.21,8.5
2019-01-27-21,28.67,15.5,13,2,4.78,29.74,15.4,13.28
2019-01-27-22,30.33,14.0,7,3,4.25,29.74,17.52,15.4
2019-01-27-23,29.0,10.0,8,2,4.78,31.86,21.24,13.28
2019-01-28-00,28.17,7.5,8,2,5.84,30.8,19.65,16.46
2019-01-28-01,24.83,5.5,-999,2,5.84,29.2,18.05,13.81
2019-01-28-02,21.94,4.5,13,1,6.37,27.61,16.46,14.34
2019-01-28-03,19.5,5.0,9,1,7.97,26.55,13.81,17.52
2019-01-28-04,20.39,6.0,9,1,8.5,26.55,12.74,21.77
2019-01-28-05,28.06,6.5,8,1,11.15,27.08,13.28,23.9
2019-01-28-06,38.56,12.5,8,2,10.62,31.33,12.74,27.08
2019-01-28-07,37.44,19.5,10,3,14.87,38.23,13.81,27.61
2019-01-28-08,31.11,17.5,12,5,18.58,41.42,15.4,26.02
2019-01-28-09,24.67,14.0,26,6,16.46,39.83,14.87,22.3
2019-01-28-10,17.11,12.5,27,5,11.15,38.76,13.28,26.02
2019-01-28-11,14.22,13.0,17,3,9.56,38.76,11.68,18.58
2019-01-28-12,13.0,12.0,23,4,9.03,41.42,10.62,9.56
2019-01-28-13,12.94,13.5,19,3,10.09,39.29,10.09,15.4
2019-01-28-14,13.71,16.5,23,4,12.21,37.7,9.03,12.74
2019-01-28-15,15.06,16.0,17,4,12.74,37.7,9.03,15.93
2019-01-28-16,15.76,16.5,22,5,14.87,33.98,9.56,9.03
2019-01-28-17,18.83,18.5,38,7,17.52,32.39,12.21,7.43
2019-01-28-18,22.28,17.0,22,7,23.36,40.36,15.93,12.21
2019-01-28-19,21.67,15.5,17,9,29.74,43.54,17.52,13.28
2019-01-28-20,22.11,13.0,14,8,34.52,35.05,18.05,14.87
2019-01-28-21,24.44,12.0,13,8,33.98,27.08,20.18,18.58
2019-01-28-22,25.67,12.0,13,4,32.92,29.74,19.65,14.87
2019-01-28-23,26.11,8.0,12,5,33.45,29.2,23.9,17.52
2019-01-29-00,26.17,8.5,10,5,33.45,28.67,26.02,18.05
2019-01-29-01,28.56,11.5,8,3,32.39,30.27,26.55,14.34
2019-01-29-02,29.67,10.0,7,4,32.39,29.2,25.49,11.68
2019-01-29-03,29.89,9.0,7,2,32.39,26.02,21.77,13.28
2019-01-29-04,31.06,9.5,7,2,33.98,23.36,22.3,15.93
2019-01-29-05,38.0,9.0,7,6,32.92,23.9,21.77,18.05
2019-01-29-06,45.39,15.5,8,3,34.52,27.08,20.71,13.81
2019-01-29-07,47.22,31.5,8,4,35.05,36.11,18.58,20.71
2019-01-29-08,45.22,33.5,16,7,35.05,43.54,19.65,23.36
2019-01-29-09,43.06,17.5,32,8,33.98,44.6,18.58,25.49
2019-01-29-10,41.0,15.0,37,7,33.45,42.48,17.52,19.65
2019-01-29-11,38.61,15.5,-999,7,33.98,36.11,14.34,11.15
2019-01-29-12,37.44,10.5,25,6,33.98,26.55,13.81,7.97
2019-01-29-13,39.83,10.0,19,6,33.98,19.65,10.09,9.56
2019-01-29-14,44.11,12.0,24,5,37.7,18.05,9.56,4.78
2019-01-29-15,48.28,12.0,52,5,41.42,18.05,6.9,4.25
2019-01-29-16,51.61,12.0,46,6,44.6,18.58,6.37,9.03
2019-01-29-17,56.0,15.0,52,5,44.6,22.3,7.43,10.62
2019-01-29-18,53.67,24.5,38,5,49.38,27.61,9.56,9.56
2019-01-29-19,52.78,41.5,38,4,53.1,30.27,13.28,10.09
2019-01-29-20,53.56,42.5,26,5,53.63,29.74,13.81,10.62
2019-01-29-21,56.44,26.5,17,4,52.04,27.08,15.93,10.09
2019-01-29-22,59.22,25.0,15,3,51.51,23.36,20.71,12.21
2019-01-29-23,58.72,25.0,13,3,51.51,21.77,26.02,17.52
2019-01-30-00,55.56,18.5,22,2,51.51,20.71,23.9,20.71
2019-01-30-01,52.11,11.5,25,-999,49.38,20.18,21.24,24.96
2019-01-30-02,50.22,10.0,15,2,43.54,20.18,18.05,28.67
2019-01-30-03,50.89,9.5,13,1,38.76,21.77,13.81,28.67
2019-01-30-04,50.67,8.5,16,2,26.55,20.18,14.87,24.96
2019-01-30-05,52.33,10.0,19,2,9.03,22.83,13.28,23.9
2019-01-30-06,57.56,17.0,30,2,7.43,27.08,11.68,26.55
2019-01-30-07,61.83,27.5,27,4,5.84,32.92,14.87,26.55
2019-01-30-08,64.44,33.0,28,6,6.9,39.29,19.12,23.9
2019-01-30-09,66.28,27.0,33,5,6.9,42.48,17.52,26.55
2019-01-30-10,68.0,27.5,41,5,6.37,44.6,13.28,26.02
2019-01-30-11,62.67,23.0,28,4,5.84,43.01,11.15,31.33
2019-01-30-12,54.94,13.0,22,4,5.31,40.89,7.43,24.43
2019-01-30-13,49.17,15.0,15,4,5.84,40.36,3.72,21.24
2019-01-30-14,43.33,15.5,13,4,5.31,43.01,3.72,19.65
2019-01-30-15,42.35,17.5,22,4,5.31,39.83,4.25,14.87
2019-01-30-16,42.35,19.5,32,4,5.31,37.7,5.84,16.46
2019-01-30-17,39.83,20.5,34,4,5.84,41.42,7.43,16.99
2019-01-30-18,45.28,21.5,28,4,7.97,44.6,10.09,22.3
2019-01-30-19,49.33,29.0,23,2,9.03,40.89,12.74,17.52
2019-01-30-20,51.94,23.5,9,2,7.97,33.45,13.81,24.43
2019-01-30-21,53.56,22.5,7,2,5.84,32.92,14.34,41.95
2019-01-30-22,52.56,22.0,6,2,4.78,24.43,14.34,34.52
2019-01-30-23,44.72,20.5,6,2,4.25,19.12,20.18,33.45
2019-01-31-00,35.94,18.0,6,2,4.78,14.87,25.49,27.08
2019-01-31-01,27.56,14.5,7,1,3.72,13.28,20.18,26.02
2019-01-31-02,19.06,8.5,8,1,4.78,11.68,20.71,28.14
2019-01-31-03,17.17,8.5,4,1,4.78,11.68,15.4,26.55
2019-01-31-04,15.89,7.5,3,1,4.25,8.5,13.28,25.49
2019-01-31-05,20.94,9.5,3,1,4.78,7.97,11.15,20.18
2019-01-31-06,25.5,14.5,4,2,5.84,7.97,10.09,16.99
2019-01-31-07,29.61,23.0,5,3,9.03,10.09,11.68,19.65
2019-01-31-08,33.33,24.5,8,4,11.68,12.74,14.34,20.71
2019-01-31-09,33.33,18.0,9,4,11.15,12.74,12.74,15.4
2019-01-31-10,30.17,16.5,21,3,9.03,14.34,12.21,14.87
2019-01-31-11,28.0,13.5,32,3,7.43,14.34,14.87,16.99
2019-01-31-12,24.76,9.0,25,3,5.84,11.15,13.81,15.4
2019-01-31-13,20.12,9.5,8,2,5.31,10.09,3.19,11.15
2019-01-31-14,18.12,10.5,11,3,5.84,11.68,3.19,6.9
2019-01-31-15,20.06,12.5,21,3,5.31,11.68,3.72,9.03
2019-01-31-16,21.56,12.0,16,4,5.84,10.62,4.25,11.68
2019-01-31-17,23.94,12.0,36,4,7.97,11.15,4.78,16.99
2019-01-31-18,25.39,13.5,7,5,14.34,11.68,7.43,23.36
2019-01-31-19,27.72,11.0,6,5,16.46,12.21,9.03,33.45
2019-01-31-20,25.94,8.5,6,3,20.18,12.74,8.5,46.2
2019-01-31-21,21.28,7.5,8,6,20.71,12.74,6.9,38.76
2019-01-31-22,19.0,7.0,10,4,20.71,12.74,6.37,6.9
2019-01-31-23,19.17,4.5,13,4,21.77,13.81,5.84,4.25
2019-02-01-00,18.5,3.0,12,5,21.77,12.74,4.78,3.19
2019-02-01-01,20.39,2.5,12,5,21.77,11.15,4.25,2.66
2019-02-01-02,23.11,2.5,10,1,22.3,9.56,3.72,3.72
2019-02-01-03,23.94,2.0,7,3,23.36,9.56,3.72,3.72
2019-02-01-04,27.94,2.5,7,6,24.96,9.56,3.72,3.19
2019-02-01-05,35.06,3.0,5,2,24.96,10.62,3.19,3.19
2019-02-01-06,41.61,5.5,6,6,26.55,11.68,3.72,3.72
