,首爾,濟州,東京,沖繩,北京,上海,福州,廈門
2019-07-03-02,33.79,38.0,33,38,37.0,24.0,11.0,7.0
2019-07-03-03,32.4,37.5,34,35,39.0,23.0,12.0,7.0
2019-07-03-04,32.56,37.0,30,29,38.0,24.0,12.0,11.0
2019-07-03-05,32.43,35.5,43,28,40.0,22.0,12.0,14.0
2019-07-03-06,33.62,36.0,42,28,42.0,23.0,14.0,13.0
2019-07-03-07,33.06,35.0,41,26,49.0,29.0,16.0,11.0
2019-07-03-08,35.0,39.5,36,24,54.0,28.0,22.0,10.0
2019-07-03-09,35.39,40.5,26,22,41.0,26.0,26.0,12.0
2019-07-03-10,35.11,46.0,-999,22,40.0,25.0,30.0,12.0
2019-07-03-11,38.06,46.0,26,19,39.0,26.0,31.0,8.0
2019-07-03-12,38.5,46.5,26,17,27.0,20.0,22.0,15.0
2019-07-03-13,37.94,41.0,34,20,17.0,23.0,14.0,15.0
2019-07-03-14,38.94,43.5,39,19,11.0,26.0,17.0,15.0
2019-07-03-15,39.29,47.0,47,18,13.0,27.0,11.0,11.0
2019-07-03-16,39.29,44.0,56,21,18.0,27.0,15.0,6.0
2019-07-03-17,36.35,46.0,54,18,26.0,30.0,22.0,8.0
2019-07-03-18,34.39,44.5,47,20,39.0,32.0,34.0,9.0
2019-07-03-19,32.94,46.5,38,21,46.0,36.0,28.0,11.0
2019-07-03-20,30.61,46.5,42,21,45.0,39.0,24.0,14.0
2019-07-03-21,30.17,54.5,45,24,50.0,40.0,24.0,17.0
2019-07-03-22,28.22,61.0,44,24,54.0,39.0,28.0,19.0
2019-07-03-23,30.35,53.5,22,24,57.0,38.0,24.0,16.0
2019-07-04-00,29.83,46.0,12,23,59.0,39.0,27.0,17.0
2019-07-04-01,30.24,42.0,11,22,64.0,37.0,29.0,19.0
2019-07-04-02,32.24,40.5,4,21,70.0,34.0,29.0,18.0
2019-07-04-03,33.25,37.0,0,23,80.0,29.0,32.0,17.0
2019-07-04-04,31.62,37.5,5,21,79.0,24.0,33.0,21.0
2019-07-04-05,30.53,37.5,0,22,69.0,22.0,31.0,21.0
2019-07-04-06,32.18,38.0,5,21,76.0,27.0,31.0,18.0
2019-07-04-07,35.06,45.0,15,22,85.0,30.0,37.0,19.0
2019-07-04-08,38.59,49.0,10,21,91.0,32.0,37.0,24.0
2019-07-04-09,39.89,45.0,12,21,93.0,36.0,33.0,19.0
2019-07-04-10,37.33,54.5,13,22,90.0,38.0,26.0,13.0
2019-07-04-11,33.61,45.5,6,21,92.0,39.0,23.0,12.0
2019-07-04-12,32.33,44.5,1,24,67.0,39.0,21.0,13.0
2019-07-04-13,35.78,43.5,5,24,60.0,40.0,24.0,17.0
2019-07-04-14,39.0,46.0,7,14,48.0,36.0,36.0,17.0
2019-07-04-15,36.67,43.0,4,14,49.0,42.0,35.0,14.0
2019-07-04-16,32.59,39.5,4,20,53.0,45.0,23.0,21.0
2019-07-04-17,27.78,42.0,11,23,59.0,39.0,24.0,19.0
2019-07-04-18,24.65,40.0,4,26,61.0,44.0,27.0,18.0
2019-07-04-19,22.72,44.0,6,28,71.0,49.0,40.0,21.0
2019-07-04-20,23.06,44.5,8,21,86.0,52.0,37.0,20.0
2019-07-04-21,25.56,48.5,3,17,84.0,52.0,37.0,26.0
2019-07-04-22,29.12,41.5,9,18,98.0,45.0,42.0,29.0
2019-07-04-23,27.61,31.0,16,20,78.0,37.0,39.0,27.0
2019-07-05-00,28.67,39.0,4,17,55.0,32.0,38.0,24.0
2019-07-05-01,28.88,36.0,15,18,54.0,31.0,35.0,23.0
2019-07-05-02,28.12,31.0,6,19,67.0,32.0,34.0,25.0
2019-07-05-03,25.44,32.0,11,25,79.0,29.0,37.0,24.0
2019-07-05-04,23.29,30.5,13,26,74.0,26.0,36.0,24.0
2019-07-05-05,25.76,30.5,10,28,80.0,23.0,35.0,23.0
2019-07-05-06,28.39,36.0,13,24,71.0,26.0,36.0,24.0
2019-07-05-07,30.59,38.5,14,25,92.0,24.0,39.0,22.0
2019-07-05-08,31.61,44.0,10,26,103.0,28.0,44.0,16.0
2019-07-05-09,31.78,49.0,10,24,124.0,28.0,46.0,19.0
2019-07-05-10,34.11,41.5,8,25,93.0,30.0,39.0,23.0
2019-07-05-11,36.61,49.0,12,25,38.0,34.0,37.0,19.0
2019-07-05-12,34.44,51.0,4,25,21.0,32.0,31.0,27.0
2019-07-05-13,37.18,55.5,5,24,12.0,26.0,28.0,27.0
2019-07-05-14,41.53,60.0,14,24,21.0,24.0,44.0,30.0
2019-07-05-15,53.22,53.5,20,26,23.0,40.0,41.0,28.0
2019-07-05-16,63.59,58.5,16,27,30.0,39.0,43.0,28.0
2019-07-05-17,54.18,62.5,1,31,36.0,43.0,42.0,26.0
2019-07-05-18,43.67,63.5,18,27,18.0,52.0,25.0,27.0
2019-07-05-19,32.72,56.5,16,35,26.0,52.0,18.0,30.0
2019-07-05-20,26.39,56.5,24,25,27.0,53.0,23.0,30.0
2019-07-05-21,24.12,46.0,29,35,24.0,56.0,30.0,30.0
2019-07-05-22,23.67,29.0,22,40,16.0,49.0,30.0,35.0
2019-07-05-23,28.71,19.0,25,46,14.0,46.0,32.0,33.0
2019-07-06-00,31.0,25.0,19,47,17.0,39.0,24.0,29.0
2019-07-06-01,29.83,51.0,27,47,18.0,37.0,12.0,26.0
2019-07-06-02,29.83,55.5,8,33,20.0,38.0,6.0,26.0
2019-07-06-03,29.82,47.5,2,39,12.0,35.0,17.0,27.0
2019-07-06-04,30.44,46.0,11,16,9.0,32.0,13.0,28.0
2019-07-06-05,30.06,52.0,13,18,8.0,30.0,13.0,25.0
2019-07-06-06,31.41,52.5,5,16,11.0,31.0,18.0,27.0
2019-07-06-07,32.88,49.0,18,20,7.0,32.0,21.0,29.0
2019-07-06-08,32.72,48.5,6,23,12.0,37.0,28.0,32.0
2019-07-06-09,31.44,46.0,6,17,15.0,39.0,37.0,35.0
2019-07-06-10,31.44,50.5,17,26,15.0,29.0,41.0,31.0
2019-07-06-11,28.78,47.5,21,36,11.0,26.0,35.0,31.0
2019-07-06-12,27.33,48.0,19,35,19.0,24.0,36.0,31.0
2019-07-06-13,26.94,49.0,8,20,10.0,17.0,29.0,26.0
2019-07-06-14,26.72,50.5,20,34,10.0,19.0,24.0,14.0
2019-07-06-15,25.44,43.0,9,37,13.0,25.0,25.0,22.0
2019-07-06-16,27.44,52.0,11,23,11.0,29.0,17.0,24.0
2019-07-06-17,27.35,44.0,0,22,13.0,30.0,7.0,29.0
2019-07-06-18,28.59,47.0,4,14,31.0,40.0,7.0,34.0
2019-07-06-19,32.06,43.0,0,12,38.0,44.0,8.0,34.0
2019-07-06-20,33.41,41.0,1,13,23.0,39.0,14.0,25.0
2019-07-06-21,30.0,44.5,12,15,19.0,38.0,12.0,27.0
2019-07-06-22,27.94,41.5,9,18,14.0,35.0,14.0,30.0
2019-07-06-23,26.35,37.0,18,19,10.0,23.0,13.0,32.0
2019-07-07-00,23.59,40.5,12,15,11.0,24.0,18.0,31.0
2019-07-07-01,22.33,41.5,0,14,11.0,25.0,20.0,27.0
2019-07-07-02,20.81,37.5,7,22,9.0,17.0,23.0,29.0
2019-07-07-03,19.44,43.5,0,23,9.0,10.0,25.0,28.0
2019-07-07-04,20.5,41.5,5,18,8.0,15.0,21.0,27.0
2019-07-07-05,19.59,45.5,0,11,9.0,26.0,26.0,27.0
2019-07-07-06,19.0,45.0,1,13,10.0,23.0,25.0,27.0
2019-07-07-07,19.18,42.5,0,9,10.0,14.0,26.0,27.0
2019-07-07-08,19.59,43.5,0,9,12.0,14.0,40.0,23.0
2019-07-07-09,18.18,43.5,2,7,16.0,20.0,48.0,26.0
2019-07-07-10,17.78,42.0,9,7,14.0,35.0,47.0,29.0
2019-07-07-11,18.11,36.5,7,13,15.0,35.0,58.0,28.0
2019-07-07-12,17.5,40.5,0,8,11.0,35.0,60.0,28.0
2019-07-07-13,13.78,39.5,0,6,24.0,43.0,58.0,28.0
2019-07-07-14,11.88,39.5,0,5,27.0,46.0,61.0,29.0
2019-07-07-15,12.69,35.5,5,6,24.0,49.0,63.0,29.0
2019-07-07-16,13.0,41.5,8,7,24.0,50.0,66.0,31.0
2019-07-07-17,13.33,41.5,0,10,27.0,51.0,63.0,34.0
2019-07-07-18,13.41,40.0,6,11,-999.0,-999.0,67.0,28.0
2019-07-07-19,15.44,41.0,10,12,38.0,51.0,47.0,33.0
2019-07-07-20,13.06,39.0,2,7,45.0,53.0,41.0,32.0
2019-07-07-21,12.78,32.5,0,9,53.0,58.0,31.0,32.0
2019-07-07-22,11.0,31.5,5,9,45.0,58.0,24.0,30.0
2019-07-07-23,10.67,39.5,10,8,25.0,61.0,21.0,26.0
2019-07-08-00,9.41,33.5,1,7,20.0,62.0,25.0,24.0
2019-07-08-01,9.47,32.5,5,5,18.0,56.0,32.0,25.0
2019-07-08-02,9.88,36.5,10,5,21.0,48.0,34.0,26.0
2019-07-08-03,9.06,30.5,0,11,22.0,48.0,40.0,23.0
2019-07-08-04,9.12,35.0,0,6,30.0,54.0,37.0,27.0
2019-07-08-05,8.94,33.0,2,13,28.0,56.0,41.0,23.0
2019-07-08-06,9.5,31.5,0,21,30.0,63.0,49.0,23.0
2019-07-08-07,10.06,33.5,7,22,27.0,62.0,49.0,29.0
2019-07-08-08,11.25,35.5,0,22,28.0,61.0,68.0,27.0
2019-07-08-09,10.89,36.0,4,14,33.0,63.0,50.0,26.0
2019-07-08-10,9.65,37.0,3,13,30.0,69.0,34.0,28.0
2019-07-08-11,9.47,37.5,7,15,25.0,76.0,36.0,28.0
2019-07-08-12,8.18,36.0,4,28,24.0,78.0,29.0,29.0
2019-07-08-13,7.71,35.5,14,39,25.0,74.0,35.0,25.0
2019-07-08-14,8.82,31.0,4,42,31.0,72.0,39.0,26.0
2019-07-08-15,11.18,24.0,12,43,29.0,65.0,47.0,28.0
2019-07-08-16,10.67,30.5,16,42,31.0,45.0,53.0,29.0
2019-07-08-17,10.17,25.5,15,42,33.0,26.0,57.0,31.0
2019-07-08-18,11.94,24.5,10,41,33.0,20.0,40.0,31.0
2019-07-08-19,10.59,27.0,6,25,39.0,24.0,43.0,32.0
2019-07-08-20,10.53,23.5,13,23,42.0,26.0,54.0,31.0
2019-07-08-21,8.94,24.5,14,23,53.0,29.0,54.0,34.0
2019-07-08-22,8.17,23.5,18,22,59.0,27.0,50.0,32.0
2019-07-08-23,7.61,23.0,7,20,59.0,23.0,48.0,29.0
2019-07-09-00,8.0,24.0,7,19,60.0,18.0,45.0,26.0
2019-07-09-01,7.25,28.0,2,19,64.0,14.0,43.0,26.0
2019-07-09-02,7.36,30.0,13,18,59.0,16.0,41.0,28.0
2019-07-09-03,7.33,31.0,2,17,56.0,22.0,38.0,29.0
2019-07-09-04,7.88,33.5,17,19,53.0,20.0,38.0,28.0
2019-07-09-05,7.75,35.0,13,20,55.0,18.0,37.0,30.0
2019-07-09-06,7.24,29.0,12,21,55.0,19.0,39.0,34.0
2019-07-09-07,7.78,35.5,5,21,66.0,18.0,41.0,33.0
2019-07-09-08,10.72,28.0,10,17,70.0,20.0,44.0,30.0
2019-07-09-09,9.72,28.5,1,12,71.0,27.0,46.0,32.0
2019-07-09-10,10.56,30.5,16,32,60.0,24.0,51.0,35.0
2019-07-09-11,10.62,33.0,16,32,57.0,19.0,51.0,34.0
2019-07-09-12,9.39,34.5,6,36,54.0,15.0,48.0,32.0
2019-07-09-13,11.71,26.5,12,38,38.0,13.0,43.0,34.0
2019-07-09-14,11.53,28.0,22,39,26.0,11.0,42.0,35.0
2019-07-09-15,12.35,34.5,13,42,24.0,10.0,38.0,31.0
2019-07-09-16,12.94,34.5,15,43,27.0,9.0,62.0,35.0
2019-07-09-17,11.82,35.5,18,45,26.0,11.0,53.0,31.0
2019-07-09-18,11.89,31.0,8,45,28.0,12.0,36.0,31.0
2019-07-09-19,11.94,28.0,11,45,35.0,17.0,26.0,37.0
2019-07-09-20,11.88,28.0,9,43,39.0,17.0,26.0,38.0
2019-07-09-21,10.82,30.5,6,44,46.0,18.0,16.0,40.0
2019-07-09-22,9.76,31.5,16,42,52.0,18.0,23.0,38.0
2019-07-09-23,9.06,36.5,11,42,-999.0,-999.0,-999.0,-999.0
2019-07-10-00,9.22,28.0,0,39,55.0,10.0,34.0,32.0
2019-07-10-01,8.5,30.5,6,36,52.0,6.0,40.0,29.0
2019-07-10-02,7.24,34.5,3,37,53.0,5.0,40.0,29.0
2019-07-10-03,6.56,36.0,4,35,48.0,7.0,41.0,28.0
2019-07-10-04,6.61,33.5,7,33,48.0,10.0,42.0,30.0
2019-07-10-05,6.24,31.0,4,33,49.0,11.0,37.0,28.0
2019-07-10-06,7.31,26.0,10,34,60.0,14.0,30.0,28.0
2019-07-10-07,8.5,22.0,9,33,51.0,16.0,39.0,22.0
2019-07-10-08,10.82,19.5,9,32,39.0,18.0,29.0,25.0
2019-07-10-09,13.0,21.0,12,34,50.0,20.0,35.0,25.0
2019-07-10-10,14.56,22.0,-999,38,47.0,20.0,36.0,28.0
2019-07-10-11,12.94,18.5,8,41,44.0,19.0,36.0,17.0
2019-07-10-12,11.89,12.0,9,38,43.0,15.0,18.0,17.0
2019-07-10-13,12.94,9.5,17,38,37.0,18.0,16.0,10.0
2019-07-10-14,13.39,7.0,14,39,27.0,20.0,10.0,10.0
2019-07-10-15,13.18,9.0,6,35,28.0,22.0,10.0,13.0
2019-07-10-16,12.72,9.5,0,36,30.0,19.0,13.0,13.0
2019-07-10-17,10.78,10.5,16,35,33.0,22.0,16.0,18.0
2019-07-10-18,10.12,8.5,3,34,39.0,25.0,18.0,20.0
2019-07-10-19,7.44,8.0,5,32,51.0,25.0,16.0,21.0
2019-07-10-20,7.18,7.5,9,34,71.0,29.0,21.0,19.0
2019-07-10-21,7.29,6.0,10,31,65.0,33.0,24.0,17.0
2019-07-10-22,6.18,5.0,8,29,59.0,33.0,19.0,19.0
2019-07-10-23,4.59,7.5,5,28,52.0,33.0,16.0,20.0
2019-07-11-00,4.18,7.0,4,27,52.0,33.0,21.0,17.0
2019-07-11-01,4.94,11.5,0,24,48.0,34.0,27.0,15.0
2019-07-11-02,5.0,15.0,0,29,42.0,36.0,25.0,18.0
2019-07-11-03,5.44,12.5,2,28,39.0,37.0,24.0,21.0
2019-07-11-04,5.11,10.5,2,28,39.0,38.0,27.0,16.0
2019-07-11-05,5.41,18.5,9,25,44.0,35.0,20.0,21.0
2019-07-11-06,6.76,19.0,10,27,47.0,41.0,15.0,28.0
2019-07-11-07,6.0,20.0,11,27,46.0,42.0,10.0,25.0
2019-07-11-08,6.41,21.5,12,29,52.0,28.0,10.0,22.0
2019-07-11-09,8.0,27.5,0,23,42.0,27.0,9.0,16.0
2019-07-11-10,9.17,23.0,3,27,42.0,27.0,13.0,11.0
2019-07-11-11,9.94,26.5,17,24,34.0,33.0,18.0,10.0
2019-07-11-12,9.0,21.5,20,26,37.0,41.0,23.0,10.0
2019-07-11-13,9.71,26.0,16,23,35.0,45.0,29.0,13.0
2019-07-11-14,10.59,23.5,18,23,27.0,40.0,21.0,13.0
2019-07-11-15,9.76,20.0,18,25,24.0,42.0,23.0,15.0
2019-07-11-16,9.62,23.5,17,27,28.0,37.0,25.0,21.0
2019-07-11-17,8.29,21.0,23,26,30.0,34.0,26.0,19.0
2019-07-11-18,8.22,21.5,28,26,31.0,32.0,32.0,17.0
2019-07-11-19,8.11,29.5,25,23,36.0,34.0,34.0,15.0
2019-07-11-20,7.82,23.0,26,26,45.0,30.0,37.0,12.0
2019-07-11-21,6.76,18.5,71,28,46.0,33.0,36.0,13.0
2019-07-11-22,6.5,17.5,15,30,47.0,31.0,35.0,15.0
2019-07-11-23,6.11,17.5,22,32,50.0,27.0,33.0,15.0
2019-07-12-00,6.89,16.0,24,31,49.0,26.0,32.0,18.0
2019-07-12-01,5.88,18.0,30,29,38.0,28.0,30.0,19.0
2019-07-12-02,6.06,17.5,6,32,32.0,28.0,30.0,23.0
2019-07-12-03,6.41,17.0,12,29,30.0,27.0,33.0,23.0
2019-07-12-04,6.56,11.5,9,24,28.0,28.0,26.0,24.0
2019-07-12-05,7.35,17.5,8,26,28.0,26.0,32.0,23.0
2019-07-12-06,8.89,17.5,2,31,28.0,27.0,32.0,23.0
2019-07-12-07,10.33,17.0,8,26,34.0,25.0,37.0,22.0
2019-07-12-08,12.24,19.0,0,25,38.0,28.0,40.0,24.0
2019-07-12-09,14.82,19.0,3,31,38.0,31.0,42.0,23.0
2019-07-12-10,19.89,20.0,21,25,39.0,35.0,38.0,28.0
2019-07-12-11,18.47,12.0,20,17,33.0,41.0,36.0,30.0
2019-07-12-12,16.94,18.0,4,16,35.0,35.0,46.0,33.0
2019-07-12-13,17.11,18.0,7,12,28.0,36.0,42.0,37.0
2019-07-12-14,18.78,18.5,1,14,27.0,33.0,35.0,31.0
2019-07-12-15,20.17,21.5,6,16,30.0,28.0,31.0,31.0
2019-07-12-16,20.94,22.5,3,16,46.0,22.0,47.0,29.0
2019-07-12-17,19.41,21.0,2,16,43.0,21.0,61.0,31.0
2019-07-12-18,18.11,27.5,8,15,44.0,25.0,57.0,36.0
2019-07-12-19,17.71,28.5,13,19,61.0,21.0,53.0,41.0
2019-07-12-20,18.19,30.5,19,17,63.0,19.0,49.0,40.0
2019-07-12-21,18.22,30.5,14,19,80.0,17.0,48.0,35.0
2019-07-12-22,20.21,31.5,11,20,89.0,13.0,47.0,31.0
2019-07-12-23,21.56,27.0,10,19,91.0,8.0,44.0,30.0
2019-07-13-00,22.87,33.0,7,19,88.0,10.0,43.0,28.0
2019-07-13-01,25.07,27.0,14,17,84.0,7.0,40.0,28.0
2019-07-13-02,25.71,24.5,11,18,76.0,6.0,39.0,28.0
2019-07-13-03,25.29,23.0,16,18,85.0,7.0,37.0,30.0
2019-07-13-04,25.67,24.5,14,17,71.0,7.0,37.0,34.0
2019-07-13-05,25.19,21.5,6,22,80.0,6.0,36.0,35.0
2019-07-13-06,27.88,17.5,18,19,87.0,8.0,34.0,35.0
2019-07-13-07,29.18,20.0,22,20,81.0,8.0,38.0,32.0
2019-07-13-08,29.25,17.0,15,19,96.0,10.0,42.0,31.0
2019-07-13-09,29.75,6.0,20,20,106.0,9.0,38.0,31.0
2019-07-13-10,32.88,9.0,23,22,92.0,11.0,36.0,31.0
2019-07-13-11,33.29,8.5,22,20,85.0,8.0,42.0,31.0
2019-07-13-12,33.82,7.5,37,19,73.0,11.0,39.0,30.0
2019-07-13-13,33.06,7.0,47,19,64.0,13.0,40.0,33.0
2019-07-13-14,32.53,11.5,35,22,60.0,11.0,33.0,31.0
2019-07-13-15,34.41,13.0,32,22,72.0,7.0,35.0,33.0
2019-07-13-16,37.87,11.5,33,23,73.0,9.0,44.0,35.0
2019-07-13-17,38.06,12.5,38,23,74.0,9.0,60.0,40.0
2019-07-13-18,39.33,20.5,31,27,70.0,11.0,65.0,38.0
2019-07-13-19,36.5,19.0,32,22,72.0,11.0,66.0,40.0
2019-07-13-20,33.8,19.0,40,23,65.0,14.0,65.0,41.0
2019-07-13-21,30.87,19.5,39,22,77.0,18.0,64.0,38.0
2019-07-13-22,31.57,19.0,43,22,81.0,17.0,61.0,40.0
2019-07-13-23,33.15,21.5,19,24,82.0,14.0,59.0,37.0
2019-07-14-00,34.14,23.0,14,21,77.0,20.0,54.0,33.0
2019-07-14-01,35.42,26.0,19,21,59.0,21.0,56.0,31.0
2019-07-14-02,39.54,24.0,28,20,30.0,19.0,51.0,34.0
2019-07-14-03,41.92,19.0,13,20,11.0,18.0,50.0,36.0
2019-07-14-04,43.93,17.0,16,21,12.0,21.0,50.0,36.0
2019-07-14-05,44.87,26.5,16,20,16.0,19.0,51.0,36.0
2019-07-14-06,48.64,33.5,20,19,22.0,24.0,48.0,37.0
2019-07-14-07,50.85,39.5,14,19,19.0,28.0,53.0,38.0
2019-07-14-08,52.75,45.0,3,17,18.0,22.0,58.0,36.0
2019-07-14-09,49.69,46.0,4,19,21.0,22.0,54.0,36.0
2019-07-14-10,46.6,51.5,4,20,15.0,29.0,55.0,37.0
2019-07-14-11,45.57,45.5,1,20,16.0,38.0,54.0,38.0
2019-07-14-12,43.86,49.0,1,21,11.0,41.0,48.0,37.0
2019-07-14-13,42.86,53.0,1,18,8.0,41.0,57.0,38.0
2019-07-14-14,50.77,46.0,0,21,8.0,40.0,54.0,37.0
2019-07-14-15,48.81,45.0,2,25,7.0,40.0,53.0,34.0
2019-07-14-16,41.79,49.5,8,25,25.0,36.0,53.0,37.0
2019-07-14-17,40.71,46.0,13,26,46.0,36.0,48.0,37.0
2019-07-14-18,43.53,47.0,10,25,44.0,40.0,58.0,38.0
2019-07-14-19,47.21,46.0,4,28,53.0,32.0,64.0,38.0
2019-07-14-20,43.67,44.5,12,30,54.0,33.0,55.0,38.0
2019-07-14-21,44.93,45.0,16,33,51.0,32.0,48.0,37.0
2019-07-14-22,46.0,43.5,17,34,48.0,28.0,47.0,36.0
2019-07-14-23,43.0,47.5,9,36,34.0,26.0,46.0,33.0
2019-07-15-00,42.38,46.5,7,37,68.0,22.0,48.0,33.0
2019-07-15-01,40.92,46.0,9,39,78.0,20.0,41.0,35.0
2019-07-15-02,41.21,47.5,0,34,67.0,25.0,46.0,32.0
2019-07-15-03,40.4,45.5,10,33,56.0,22.0,50.0,33.0
2019-07-15-04,44.27,47.5,3,33,59.0,17.0,50.0,33.0
2019-07-15-05,47.41,46.0,2,32,64.0,17.0,44.0,36.0
2019-07-15-06,49.0,51.0,0,36,60.0,26.0,45.0,36.0
2019-07-15-07,49.93,52.5,7,37,56.0,25.0,50.0,34.0
2019-07-15-08,45.25,59.0,6,32,69.0,25.0,61.0,35.0
2019-07-15-09,45.33,62.0,15,33,77.0,22.0,60.0,38.0
2019-07-15-10,52.12,56.0,3,30,89.0,30.0,65.0,38.0
2019-07-15-11,55.75,46.5,0,22,96.0,28.0,67.0,43.0
2019-07-15-12,59.38,41.0,4,23,85.0,32.0,64.0,44.0
2019-07-15-13,59.88,46.5,9,24,69.0,28.0,60.0,40.0
2019-07-15-14,61.07,60.0,10,21,62.0,25.0,67.0,39.0
2019-07-15-15,45.71,50.0,10,24,58.0,26.0,84.0,38.0
2019-07-15-16,31.07,46.5,0,26,65.0,31.0,78.0,32.0
2019-07-15-17,23.79,34.0,0,29,66.0,34.0,79.0,35.0
2019-07-15-18,24.18,36.5,9,30,65.0,37.0,68.0,41.0
2019-07-15-19,26.77,40.5,13,27,61.0,38.0,62.0,44.0
2019-07-15-20,29.64,38.5,7,29,62.0,35.0,64.0,38.0
2019-07-15-21,33.23,34.5,2,28,68.0,35.0,57.0,35.0
2019-07-15-22,31.93,47.0,0,27,87.0,28.0,57.0,40.0
2019-07-15-23,29.43,47.5,9,30,71.0,24.0,51.0,44.0
2019-07-16-00,29.62,42.0,6,32,52.0,25.0,44.0,38.0
2019-07-16-01,26.0,45.0,0,29,49.0,25.0,45.0,34.0
2019-07-16-02,25.11,46.5,6,31,49.0,22.0,45.0,39.0
2019-07-16-03,20.56,44.0,0,28,54.0,19.0,43.0,46.0
2019-07-16-04,17.56,45.5,4,29,62.0,17.0,45.0,44.0
2019-07-16-05,19.71,43.0,8,29,65.0,15.0,46.0,48.0
2019-07-16-06,23.59,43.0,15,29,70.0,17.0,44.0,45.0
2019-07-16-07,24.44,38.5,1,20,75.0,20.0,45.0,45.0
2019-07-16-08,26.82,30.0,10,15,79.0,21.0,49.0,47.0
2019-07-16-09,30.94,33.0,4,12,71.0,21.0,48.0,60.0
2019-07-16-10,31.83,35.0,5,13,70.0,24.0,51.0,69.0
2019-07-16-11,33.61,27.0,14,10,71.0,24.0,47.0,68.0
2019-07-16-12,36.73,29.0,3,9,63.0,26.0,50.0,64.0
2019-07-16-13,37.69,25.0,5,9,51.0,28.0,44.0,51.0
2019-07-16-14,40.57,34.0,1,10,43.0,31.0,50.0,50.0
2019-07-16-15,38.0,26.5,8,13,40.0,34.0,53.0,43.0
2019-07-16-16,41.19,23.5,11,14,38.0,26.0,52.0,38.0
2019-07-16-17,45.0,20.0,7,16,37.0,25.0,38.0,31.0
2019-07-16-18,49.65,13.0,3,15,32.0,27.0,31.0,35.0
2019-07-16-19,49.94,17.5,6,17,26.0,23.0,26.0,35.0
2019-07-16-20,46.88,16.5,12,21,32.0,25.0,29.0,33.0
2019-07-16-21,45.41,17.0,0,22,34.0,22.0,33.0,32.0
2019-07-16-22,47.94,20.0,0,24,41.0,22.0,29.0,31.0
2019-07-16-23,48.25,21.0,13,27,37.0,25.0,23.0,30.0
2019-07-17-00,50.75,17.0,0,30,48.0,27.0,25.0,33.0
2019-07-17-01,49.88,21.0,3,30,60.0,29.0,23.0,35.0
2019-07-17-02,51.75,28.5,3,31,48.0,27.0,20.0,36.0
2019-07-17-03,51.53,28.5,11,32,16.0,23.0,20.0,35.0
2019-07-17-04,51.88,22.0,5,34,26.0,25.0,27.0,36.0
2019-07-17-05,50.06,20.0,9,32,-999.0,28.0,29.0,36.0
2019-07-17-06,49.11,23.0,13,32,-999.0,33.0,26.0,39.0
2019-07-17-07,49.0,23.5,20,34,-999.0,37.0,29.0,33.0
2019-07-17-08,52.12,27.5,29,33,38.0,37.0,29.0,27.0
2019-07-17-09,59.5,28.5,20,34,43.0,36.0,32.0,28.0
2019-07-17-10,59.89,25.0,17,35,45.0,29.0,33.0,27.0
2019-07-17-11,57.41,27.5,19,35,49.0,33.0,29.0,28.0
2019-07-17-12,63.29,27.0,12,35,53.0,27.0,24.0,27.0
2019-07-17-13,70.44,30.0,11,38,49.0,25.0,18.0,26.0
2019-07-17-14,77.5,24.5,20,37,65.0,26.0,18.0,23.0
2019-07-17-15,70.11,25.0,18,35,54.0,30.0,16.0,20.0
2019-07-17-16,72.59,21.0,11,38,51.0,33.0,15.0,22.0
2019-07-17-17,72.53,17.0,23,37,40.0,33.0,19.0,27.0
2019-07-17-18,71.67,16.0,13,38,39.0,27.0,21.0,30.0
2019-07-17-19,70.61,16.5,22,41,51.0,31.0,22.0,35.0
2019-07-17-20,70.24,14.5,28,35,46.0,26.0,22.0,43.0
2019-07-17-21,68.39,12.5,21,28,45.0,23.0,16.0,40.0
2019-07-17-22,71.67,23.0,10,32,37.0,21.0,15.0,38.0
2019-07-17-23,71.62,29.5,20,30,32.0,19.0,15.0,34.0
2019-07-18-00,69.56,14.5,30,27,36.0,18.0,14.0,23.0
2019-07-18-01,69.35,16.5,35,23,43.0,17.0,14.0,16.0
2019-07-18-02,71.19,17.5,31,27,44.0,15.0,12.0,13.0
2019-07-18-03,68.75,19.5,32,27,49.0,15.0,17.0,10.0
2019-07-18-04,67.56,11.5,19,35,42.0,14.0,16.0,10.0
2019-07-18-05,67.33,13.0,17,33,39.0,15.0,17.0,8.0
2019-07-18-06,71.44,14.0,22,36,-999.0,-999.0,-999.0,-999.0
2019-07-18-07,73.59,10.5,23,34,-999.0,-999.0,-999.0,-999.0
2019-07-18-08,80.5,10.0,39,43,38.0,25.0,20.0,23.0
2019-07-18-09,80.86,9.0,28,48,51.0,25.0,23.0,21.0
2019-07-18-10,76.67,7.0,23,53,67.0,27.0,23.0,22.0
2019-07-18-11,73.76,11.0,31,48,81.0,22.0,23.0,20.0
2019-07-18-12,61.07,7.0,30,64,81.0,20.0,21.0,20.0
2019-07-18-13,58.62,13.0,30,58,70.0,21.0,23.0,25.0
2019-07-18-14,57.67,17.0,26,80,71.0,24.0,30.0,29.0
2019-07-18-15,56.06,10.0,37,81,82.0,20.0,23.0,33.0
2019-07-18-16,55.76,10.0,10,78,75.0,26.0,17.0,33.0
2019-07-18-17,62.94,10.0,12,88,67.0,24.0,42.0,35.0
2019-07-18-18,68.71,13.0,20,84,70.0,26.0,39.0,31.0
