經度,緯度,八小時平均值差值(ppb),背景模擬濃度(ppb),增量後模擬濃度(ppb)
119.27786,24.621086,1.9073486328125e-05,61.85,61.85
119.30859,24.621231,2.288818359375e-05,64.22,64.22
119.339294,24.621368,2.6702880859375e-05,60.47,60.47
119.370056,24.621506,5.340576171875e-05,60.36,60.36
119.40076,24.621643,4.57763671875e-05,60.22,60.22
119.43152,24.62175,5.7220458984375e-05,60.04,60.04
119.46222,24.621872,7.2479248046875e-05,59.8,59.8
119.49295,24.621979,7.62939453125e-05,59.65,59.65
119.52368,24.622086,7.62939453125e-05,47.73,47.73
119.55441,24.622177,7.62939453125e-05,47.51,47.51
119.585144,24.622261,6.866455078125e-05,47.31,47.31
119.615875,24.622353,6.4849853515625e-05,47.14,47.14
119.64661,24.622429,7.2479248046875e-05,59.02,59.02
119.67734,24.622505,7.62939453125e-05,58.95,58.95
119.70807,24.622559,8.0108642578125e-05,46.49,46.49
119.7388,24.622612,8.7738037109375e-05,58.85,58.85
119.76953,24.622665,0.000118255615234375,46.56,46.56
119.80026,24.622711,0.000152587890625,42.03,42.03
119.83099,24.622757,0.000164031982421875,42.06,42.06
119.861694,24.62278,0.000194549560546875,42.1,42.1
119.892456,24.62281,0.0002288818359375,42.18,42.18
119.92316,24.62284,0.000270843505859375,42.25,42.25
119.95392,24.622856,0.000274658203125,58.53,58.53
119.98462,24.622856,0.00032806396484375,42.37,42.37
120.01535,24.622856,0.00035858154296875,42.44,42.44
120.04608,24.622856,0.00041961669921875,42.55,42.55
120.07681,24.62284,0.00048828125,42.71,42.71
120.107544,24.62281,0.000537872314453125,57.84,57.84
120.138275,24.62278,0.000614166259765625,57.7,57.7
120.16901,24.622757,0.00067901611328125,57.53,57.53
120.19974,24.622711,0.000698089599609375,44.89,44.89
120.23047,24.622665,0.0007476806640625,44.89,44.89
120.2612,24.622612,0.000789642333984375,41.8,41.8
120.29193,24.622559,0.0012969970703125,54.04,54.04
120.32266,24.622505,0.001247406005859375,47.87,47.87
120.35339,24.622429,0.00156402587890625,47.61,47.61
120.384125,24.622353,0.00185394287109375,47.2,47.2
120.414856,24.622261,0.00202178955078125,46.62,46.62
120.44556,24.622177,0.002063751220703125,45.73,45.73
120.47632,24.622086,0.00200653076171875,44.72,44.72
120.50702,24.621979,0.00201416015625,53.32,53.32
120.53778,24.621872,0.002197265625,51.34,51.35
120.56848,24.62175,0.002414703369140625,50.97,50.98
120.59921,24.621643,0.002567291259765625,41.27,41.27
120.629944,24.621506,0.00281524658203125,42.95,42.95
120.660675,24.621368,0.0036468505859375,49.08,49.08
120.69141,24.621231,0.00423431396484375,41.0,41.01
120.72214,24.621086,0.0042877197265625,60.55,60.55
120.75287,24.620934,0.004642486572265625,48.73,48.74
120.7836,24.62078,0.002979278564453125,50.94,50.94
120.81433,24.62059,0.00051116943359375,41.16,41.16
120.84503,24.620438,0.001186370849609375,49.18,49.18
120.87579,24.62024,0.008440017700195312,22.43,22.43
120.906494,24.620064,0.07671737670898438,40.0,40.08
120.937225,24.619865,0.033641815185546875,30.32,30.35
120.96796,24.619667,0.019378662109375,34.24,34.26
120.99869,24.619461,0.013858795166015625,36.93,36.95
121.02942,24.619263,0.01334381103515625,58.89,58.9
121.06015,24.619034,0.032550811767578125,60.61,60.64
121.09088,24.61882,0.031978607177734375,58.03,58.06
121.12161,24.618576,0.034923553466796875,59.74,59.77
121.15234,24.618347,0.042392730712890625,55.45,55.5
121.183044,24.618103,0.048816680908203125,50.42,50.47
121.213776,24.617859,0.037746429443359375,48.47,48.5
121.24451,24.617592,0.03513336181640625,54.07,54.1
121.27524,24.617332,0.035030364990234375,54.7,54.73
121.30597,24.617065,0.035655975341796875,53.64,53.68
121.3367,24.61679,0.02906036376953125,49.91,49.94
121.36743,24.616508,0.026386260986328125,50.3,50.33
121.39813,24.616226,0.01319122314453125,40.56,40.57
121.42886,24.615921,0.0125885009765625,40.27,40.28
121.459595,24.615616,0.01032257080078125,52.01,52.02
121.490326,24.61531,0.007694244384765625,37.63,37.63
121.52106,24.615005,0.00579833984375,46.54,46.55
121.55176,24.614677,0.005496978759765625,46.15,46.15
121.58249,24.614365,0.005153656005859375,45.48,45.48
121.61322,24.614029,0.0045013427734375,41.86,41.86
121.64395,24.613678,0.003936767578125,43.89,43.9
121.67468,24.613342,0.0032806396484375,47.42,47.43
121.70538,24.612984,0.002666473388671875,42.44,42.44
121.736115,24.612625,0.0021209716796875,41.33,41.33
121.766846,24.612267,0.00180816650390625,45.71,45.71
121.79758,24.611893,0.001842498779296875,38.16,38.16
121.82831,24.611519,0.001506805419921875,39.42,39.42
121.85901,24.61113,0.00115203857421875,42.36,42.36
121.88974,24.610733,0.000751495361328125,60.94,60.94
121.92047,24.610336,0.0007171630859375,42.73,42.73
121.9512,24.609924,0.000545501708984375,42.08,42.08
121.98193,24.60952,0.000518798828125,41.85,41.85
122.012634,24.609108,0.0004119873046875,42.91,42.91
122.043365,24.608688,0.000255584716796875,42.57,42.57
122.0741,24.608261,0.0001373291015625,51.47,51.47
119.27768,24.649033,1.52587890625e-05,62.67,62.67
119.30841,24.649155,1.9073486328125e-05,52.15,52.15
119.33917,24.649315,2.288818359375e-05,51.99,51.99
119.3699,24.649445,2.6702880859375e-05,60.5,60.5
119.400635,24.649574,4.1961669921875e-05,60.38,60.38
119.431366,24.649689,4.9591064453125e-05,60.22,60.22
119.4621,24.649796,5.7220458984375e-05,60.03,60.03
119.49286,24.649918,6.866455078125e-05,59.83,59.83
119.52356,24.650017,7.2479248046875e-05,47.81,47.81
119.55432,24.650116,7.2479248046875e-05,47.58,47.58
119.58505,24.650185,6.866455078125e-05,47.37,47.37
119.61578,24.650291,6.103515625e-05,47.18,47.18
119.646515,24.65036,6.4849853515625e-05,61.8,61.8
119.677246,24.650436,6.866455078125e-05,59.04,59.04
119.70801,24.650505,7.2479248046875e-05,45.8,45.8
119.73874,24.65055,7.62939453125e-05,46.37,46.37
119.76947,24.650604,8.7738037109375e-05,46.49,46.49
119.8002,24.650642,0.00012969970703125,41.98,41.98
119.83093,24.650688,0.000148773193359375,42.0,42.0
119.861694,24.650703,0.000171661376953125,54.22,54.22
119.892426,24.650742,0.000213623046875,53.99,53.99
119.92316,24.650772,0.00025177001953125,42.17,42.17
119.95389,24.650787,0.000270843505859375,46.62,46.62
119.98462,24.650787,0.000274658203125,58.51,58.51
120.01538,24.650787,0.00034332275390625,42.35,42.35
120.04608,24.650787,0.0003814697265625,42.43,42.43
120.07684,24.650772,0.000457763671875,42.59,42.59
120.107574,24.650742,0.00049591064453125,57.92,57.92
120.138306,24.650703,0.000530242919921875,57.79,57.79
120.16904,24.650688,0.000614166259765625,57.63,57.63
120.19977,24.650642,0.0006561279296875,57.46,57.46
120.23053,24.650604,0.000701904296875,44.68,44.68
120.26126,24.65055,0.00072479248046875,44.66,44.66
120.29199,24.650505,0.00095367431640625,47.13,47.13
120.32272,24.650436,0.001224517822265625,54.0,54.0
120.353455,24.65036,0.001407623291015625,47.79,47.79
120.38422,24.650291,0.001743316650390625,47.47,47.47
120.41495,24.650185,0.00202178955078125,47.0,47.0
120.44568,24.650116,0.00212860107421875,46.27,46.27
120.47641,24.650017,0.0020904541015625,45.3,45.31
120.50714,24.649918,0.001995086669921875,44.3,44.3
120.5379,24.649796,0.00201416015625,44.66,44.67
120.5686,24.649689,0.00214385986328125,43.79,43.79
120.599365,24.649574,0.00231170654296875,43.02,43.02
120.6301,24.649445,0.002277374267578125,42.25,42.26
120.66083,24.649315,0.00289154052734375,42.87,42.88
120.69156,24.649155,0.004421234130859375,46.72,46.72
120.72229,24.649033,0.00611114501953125,40.74,40.75
120.75305,24.648857,0.005931854248046875,53.69,53.7
120.78378,24.648705,0.005680084228515625,45.57,45.57
120.814514,24.648537,0.000705718994140625,44.24,44.24
120.845245,24.648361,0.032440185546875,33.42,33.45
120.87598,24.648186,-0.015062332153320312,22.63,22.62
120.90671,24.647995,0.11542892456054688,45.28,45.39
120.93744,24.64782,0.05460357666015625,36.07,36.12
120.9682,24.647606,0.03784370422363281,29.64,29.68
120.99893,24.6474,0.020025253295898438,23.82,23.84
121.02966,24.647186,0.00909423828125,64.34,64.35
121.060394,24.646988,0.016590118408203125,42.66,42.68
121.091125,24.646744,0.0249481201171875,57.95,57.98
121.12186,24.646523,0.02988433837890625,59.19,59.22
121.15259,24.646286,0.033168792724609375,56.85,56.89
121.18332,24.646034,0.033512115478515625,53.99,54.02
121.21405,24.64579,0.034320831298828125,58.59,58.62
121.24481,24.645538,0.035190582275390625,57.05,57.09
121.27551,24.645271,0.034900665283203125,56.61,56.64
121.306274,24.645004,0.033294677734375,55.27,55.3
121.337006,24.64473,0.02959442138671875,55.16,55.19
121.36774,24.64444,0.028759002685546875,52.17,52.2
121.39847,24.644157,0.014556884765625,39.97,39.99
121.4292,24.64386,0.0118408203125,39.7,39.71
121.45993,24.643562,0.012264251708984375,40.05,40.06
121.49066,24.643257,0.00980377197265625,53.62,53.63
121.52139,24.642937,0.007236480712890625,55.05,55.06
121.552124,24.642609,0.0054168701171875,43.15,43.16
121.582855,24.642296,0.005092620849609375,42.66,42.66
121.61359,24.64196,0.00418853759765625,40.92,40.92
121.64432,24.64161,0.003948211669921875,42.88,42.88
121.67505,24.641281,0.00362396240234375,42.65,42.65
121.70581,24.64093,0.003170013427734375,45.72,45.72
121.73651,24.640556,0.00266265869140625,43.92,43.92
121.76727,24.640198,0.00215911865234375,42.76,42.76
121.79797,24.639809,0.0019073486328125,41.88,41.88
121.828735,24.639442,0.00157928466796875,40.78,40.78
121.859436,24.639069,0.001163482666015625,43.05,43.05
121.8902,24.638664,0.00079345703125,42.75,42.75
121.9209,24.638268,0.000644683837890625,42.62,42.63
121.95163,24.63787,0.00057220458984375,38.22,38.22
121.98236,24.637466,0.00048065185546875,51.06,51.06
122.01309,24.637054,0.000331878662109375,42.83,42.83
122.04382,24.636627,0.000217437744140625,42.58,42.58
122.074554,24.636192,0.00014495849609375,51.67,51.67
119.27753,24.676964,1.9073486328125e-05,42.05,42.05
119.30826,24.677094,2.288818359375e-05,62.69,62.69
119.33902,24.677246,2.6702880859375e-05,61.94,61.94
119.36975,24.677383,1.52587890625e-05,46.19,46.19
119.40051,24.677505,3.0517578125e-05,64.15,64.15
119.431244,24.677635,3.814697265625e-05,67.88,67.88
119.461975,24.67775,3.814697265625e-05,60.23,60.23
119.49274,24.677849,4.57763671875e-05,60.02,60.02
119.52347,24.677948,5.7220458984375e-05,59.83,59.83
119.5542,24.678047,6.866455078125e-05,59.66,59.66
119.58496,24.678146,6.103515625e-05,47.42,47.42
119.61569,24.678238,5.7220458984375e-05,47.23,47.23
119.646454,24.678284,5.7220458984375e-05,41.98,41.98
119.677185,24.67836,6.103515625e-05,59.15,59.15
119.70795,24.678436,6.4849853515625e-05,46.27,46.27
119.73868,24.678482,6.866455078125e-05,60.67,60.67
119.76941,24.678543,7.62939453125e-05,44.54,44.54
119.80017,24.678581,9.1552734375e-05,46.44,46.44
119.8309,24.67862,0.00012969970703125,54.52,54.52
119.86163,24.678665,0.000141143798828125,54.3,54.3
119.892395,24.67868,0.000171661376953125,54.07,54.07
119.92313,24.678703,0.000213623046875,53.84,53.84
119.95389,24.678719,0.000255584716796875,42.14,42.14
119.98462,24.678719,0.0002593994140625,46.54,46.54
120.01538,24.678719,0.00028228759765625,58.48,58.48
120.04611,24.678719,0.00035858154296875,42.33,42.33
120.07684,24.678703,0.000415802001953125,42.46,42.46
120.107605,24.67868,0.000431060791015625,58.02,58.02
120.138336,24.678665,0.000476837158203125,57.88,57.88
120.16907,24.67862,0.000530242919921875,57.73,57.74
120.19983,24.678581,0.000591278076171875,57.56,57.56
120.23059,24.678543,0.00063323974609375,57.38,57.38
120.26132,24.678482,0.00067901611328125,44.44,44.45
120.29205,24.678436,0.000782012939453125,41.75,41.75
120.322815,24.67836,0.00110626220703125,47.12,47.12
120.353546,24.678284,0.001247406005859375,47.92,47.92
120.38428,24.678238,0.001590728759765625,47.7,47.7
120.41504,24.678146,0.001956939697265625,47.35,47.35
120.44577,24.678047,0.002170562744140625,46.73,46.73
120.47653,24.677948,0.00206756591796875,44.1,44.11
120.50726,24.677849,0.001956939697265625,43.65,43.65
120.538025,24.67775,0.001995086669921875,43.28,43.28
120.568756,24.677635,0.002117156982421875,45.6,45.6
120.59949,24.677505,0.002109527587890625,43.39,43.39
120.63025,24.677383,0.00231170654296875,44.01,44.02
120.66098,24.677246,0.00232696533203125,43.37,43.37
120.69171,24.677094,0.003261566162109375,42.85,42.86
120.72247,24.676964,0.003238677978515625,35.29,35.29
120.753204,24.676788,0.0068817138671875,39.43,39.44
120.783936,24.676651,0.01126861572265625,54.18,54.19
120.8147,24.676468,0.0109100341796875,41.48,41.49
120.84543,24.676315,0.006244659423828125,48.36,48.37
120.87619,24.676117,0.0041370391845703125,20.77,20.78
120.90692,24.675941,0.15068817138671875,39.26,39.41
120.93768,24.67575,0.0842132568359375,25.24,25.32
120.968414,24.675552,0.025310516357421875,25.89,25.91
120.999146,24.675339,0.013887405395507812,23.72,23.73
121.02991,24.67514,0.01035308837890625,34.15,34.16
121.06064,24.67492,0.008617401123046875,49.59,49.6
121.09137,24.674683,0.009521484375,56.79,56.8
121.12213,24.674446,0.022136688232421875,57.78,57.8
121.15286,24.674225,0.025371551513671875,59.23,59.25
121.18359,24.67398,0.0292510986328125,59.72,59.75
121.214355,24.673721,0.031818389892578125,59.69,59.72
121.24509,24.673462,0.03171539306640625,59.01,59.04
121.27582,24.67321,0.03302001953125,57.77,57.8
121.30658,24.672935,0.031707763671875,55.43,55.46
121.33731,24.672668,0.02808380126953125,56.26,56.29
121.36804,24.672386,0.028339385986328125,56.18,56.21
121.3988,24.672089,0.0300140380859375,55.06,55.09
121.429535,24.671791,0.0160064697265625,54.72,54.74
121.460266,24.671494,0.0139007568359375,40.81,40.82
121.491,24.671196,0.012378692626953125,41.19,41.21
121.52173,24.670883,0.00771331787109375,54.65,54.66
121.55249,24.670555,0.00589752197265625,35.83,35.84
121.58322,24.67022,0.00543212890625,41.04,41.04
121.61395,24.669884,0.004795074462890625,43.37,43.38
121.644714,24.669548,0.0040130615234375,42.19,42.2
121.675446,24.669205,0.003780364990234375,43.4,43.4
121.70618,24.668861,0.0034332275390625,39.65,39.65
121.73694,24.668495,0.002880096435546875,42.87,42.87
121.76767,24.668137,0.002483367919921875,41.05,41.05
121.7984,24.667755,0.00212860107421875,39.32,39.33
121.82913,24.667397,0.00144195556640625,42.24,42.25
121.85986,24.667,0.001033782958984375,42.81,42.81
121.890625,24.666618,0.00074005126953125,42.56,42.56
121.92136,24.666222,0.000637054443359375,42.79,42.79
121.95209,24.66581,0.00060272216796875,38.0,38.0
121.98282,24.665398,0.000484466552734375,41.75,41.75
122.01355,24.66497,0.000370025634765625,48.72,48.72
122.04431,24.664543,0.00017547607421875,48.4,48.4
122.07504,24.664124,0.000164031982421875,48.31,48.31
119.27734,24.704872,1.1444091796875e-05,46.71,46.71
119.308105,24.70504,1.52587890625e-05,54.92,54.92
119.33887,24.705154,2.288818359375e-05,62.87,62.87
119.3696,24.7053,2.6702880859375e-05,62.85,62.85
119.40036,24.70543,1.9073486328125e-05,60.47,60.47
119.43109,24.705544,1.9073486328125e-05,60.48,60.48
119.46185,24.705673,3.0517578125e-05,60.4,60.4
119.492615,24.705788,3.814697265625e-05,60.23,60.23
119.52338,24.70588,4.57763671875e-05,60.02,60.02
119.55411,24.70597,5.7220458984375e-05,47.74,47.74
119.58487,24.70607,5.7220458984375e-05,47.49,47.49
119.6156,24.706154,5.7220458984375e-05,59.49,59.49
119.64636,24.706238,4.9591064453125e-05,47.09,47.09
119.677124,24.706314,5.340576171875e-05,59.26,59.26
119.707855,24.706367,6.4849853515625e-05,41.9,41.9
119.73862,24.706413,6.4849853515625e-05,61.58,61.58
119.76935,24.706467,6.4849853515625e-05,45.61,45.61
119.80011,24.70652,7.2479248046875e-05,60.19,60.19
119.83087,24.706573,9.918212890625e-05,46.39,46.39
119.86163,24.706589,0.000125885009765625,54.36,54.36
119.892365,24.70662,0.000141143798828125,54.14,54.14
119.92313,24.706642,0.000179290771484375,53.91,53.91
119.95386,24.70665,0.000232696533203125,42.06,42.06
119.98462,24.706657,0.0002593994140625,42.11,42.11
120.01538,24.706657,0.0002593994140625,46.48,46.48
120.04611,24.70665,0.000278472900390625,58.46,58.46
120.07687,24.706642,0.000370025634765625,58.31,58.31
120.107605,24.70662,0.000392913818359375,58.13,58.13
120.13837,24.706589,0.00042724609375,57.97,57.97
120.16913,24.706573,0.000446319580078125,57.83,57.83
120.19989,24.70652,0.00052642822265625,57.67,57.67
120.23062,24.706467,0.0005645751953125,57.49,57.49
120.26138,24.706413,0.00061798095703125,41.98,41.98
120.292114,24.706367,0.000720977783203125,41.82,41.82
120.322876,24.706314,0.000843048095703125,48.09,48.09
120.35364,24.706238,0.00113677978515625,53.95,53.95
120.38437,24.706154,0.0014190673828125,47.86,47.86
120.41513,24.70607,0.001819610595703125,47.61,47.61
120.44586,24.70597,0.002025604248046875,45.97,45.97
120.47662,24.70588,0.00196075439453125,44.06,44.07
120.507385,24.705788,0.001781463623046875,43.54,43.55
120.53815,24.705673,0.001789093017578125,43.11,43.11
120.56888,24.705544,0.001934051513671875,42.84,42.84
120.59964,24.70543,0.002105712890625,42.73,42.73
120.63037,24.7053,0.002147674560546875,44.33,44.34
120.66113,24.705154,0.002544403076171875,43.57,43.58
120.691895,24.70504,0.00273895263671875,42.93,42.93
120.722626,24.704872,0.00301361083984375,42.81,42.82
120.75339,24.704742,0.003391265869140625,50.74,50.74
120.78412,24.704567,0.011196136474609375,39.97,39.98
120.81488,24.704407,0.009365081787109375,51.99,51.99
120.84564,24.704224,0.1055755615234375,43.27,43.37
120.87637,24.70404,-0.19409942626953125,43.87,43.67
120.907135,24.703865,0.10692024230957031,26.17,26.27
120.93787,24.70366,0.06537246704101562,43.57,43.64
120.96863,24.703484,0.00684356689453125,49.52,49.53
120.99939,24.703262,0.00539398193359375,33.4,33.41
121.03012,24.703056,0.0066928863525390625,24.44,24.44
121.06088,24.70285,0.00809478759765625,45.02,45.02
121.09161,24.702606,0.0078582763671875,64.9,64.91
121.122375,24.702393,0.0091400146484375,55.92,55.93
121.15314,24.702133,0.017642974853515625,57.37,57.39
121.18387,24.701912,0.023448944091796875,59.39,59.41
121.21463,24.701645,0.026035308837890625,59.49,59.51
121.24536,24.701385,0.030651092529296875,53.82,53.85
121.27612,24.701126,0.038799285888671875,51.58,51.62
121.306854,24.70086,0.031688690185546875,47.04,47.07
121.337616,24.700584,0.0259246826171875,55.92,55.95
121.36835,24.700302,0.026065826416015625,57.36,57.38
121.39911,24.700012,0.027133941650390625,53.94,53.97
121.42987,24.69973,0.015838623046875,51.13,51.15
121.4606,24.699417,0.0135650634765625,53.54,53.55
121.49133,24.699112,0.012279510498046875,41.13,41.14
121.522095,24.6988,0.009197235107421875,41.04,41.05
121.55286,24.698494,0.007442474365234375,39.5,39.51
121.58359,24.698174,0.005596160888671875,37.03,37.04
121.61432,24.697823,0.00516510009765625,44.3,44.3
121.64508,24.697472,0.00461578369140625,44.78,44.79
121.67584,24.697128,0.00333404541015625,45.9,45.9
121.70657,24.69677,0.003276824951171875,39.15,39.16
121.737305,24.696419,0.00292205810546875,37.82,37.83
