經度,緯度,最大小時平均值差值(ppb),背景模擬濃度(ppb),增量後模擬濃度(ppb)
119.380005,22.666832,0.0007563233375549316,0.69,0.69
119.41025,22.666946,0.000689387321472168,0.79,0.79
119.44049,22.667076,0.0006358027458190918,0.8,0.8
119.47073,22.667175,0.000915229320526123,0.92,0.92
119.50098,22.667282,0.0008397102355957031,1.07,1.07
119.53122,22.667389,0.0006526708602905273,1.21,1.21
119.56146,22.667488,0.0005248785018920898,1.05,1.05
119.591705,22.667572,0.0005726814270019531,1.35,1.35
119.62195,22.667656,0.0004385709762573242,1.09,1.09
119.65219,22.667717,0.00039577484130859375,0.85,0.85
119.682434,22.667809,0.0005570650100708008,1.01,1.01
119.71268,22.667862,0.0006635189056396484,1.03,1.03
119.74292,22.667915,0.0008164644241333008,1.02,1.02
119.77316,22.667961,0.0014928579330444336,0.88,0.88
119.803406,22.668007,0.001842200756072998,0.61,0.61
119.83365,22.668053,0.0017344653606414795,0.36,0.36
119.86389,22.668083,0.002576172351837158,0.66,0.66
119.894135,22.668098,0.0015232563018798828,2.89,2.89
119.92438,22.668137,0.0018021464347839355,0.29,0.29
119.95462,22.668137,0.002052783966064453,3.17,3.17
119.98486,22.66816,0.002262592315673828,3.24,3.24
120.01511,22.66816,0.002429485321044922,3.27,3.27
120.04535,22.668137,0.0025556087493896484,3.29,3.29
120.07562,22.668137,0.002583026885986328,3.41,3.41
120.105835,22.668098,0.002539396286010742,3.73,3.74
120.13611,22.668083,0.0023860931396484375,3.66,3.66
120.16632,22.668053,0.0021805763244628906,3.99,3.99
120.196594,22.668007,0.0020842552185058594,4.62,4.63
120.22684,22.667961,0.0023758411407470703,3.62,3.62
120.25708,22.667915,0.0026831626892089844,3.91,3.91
120.28732,22.667862,0.0028438568115234375,3.31,3.31
120.317566,22.667809,0.002861499786376953,4.2,4.2
120.34781,22.667717,0.002723217010498047,4.54,4.54
120.37805,22.667656,0.0029020309448242188,3.52,3.53
120.408295,22.667572,0.0027141571044921875,2.72,2.72
120.43854,22.667488,0.0024187564849853516,2.12,2.13
120.46878,22.667389,0.003726959228515625,5.53,5.54
120.49902,22.667282,0.0036306381225585938,4.31,4.31
120.52927,22.667175,0.0019271373748779297,2.34,2.35
120.55951,22.667076,0.001628875732421875,3.02,3.02
120.58975,22.666946,0.0014170408248901367,1.05,1.05
120.619995,22.666832,0.0013481378555297852,1.1,1.1
120.65024,22.666687,0.001360177993774414,1.08,1.08
120.68048,22.66655,0.0015728473663330078,0.56,0.56
120.710724,22.666397,0.0019830167293548584,0.26,0.26
120.74097,22.666252,0.0015108808875083923,0.12,0.12
120.77121,22.6661,0.0015857592225074768,0.12,0.12
120.80145,22.66594,0.0008389949798583984,0.1,0.1
120.831696,22.665771,0.0006078332662582397,0.11,0.11
120.86194,22.665573,0.0007421225309371948,0.16,0.16
120.89218,22.665413,0.0006857812404632568,0.05,0.05
120.922424,22.665222,0.0003802776336669922,0.06,0.06
120.95267,22.665031,0.0005129426717758179,0.15,0.15
120.98291,22.664818,0.002294689416885376,0.34,0.35
121.01315,22.664612,0.0007900595664978027,0.69,0.69
121.043396,22.664406,0.0003972053527832031,0.74,0.74
121.07364,22.664185,0.0004200935363769531,0.39,0.39
121.10388,22.663956,0.00023382902145385742,0.4,0.4
121.134125,22.663727,6.902217864990234e-05,0.11,0.11
121.16437,22.663467,5.1721930503845215e-05,0.17,0.17
121.19461,22.66323,4.215538501739502e-05,0.16,0.16
121.22485,22.66298,5.257129669189453e-05,0.57,0.57
121.2551,22.662727,4.655122756958008e-05,0.56,0.56
121.28534,22.662468,3.3855438232421875e-05,0.53,0.53
121.31558,22.662193,2.5063753128051758e-05,0.47,0.47
121.345825,22.661903,2.0742416381835938e-05,0.16,0.16
121.37604,22.661636,1.5914440155029297e-05,0.14,0.14
121.40631,22.661331,1.2218952178955078e-05,0.1,0.1
121.43652,22.661049,8.098781108856201e-06,0.07,0.07
121.4668,22.660736,2.1066516637802124e-05,0.05,0.05
121.49701,22.660439,7.860362529754639e-06,0.08,0.08
121.52725,22.660126,3.618001937866211e-05,0.32,0.32
121.557495,22.659805,7.620453834533691e-05,0.33,0.33
121.58774,22.659462,3.269314765930176e-05,0.36,0.36
121.61798,22.659126,7.040798664093018e-06,0.09,0.09
121.648224,22.658798,5.885958671569824e-06,0.17,0.17
121.67847,22.658447,2.0831823348999023e-05,0.08,0.08
121.70868,22.658096,1.624971628189087e-05,0.08,0.08
121.73895,22.657738,5.036592483520508e-06,0.37,0.37
121.769165,22.657372,5.424022674560547e-06,0.35,0.35
121.79941,22.657005,4.26173210144043e-06,0.33,0.33
121.82965,22.656616,5.5730342864990234e-06,0.06,0.06
121.85989,22.656242,2.7418136596679688e-06,0.3,0.3
121.89014,22.655846,3.919005393981934e-06,0.17,0.17
121.92035,22.655441,8.940696716308594e-07,0.23,0.23
121.95062,22.655052,7.748603820800781e-07,0.15,0.15
121.980835,22.654633,2.7865171432495117e-06,0.16,0.16
122.01108,22.654213,8.866190910339355e-07,0.08,0.08
122.04132,22.653801,1.8067657947540283e-06,0.05,0.05
119.28909,22.694313,0.00032520294189453125,0.45,0.45
119.319336,22.69445,0.00038635730743408203,0.49,0.49
119.34961,22.694595,0.000443875789642334,0.55,0.55
119.37985,22.694748,0.00045794248580932617,0.65,0.65
119.410095,22.694855,0.000506281852722168,0.68,0.68
119.44037,22.694977,0.0005545616149902344,0.8,0.8
119.47061,22.695084,0.0006533265113830566,0.91,0.91
119.500854,22.695183,0.0005283355712890625,1.02,1.02
119.5311,22.695282,0.0004119873046875,1.13,1.13
119.56134,22.695389,0.0004824399948120117,0.97,0.97
119.59161,22.69548,0.0006624460220336914,1.14,1.14
119.62186,22.695557,0.0007576942443847656,1.34,1.34
119.6521,22.695625,0.0003905296325683594,0.84,0.84
119.68237,22.695717,0.0005418062210083008,0.93,0.93
119.712616,22.69577,0.0006430149078369141,1.04,1.04
119.74286,22.695824,0.0007575750350952148,0.9,0.9
119.7731,22.695885,0.0013526082038879395,0.95,0.95
119.803375,22.695923,0.001881420612335205,0.66,0.66
119.83362,22.695953,0.0018455684185028076,0.37,0.38
119.86386,22.695984,0.0017652511596679688,0.72,0.72
119.894104,22.696,0.0014333724975585938,2.81,2.82
119.92438,22.696045,0.0016567707061767578,2.99,2.99
119.95462,22.69606,0.003030538558959961,0.47,0.47
119.98486,22.69606,0.0031319856643676758,0.27,0.27
120.01514,22.69606,0.0024275779724121094,3.37,3.37
120.04538,22.69606,0.002590179443359375,3.36,3.36
120.07562,22.696045,0.0026810169219970703,3.6,3.6
120.105865,22.696,0.002613544464111328,4.0,4.01
120.13611,22.695984,0.0025069713592529297,3.44,3.44
120.16638,22.695953,0.0023086071014404297,3.84,3.84
120.196625,22.695923,0.0021543502807617188,4.85,4.85
120.22687,22.695885,0.002484560012817383,3.72,3.72
120.25714,22.695824,0.002742290496826172,3.95,3.96
120.287384,22.69577,0.002999544143676758,3.24,3.24
120.31763,22.695717,0.0029544830322265625,4.08,4.08
120.34787,22.695625,0.0028133392333984375,4.47,4.47
120.37811,22.695557,0.002964019775390625,3.39,3.39
120.40839,22.69548,0.002965688705444336,2.43,2.43
120.43863,22.695389,0.0025997161865234375,2.05,2.05
120.46887,22.695282,0.0016657114028930664,1.92,1.93
120.499146,22.695183,0.0016983747482299805,1.0,1.0
120.52939,22.695084,0.0016179084777832031,0.97,0.97
120.55963,22.694977,0.0015295743942260742,1.64,1.64
120.589905,22.694855,0.0014383792877197266,1.05,1.05
120.62012,22.694748,0.0013496875762939453,1.04,1.04
120.65039,22.694595,0.0019162297248840332,0.67,0.67
120.68063,22.69445,0.0013527870178222656,1.02,1.02
120.71088,22.694313,0.0015213936567306519,0.17,0.18
120.74115,22.69416,0.001749873161315918,0.12,0.12
120.77139,22.694008,0.002735644578933716,0.15,0.15
120.801636,22.693848,0.0040198564529418945,0.18,0.18
120.83188,22.693672,0.0008385777473449707,0.18,0.18
120.86212,22.69349,0.0009319782257080078,0.11,0.12
120.892395,22.693314,0.0007038488984107971,0.12,0.12
120.92264,22.69313,0.00043468177318573,0.19,0.19
120.95288,22.692932,0.0004423558712005615,0.2,0.2
120.98312,22.692741,0.0011136382818222046,0.21,0.22
121.01337,22.692528,0.0013971328735351562,0.65,0.65
121.04364,22.692299,0.00036329030990600586,0.32,0.32
121.07388,22.692085,0.00041747093200683594,0.43,0.43
121.104126,22.691856,0.0003718137741088867,0.4,0.4
121.1344,22.691628,0.00012421607971191406,0.41,0.41
121.16461,22.691368,6.587058305740356e-05,0.09,0.09
121.194885,22.691132,5.1394104957580566e-05,0.16,0.16
121.22513,22.690895,4.9054622650146484e-05,0.58,0.58
121.25537,22.690628,4.8100948333740234e-05,0.57,0.57
121.285614,22.690353,3.612041473388672e-05,0.56,0.56
121.31586,22.69011,2.5093555450439453e-05,0.39,0.39
121.34613,22.689804,2.053380012512207e-05,0.46,0.46
121.37637,22.689522,2.0250678062438965e-05,0.18,0.18
121.40662,22.689232,1.2725591659545898e-05,0.12,0.12
121.43686,22.688942,8.456408977508545e-06,0.08,0.08
121.4671,22.68863,1.2258067727088928e-05,0.02,0.02
121.497375,22.688347,7.271766662597656e-06,1.07,1.07
121.52759,22.688011,9.894371032714844e-06,0.33,0.33
121.55786,22.687706,4.1872262954711914e-05,0.34,0.34
121.588104,22.687378,4.163384437561035e-05,0.36,0.36
121.61835,22.687035,1.2427568435668945e-05,0.4,0.4
121.64859,22.686699,5.6549906730651855e-06,0.09,0.09
121.67883,22.686348,4.589557647705078e-06,0.09,0.09
121.709076,22.685997,2.1025538444519043e-05,0.09,0.09
121.73932,22.685638,4.9872323870658875e-06,0.01,0.01
121.76959,22.685272,5.230307579040527e-06,0.15,0.15
121.799805,22.684906,1.2993812561035156e-05,0.36,0.36
121.83008,22.684525,2.853572368621826e-06,0.07,0.07
121.86032,22.684143,2.4884939193725586e-06,0.17,0.17
121.890564,22.683739,4.470348358154297e-06,0.17,0.17
121.92081,22.68335,1.296401023864746e-06,0.18,0.18
121.95105,22.682945,4.917383193969727e-07,0.06,0.06
121.98129,22.682533,7.413327693939209e-07,0.04,0.04
122.011536,22.682121,6.258487701416016e-07,0.34,0.34
122.04178,22.681717,1.4826655387878418e-06,0.03,0.03
119.28894,22.722214,0.00027057528495788574,0.43,0.43
119.319214,22.722366,0.0002773106098175049,0.47,0.47
119.34946,22.722488,0.00023359060287475586,0.51,0.51
119.3797,22.722649,0.00023186206817626953,0.53,0.53
119.40997,22.72277,0.00036031007766723633,0.62,0.62
119.44025,22.722878,0.0004833340644836426,0.75,0.75
119.47049,22.722992,0.0004856586456298828,0.87,0.87
119.50073,22.723114,0.0005422830581665039,0.96,0.96
119.531006,22.723206,0.0004932880401611328,1.06,1.06
119.56125,22.72329,0.0005738139152526855,0.96,0.96
119.59152,22.723389,0.0007680654525756836,1.08,1.08
119.621765,22.723473,0.0006483793258666992,1.19,1.19
119.65204,22.723541,0.00047206878662109375,1.23,1.23
119.68228,22.723625,0.0005811452865600586,0.93,0.93
119.712555,22.723671,0.0006310939788818359,0.94,0.94
119.7428,22.723724,0.0007404088973999023,0.9,0.9
119.77307,22.723785,0.0010446906089782715,1.0,1.0
119.803314,22.723831,0.0017172694206237793,0.73,0.73
119.83359,22.72387,0.001902848482131958,0.42,0.42
119.86383,22.7239,0.0014991015195846558,0.19,0.19
119.894104,22.723923,0.001336812973022461,2.71,2.71
119.92435,22.72396,0.0015087127685546875,2.89,2.89
119.95459,22.723969,0.0033145546913146973,0.46,0.47
119.98486,22.723969,0.002444326877593994,0.24,0.24
120.01514,22.723969,0.002421140670776367,3.41,3.41
120.04538,22.723969,0.0025773048400878906,3.46,3.46
120.07562,22.72396,0.0027234554290771484,3.72,3.73
120.105896,22.723923,0.002672433853149414,3.24,3.25
120.13617,22.7239,0.0026116371154785156,3.38,3.39
120.16641,22.72387,0.0024406909942626953,3.89,3.89
120.196655,22.723831,0.002284526824951172,3.91,3.91
120.22693,22.723785,0.0025787353515625,3.82,3.82
120.2572,22.723724,0.0028619766235351562,4.12,4.12
120.287445,22.723671,0.003046751022338867,3.2,3.21
120.31769,22.723625,0.003056764602661133,3.91,3.91
120.34796,22.723541,0.0029718875885009766,3.93,3.93
120.378235,22.723473,0.002996683120727539,2.65,2.65
120.40848,22.723389,0.002968311309814453,2.33,2.34
120.43872,22.72329,0.002399921417236328,2.03,2.04
120.468994,22.723206,0.0016831159591674805,1.85,1.85
120.49924,22.723114,0.0016738176345825195,1.0,1.0
120.52951,22.722992,0.0016155838966369629,0.98,0.98
120.55975,22.722878,0.0015636682510375977,1.71,1.71
120.59003,22.72277,0.0014739036560058594,1.59,1.59
120.62027,22.722649,0.001398921012878418,1.12,1.13
120.65054,22.722488,0.0022505521774291992,0.61,0.61
120.680786,22.722366,0.0028297901153564453,0.65,0.65
120.71106,22.722214,0.002098679542541504,0.44,0.44
120.7413,22.722069,0.0019223988056182861,0.14,0.14
120.771545,22.721916,0.0025237351655960083,0.18,0.19
120.80182,22.721756,0.0025114715099334717,0.36,0.37
120.83209,22.72158,0.0011980235576629639,0.47,0.47
120.862335,22.721397,0.0009085983037948608,0.23,0.24
120.89258,22.72123,0.0005007386207580566,0.75,0.75
120.92285,22.721039,0.0013465583324432373,0.17,0.17
120.953094,22.72084,0.0016441047191619873,0.38,0.38
120.98337,22.720634,0.0006376206874847412,0.38,0.38
121.01361,22.720444,0.00040417909622192383,0.72,0.73
121.043884,22.720207,0.00029799342155456543,0.37,0.37
121.07413,22.720001,0.00022661685943603516,0.52,0.52
121.10437,22.719757,0.00018385052680969238,0.43,0.43
121.13464,22.719536,0.00017845630645751953,0.27,0.27
121.16489,22.719292,8.781254291534424e-05,0.12,0.12
121.19513,22.719032,6.252527236938477e-05,0.17,0.17
121.2254,22.718803,4.601478576660156e-05,0.13,0.13
121.25568,22.718552,5.8591365814208984e-05,0.58,0.58
121.28592,22.718262,4.547834396362305e-05,0.58,0.58
121.31616,22.718018,2.4139881134033203e-05,0.57,0.57
121.346436,22.71772,1.862645149230957e-05,0.35,0.35
121.37668,22.71743,2.7924776077270508e-05,0.45,0.45
121.40692,22.71714,2.580881118774414e-05,0.42,0.42
121.437195,22.71685,1.901388168334961e-05,0.4,0.4
121.46744,22.716545,8.106231689453125e-06,1.25,1.25
121.49768,22.716255,7.867813110351562e-06,1.18,1.18
121.527954,22.715912,7.271766662597656e-06,1.21,1.21
121.5582,22.715614,1.5288591384887695e-05,0.35,0.35
121.58844,22.715279,3.361701965332031e-05,0.37,0.37
121.61871,22.714935,1.9282102584838867e-05,0.4,0.4
121.64896,22.7146,6.303191184997559e-06,0.09,0.09
121.6792,22.714264,9.998679161071777e-06,0.03,0.03
121.70947,22.713913,1.099705696105957e-05,0.1,0.1
121.739716,22.713562,9.43988561630249e-06,0.1,0.1
121.76996,22.713188,7.975846529006958e-06,0.03,0.03
121.80023,22.712807,1.0341405868530273e-05,0.38,0.38
121.830475,22.71244,3.1739473342895508e-06,0.18,0.18
121.86072,22.712059,1.6987323760986328e-06,0.2,0.2
121.89099,22.711662,3.725290298461914e-06,0.17,0.17
121.921234,22.711273,2.60770320892334e-06,0.18,0.18
121.95148,22.710861,4.246830940246582e-07,0.12,0.12
121.98175,22.710442,1.0915100574493408e-06,0.05,0.05
122.01199,22.710037,4.76837158203125e-07,0.35,0.35
122.04224,22.709618,3.8743019104003906e-07,0.37,0.37
119.28879,22.750114,0.00021985173225402832,0.41,0.41
119.31903,22.750275,0.00022727251052856445,0.44,0.44
119.349304,22.75042,0.0002384185791015625,0.46,0.46
119.37958,22.75055,0.00030517578125,0.49,0.49
119.40985,22.750671,0.00034672021865844727,0.55,0.55
119.440094,22.750793,0.00040906667709350586,0.66,0.66
119.47037,22.7509,0.0004748702049255371,0.79,0.79
119.50064,22.751015,0.0004004240036010742,0.88,0.88
119.53088,22.75113,0.0005556344985961914,0.92,0.92
119.56116,22.751213,0.0006663799285888672,0.99,0.99
119.59143,22.75129,0.0007338523864746094,1.06,1.06
119.621704,22.751373,0.0006861686706542969,1.1,1.1
119.65195,22.751472,0.000598907470703125,1.1,1.11
119.68222,22.751541,0.0005933046340942383,0.92,0.92
119.71246,22.751595,0.0006650090217590332,0.94,0.94
119.74274,22.751625,0.0007553696632385254,0.91,0.91
119.77301,22.751686,0.0009722113609313965,0.82,0.82
119.80328,22.751732,0.0014661550521850586,0.82,0.82
119.83356,22.75177,0.0018208026885986328,0.74,0.74
119.8638,22.7518,0.0019015073776245117,0.77,0.77
119.89407,22.751831,0.0015239715576171875,0.61,0.61
119.92432,22.751862,0.0015060901641845703,3.11,3.11
119.95459,22.751877,0.0019011497497558594,3.21,3.22
119.98486,22.751877,0.002116680145263672,3.28,3.28
120.01514,22.751877,0.0023703575134277344,3.45,3.45
120.04541,22.751877,0.002582550048828125,3.28,3.29
120.07565,22.751862,0.0027456283569335938,3.32,3.33
120.10593,22.751831,0.002716064453125,3.21,3.21
120.13617,22.7518,0.0026085376739501953,3.28,3.28
120.16644,22.75177,0.0025413036346435547,3.95,3.95
120.19672,22.751732,0.002399921417236328,4.09,4.09
120.22699,22.751686,0.002665996551513672,3.94,3.94
120.25726,22.751625,0.0028924942016601562,4.16,4.16
120.287506,22.751595,0.003126382827758789,4.0,4.0
120.31778,22.751541,0.003136157989501953,3.59,3.59
120.34802,22.751472,0.0030393600463867188,3.08,3.08
120.378296,22.751373,0.0030128955841064453,2.55,2.56
120.40857,22.75129,0.002989053726196289,2.3,2.3
120.43884,22.751213,0.002373218536376953,2.0,2.0
120.469086,22.75113,0.0018787384033203125,1.88,1.88
120.49936,22.751015,0.0017125606536865234,1.02,1.02
120.52963,22.7509,0.0015912055969238281,1.62,1.62
120.559875,22.750793,0.001587986946105957,1.77,1.77
120.59015,22.750671,0.0014803409576416016,1.57,1.58
120.62042,22.75055,0.0018824338912963867,1.03,1.03
120.650696,22.75042,0.0029715895652770996,0.75,0.76
120.68094,22.750275,0.0018746256828308105,0.66,0.66
120.71121,22.750114,0.0013779997825622559,0.89,0.89
120.741455,22.749985,0.0014029145240783691,0.52,0.52
120.77173,22.749825,0.001786351203918457,1.89,1.89
120.802,22.749672,0.002232789993286133,1.3,1.31
120.832275,22.749481,0.0015581846237182617,1.82,1.82
120.86252,22.749329,0.0014727115631103516,1.28,1.28
120.89279,22.749138,0.0011459887027740479,0.42,0.42
120.923035,22.748947,0.00039950013160705566,0.24,0.24
120.95331,22.748756,0.0008959323167800903,0.24,0.24
120.98358,22.74855,0.0007979720830917358,0.23,0.23
121.013855,22.748344,0.0005695521831512451,0.48,0.48
121.0441,22.748123,0.0008096098899841309,0.68,0.68
121.07437,22.747902,0.00013780593872070312,0.49,0.49
121.104614,22.74768,0.0001716017723083496,0.47,0.47
121.13489,22.747437,0.00020268559455871582,0.3,0.3
121.16516,22.7472,0.00015270709991455078,0.41,0.41
121.195435,22.746956,6.724894046783447e-05,0.19,0.19
121.22568,22.746704,5.334615707397461e-05,0.16,0.16
121.25595,22.746452,6.026029586791992e-05,0.59,0.59
121.286194,22.746185,5.894899368286133e-05,0.59,0.59
121.31647,22.745895,4.380941390991211e-05,0.58,0.58
121.34674,22.745628,2.3424625396728516e-05,0.36,0.36
121.37698,22.745346,1.850724220275879e-05,0.5,0.5
121.40726,22.745064,3.9070844650268555e-05,0.44,0.44
121.4375,22.744751,3.394484519958496e-05,0.41,0.41
121.46777,22.744446,1.019984483718872e-05,0.09,0.09
121.49805,22.744148,8.508563041687012e-06,0.07,0.07
121.52829,22.743835,9.533017873764038e-06,0.02,0.02
121.55856,22.743523,1.5366822481155396e-05,0.02,0.02
121.588806,22.74318,1.659989356994629e-05,0.37,0.37
121.61908,22.742836,3.0875205993652344e-05,0.3,0.3
121.64935,22.7425,1.95428729057312e-05,0.01,0.01
121.679596,22.742165,2.0839273929595947e-05,0.02,0.02
121.70984,22.741821,2.64681875705719e-05,0.03,0.03
121.74011,22.741447,1.1879950761795044e-05,0.02,0.02
121.770386,22.741089,1.3824552297592163e-05,0.03,0.03
121.80063,22.740715,5.841255187988281e-06,0.17,0.17
121.8309,22.740349,3.382563591003418e-06,0.18,0.18
121.861145,22.739944,9.834766387939453e-07,0.07,0.07
121.89142,22.73957,1.8477439880371094e-06,0.17,0.17
121.92166,22.739174,3.874301910400391e-06,0.18,0.18
121.951935,22.73877,5.066394805908203e-07,0.16,0.16
121.98218,22.73835,1.5124678611755371e-06,0.06,0.06
122.01245,22.737923,3.5762786865234375e-07,0.27,0.27
122.042694,22.73751,3.8743019104003906e-07,0.37,0.37
119.288635,22.778038,0.00019732117652893066,0.39,0.39
119.31891,22.778175,0.0002035200595855713,0.4,0.4
119.34918,22.778328,0.0002027750015258789,0.42,0.42
119.379425,22.778465,0.00025328993797302246,0.47,0.47
119.4097,22.77858,0.0003051161766052246,0.5,0.5
119.43997,22.778694,0.00033080577850341797,0.58,0.58
119.470245,22.778816,0.00036215782165527344,0.69,0.69
119.50052,22.778923,0.0003910064697265625,0.79,0.79
119.53079,22.77903,0.0004557371139526367,0.9,0.9
119.561066,22.779121,0.0005906820297241211,0.99,0.99
119.59134,22.779213,0.0006549358367919922,1.06,1.06
119.62161,22.77929,0.0006709098815917969,1.08,1.08
119.651855,22.779373,0.0006693601608276367,1.07,1.07
