經度,緯度,年平均值差值(ppb),背景模擬濃度(ppb),增量後模擬濃度(ppb)
121.45822,21.93541,8.940697e-08,0.25,0.25
121.48828,21.935104,5.9604645e-08,0.26,0.26
121.51834,21.934792,1.0430813e-07,0.25,0.25
121.5484,21.934486,7.4505806e-08,0.23,0.23
121.57849,21.93415,1.4901161e-08,0.23,0.23
121.60855,21.933815,5.9604645e-08,0.23,0.23
121.63861,21.933472,0.0,0.23,0.23
121.66867,21.933128,1.4901161e-08,0.24,0.24
121.69873,21.932793,4.4703484e-08,0.24,0.24
121.72879,21.932426,4.4703484e-08,0.24,0.24
121.75885,21.932068,0.0,0.25,0.25
121.78891,21.931694,0.0,0.25,0.25
121.81897,21.93132,0.0,0.26,0.26
121.84906,21.930939,0.0,0.27,0.27
121.87909,21.930557,2.9802322e-08,0.27,0.27
121.90918,21.930153,-2.9802322e-08,0.28,0.28
121.93921,21.929756,0.0,0.3,0.3
121.9693,21.929352,8.940697e-08,0.31,0.31
121.99936,21.92894,0.0,0.33,0.33
122.02942,21.928505,0.0,0.38,0.38
119.29324,21.968933,3.325939e-05,0.26,0.26
119.32333,21.96907,3.656745e-05,0.27,0.27
119.35339,21.969208,4.029274e-05,0.28,0.28
119.383484,21.969353,4.3541193e-05,0.29,0.29
119.41354,21.969475,4.6938658e-05,0.31,0.31
119.4436,21.969597,5.275011e-05,0.33,0.33
119.473694,21.969711,6.070733e-05,0.36,0.36
119.503784,21.969818,7.146597e-05,0.39,0.39
119.533844,21.969902,8.401275e-05,0.42,0.42
119.5639,21.970009,9.790063e-05,0.46,0.46
119.593994,21.970093,0.000113248825,0.5,0.5
119.624084,21.970177,0.00012940168,0.54,0.54
119.654144,21.970238,0.00015127659,0.58,0.58
119.684204,21.970314,0.00017130375,0.62,0.62
119.714294,21.970367,0.00019472837,0.67,0.67
119.744354,21.970444,0.00022250414,0.71,0.71
119.774445,21.97049,0.00025850534,0.75,0.75
119.804504,21.970528,0.00029963255,0.8,0.8
119.834595,21.970573,0.00034928322,0.84,0.84
119.864655,21.970604,0.00040972233,0.9,0.9
119.894745,21.97062,0.00047504902,0.96,0.96
119.924805,21.970642,0.0005469322,1.03,1.03
119.954895,21.970657,0.00062704086,1.1,1.1
119.984955,21.970657,0.0007044077,1.18,1.18
120.015015,21.970657,0.00078701973,1.26,1.26
120.045105,21.970657,0.0008507967,1.33,1.33
120.075195,21.970642,0.0009112358,1.41,1.42
120.105255,21.97062,0.0009847879,1.51,1.51
120.135315,21.970604,0.0010436773,1.61,1.61
120.165405,21.970573,0.0010951757,1.72,1.72
120.195496,21.970528,0.0011413097,1.83,1.83
120.225555,21.97049,0.0011754036,1.95,1.95
120.255615,21.970444,0.0011436939,2.04,2.04
120.285706,21.970367,0.0010707378,2.06,2.06
120.315765,21.970314,0.0009678602,1.99,1.99
120.345856,21.970238,0.000910759,1.87,1.87
120.375916,21.970177,0.0008136034,1.64,1.64
120.406006,21.970093,0.00070488453,1.37,1.37
120.436066,21.970009,0.00055897236,1.11,1.11
120.466156,21.969902,0.00041478872,0.93,0.93
120.496216,21.969818,0.00028949976,0.78,0.78
120.526306,21.969711,0.00021100044,0.66,0.66
120.556366,21.969597,0.00014853477,0.55,0.55
120.586426,21.969475,9.5665455e-05,0.46,0.47
120.616516,21.969353,5.6236982e-05,0.41,0.41
120.64661,21.969208,2.6226044e-05,0.39,0.39
120.67667,21.96907,1.2755394e-05,0.41,0.41
120.706726,21.968933,5.066395e-06,0.49,0.49
120.73682,21.968773,9.536743e-07,0.51,0.51
120.76688,21.968636,1.4901161e-07,0.35,0.35
120.79697,21.968468,5.9604645e-08,0.29,0.29
120.82703,21.9683,1.1920929e-07,0.27,0.27
120.85712,21.968132,2.5331974e-07,0.23,0.23
120.88718,21.967934,3.7252903e-07,0.21,0.21
120.91724,21.96775,3.874302e-07,0.21,0.21
120.94733,21.96756,3.874302e-07,0.21,0.21
120.97739,21.967361,3.7252903e-07,0.21,0.21
121.00748,21.967133,5.5134296e-07,0.21,0.21
121.03754,21.966942,4.7683716e-07,0.21,0.21
121.06763,21.966728,4.4703484e-07,0.21,0.21
121.09769,21.966492,2.9802322e-07,0.21,0.21
121.12775,21.966263,4.3213367e-07,0.21,0.21
121.15784,21.966026,3.2782555e-07,0.21,0.21
121.1879,21.96579,3.2782555e-07,0.21,0.21
121.21799,21.96553,3.1292439e-07,0.22,0.22
121.24805,21.965263,2.8312206e-07,0.22,0.22
121.27814,21.965012,2.2351742e-07,0.22,0.22
121.3082,21.964737,2.5331974e-07,0.22,0.22
121.33826,21.964455,1.1920929e-07,0.22,0.22
121.36835,21.96418,1.3411045e-07,0.22,0.22
121.39841,21.963898,1.3411045e-07,0.23,0.23
121.42847,21.963608,8.940697e-08,0.23,0.23
121.45856,21.963303,8.940697e-08,0.25,0.25
121.48862,21.96299,2.9802322e-08,0.28,0.28
121.51868,21.96267,8.940697e-08,0.28,0.28
121.54877,21.962364,5.9604645e-08,0.24,0.24
121.57883,21.962036,5.9604645e-08,0.23,0.23
121.60889,21.961693,0.0,0.23,0.23
121.63898,21.96138,4.4703484e-08,0.24,0.24
121.66904,21.961021,1.4901161e-08,0.24,0.24
121.6991,21.96067,-2.9802322e-08,0.24,0.24
121.72919,21.960312,4.4703484e-08,0.25,0.25
121.75925,21.959953,5.9604645e-08,0.25,0.25
121.78931,21.959587,0.0,0.26,0.26
121.8194,21.959213,2.9802322e-08,0.26,0.26
121.84946,21.958824,0.0,0.27,0.27
121.87952,21.958427,8.940697e-08,0.28,0.28
121.90961,21.958038,2.9802322e-08,0.29,0.29
121.93967,21.95765,2.9802322e-08,0.3,0.3
121.96973,21.957222,0.0,0.31,0.31
121.99982,21.956818,-2.9802322e-08,0.34,0.34
122.02988,21.95639,0.0,0.38,0.38
119.29309,21.996819,3.2514334e-05,0.26,0.26
119.32318,21.996971,3.59118e-05,0.27,0.27
119.35327,21.997093,4.0203333e-05,0.28,0.28
119.38333,21.997238,4.339218e-05,0.29,0.29
119.41342,21.997368,4.673004e-05,0.3,0.3
119.44348,21.997482,5.1140785e-05,0.32,0.32
119.47357,21.99759,5.853176e-05,0.35,0.35
119.50366,21.997711,6.80387e-05,0.38,0.38
119.53375,21.99781,8.067489e-05,0.42,0.42
119.56381,21.997887,9.468198e-05,0.45,0.45
119.5939,21.99797,0.00010934472,0.5,0.5
119.62396,21.99807,0.00012880564,0.54,0.54
119.65405,21.998138,0.00015026331,0.59,0.59
119.68414,21.998207,0.00017482042,0.63,0.63
119.71423,21.998268,0.0001977086,0.67,0.67
119.74432,21.998337,0.0002245307,0.72,0.72
119.77438,21.998367,0.0002604127,0.76,0.76
119.804474,21.998428,0.00030219555,0.81,0.81
119.83453,21.998466,0.00035256147,0.86,0.86
119.864624,21.998505,0.00041407347,0.92,0.92
119.894714,21.998505,0.00048458576,0.98,0.98
119.924805,21.998543,0.00055754185,1.05,1.05
119.954865,21.998558,0.0006415844,1.13,1.13
119.984955,21.998558,0.00072562695,1.22,1.23
120.015045,21.998558,0.00081300735,1.33,1.33
120.045105,21.998558,0.00089097023,1.41,1.41
120.075195,21.998543,0.00095176697,1.5,1.5
120.105286,21.998505,0.0010267496,1.6,1.6
120.135376,21.998505,0.0010929108,1.7,1.7
120.165436,21.998466,0.0011525154,1.82,1.82
120.195526,21.998428,0.0011987686,1.94,1.94
120.225586,21.998367,0.0012469292,2.06,2.06
120.25568,21.998337,0.0012590885,2.2,2.2
120.28577,21.998268,0.0012068748,2.28,2.28
120.31586,21.998207,0.0011017323,2.28,2.28
120.34595,21.998138,0.0010402203,2.17,2.17
120.37601,21.99807,0.00093626976,1.9,1.9
120.4061,21.99797,0.0008188486,1.6,1.6
120.43616,21.997887,0.00067186356,1.3,1.3
120.46625,21.99781,0.00051403046,1.07,1.07
120.49634,21.997711,0.000361979,0.89,0.89
120.52643,21.99759,0.00025814772,0.74,0.74
120.55649,21.997482,0.00018244982,0.62,0.62
120.58658,21.997368,0.00012254715,0.52,0.52
120.61664,21.997238,7.492304e-05,0.45,0.45
120.64673,21.997093,3.7670135e-05,0.41,0.41
120.67682,21.996971,1.9192696e-05,0.45,0.45
120.70691,21.996819,7.1525574e-06,0.57,0.57
120.73697,21.996681,1.847744e-06,0.55,0.55
120.76706,21.996521,8.940697e-08,0.36,0.36
120.79712,21.996353,-8.940697e-08,0.32,0.32
120.82721,21.996185,1.4901161e-07,0.29,0.29
120.8573,21.99601,2.2351742e-07,0.24,0.24
120.88739,21.995827,4.0233135e-07,0.22,0.22
120.91745,21.995636,3.874302e-07,0.21,0.21
120.94754,21.995445,2.9802322e-07,0.21,0.21
120.9776,21.995247,4.3213367e-07,0.21,0.21
121.00769,21.995049,4.172325e-07,0.21,0.21
121.03778,21.994827,6.556511e-07,0.21,0.21
121.06787,21.994614,5.2154064e-07,0.21,0.21
121.09793,21.994392,4.917383e-07,0.21,0.21
121.12802,21.994156,3.2782555e-07,0.22,0.22
121.15808,21.993904,3.7252903e-07,0.22,0.22
121.18817,21.993675,3.874302e-07,0.22,0.22
121.21826,21.993416,2.682209e-07,0.22,0.22
121.24832,21.993164,2.0861626e-07,0.22,0.22
121.27841,21.992905,1.937151e-07,0.22,0.22
121.30847,21.992622,2.682209e-07,0.22,0.22
121.33856,21.992363,1.937151e-07,0.22,0.22
121.36865,21.992073,5.9604645e-08,0.23,0.23
121.39871,21.991776,1.1920929e-07,0.23,0.23
121.4288,21.991493,1.937151e-07,0.23,0.23
121.45886,21.991196,1.4901161e-07,0.25,0.25
121.48895,21.990898,1.7881393e-07,0.29,0.29
121.51904,21.990562,0.0,0.33,0.33
121.5491,21.99025,2.9802322e-08,0.3,0.3
121.57919,21.989922,5.9604645e-08,0.24,0.24
121.60925,21.989586,8.940697e-08,0.24,0.24
121.63934,21.98925,7.4505806e-08,0.24,0.24
121.66943,21.988907,0.0,0.24,0.24
121.69949,21.988556,1.4901161e-08,0.24,0.24
121.72955,21.988213,2.9802322e-08,0.25,0.25
121.75964,21.987846,2.9802322e-08,0.25,0.25
121.789734,21.987465,0.0,0.26,0.26
121.81979,21.987106,0.0,0.26,0.26
121.84985,21.986725,5.9604645e-08,0.27,0.27
121.879944,21.98632,0.0,0.28,0.28
121.910034,21.985931,2.9802322e-08,0.29,0.29
121.940094,21.985542,2.9802322e-08,0.3,0.3
121.97015,21.98513,0.0,0.32,0.32
122.000244,21.98471,0.0,0.34,0.34
122.030334,21.984291,0.0,0.39,0.39
119.29294,22.024727,3.1262636e-05,0.26,0.26
119.32303,22.024864,3.4838915e-05,0.26,0.26
119.35312,22.025002,3.8951635e-05,0.27,0.27
119.38318,22.025131,4.3034554e-05,0.28,0.28
119.41327,22.02526,4.6551228e-05,0.3,0.3
119.44336,22.025383,5.0634146e-05,0.32,0.32
119.47345,22.025497,5.608797e-05,0.34,0.34
119.50354,22.025597,6.4492226e-05,0.37,0.37
119.53363,22.025696,7.611513e-05,0.41,0.41
119.56372,22.025795,9.140372e-05,0.45,0.45
119.59381,22.025879,0.000106573105,0.49,0.49
119.6239,22.025948,0.00012516975,0.54,0.54
119.65399,22.026031,0.00014787912,0.59,0.59
119.68408,22.0261,0.00017285347,0.63,0.63
119.71417,22.026176,0.00019949675,0.68,0.68
119.74426,22.026237,0.00022697449,0.72,0.72
119.77435,22.02626,0.00026208162,0.77,0.77
119.80441,22.026314,0.00030517578,0.82,0.82
119.8345,22.026344,0.00035494566,0.88,0.88
119.86459,22.02639,0.0004172325,0.94,0.94
119.894684,22.026398,0.0004905462,1.01,1.01
119.924774,22.026428,0.000572443,1.08,1.08
119.954865,22.026436,0.00066399574,1.16,1.16
119.984955,22.026436,0.00074517727,1.26,1.26
120.015045,22.026436,0.0008379221,1.38,1.38
120.045135,22.026436,0.0009304285,1.49,1.49
120.075226,22.026428,0.0010067225,1.6,1.6
120.105286,22.026398,0.0010890961,1.72,1.72
120.135376,22.02639,0.0011458397,1.82,1.82
120.16547,22.026344,0.0012105703,1.94,1.94
120.19556,22.026314,0.0012683868,2.06,2.06
120.22565,22.02626,0.001311779,2.18,2.18
120.25574,22.026237,0.0013537407,2.36,2.36
120.28583,22.026176,0.0013267994,2.49,2.49
120.31592,22.0261,0.0012443066,2.56,2.57
120.34601,22.026031,0.0011758804,2.52,2.53
120.3761,22.025948,0.001080513,2.22,2.23
120.40619,22.025879,0.0009621382,1.87,1.87
120.43628,22.025795,0.000803113,1.51,1.51
120.46637,22.025696,0.0006327629,1.25,1.25
120.49646,22.025597,0.00044977665,1.02,1.02
120.52655,22.025497,0.0003182888,0.84,0.84
120.55661,22.025383,0.00022256374,0.69,0.69
120.5867,22.02526,0.00015097857,0.57,0.57
120.61679,22.025131,9.6440315e-05,0.49,0.49
120.64688,22.025002,5.0216913e-05,0.44,0.44
120.67697,22.024864,2.6613474e-05,0.45,0.45
120.70706,22.024727,1.1265278e-05,0.55,0.55
120.73715,22.024559,3.8146973e-06,0.45,0.45
120.76721,22.024406,2.3841858e-07,0.31,0.31
120.7973,22.024246,-5.9604645e-08,0.31,0.31
120.82739,22.02407,1.7881393e-07,0.32,0.32
120.85748,22.023895,2.3841858e-07,0.25,0.25
120.88757,22.023712,3.2782555e-07,0.23,0.23
120.91766,22.02353,3.2782555e-07,0.21,0.21
120.947754,22.02333,3.5762787e-07,0.21,0.21
120.977844,22.023132,4.7683716e-07,0.21,0.21
121.007935,22.022934,5.811453e-07,0.21,0.21
121.038025,22.022728,5.364418e-07,0.21,0.21
121.068085,22.022491,5.9604645e-07,0.21,0.21
121.098175,22.02227,5.364418e-07,0.21,0.21
121.128265,22.022041,3.2782555e-07,0.22,0.22
121.158356,22.021805,3.2782555e-07,0.22,0.22
121.188446,22.021568,2.682209e-07,0.22,0.22
121.218506,22.021301,3.7252903e-07,0.22,0.22
121.2486,22.02105,1.4901161e-07,0.22,0.22
121.27869,22.02079,1.7881393e-07,0.22,0.22
121.30878,22.020508,1.937151e-07,0.22,0.22
121.33887,22.020248,1.3411045e-07,0.22,0.22
121.36896,22.01995,1.6391277e-07,0.23,0.23
121.39905,22.019676,1.3411045e-07,0.23,0.23
121.42914,22.019371,1.3411045e-07,0.24,0.24
121.4592,22.019066,1.6391277e-07,0.25,0.25
121.48929,22.018776,1.7881393e-07,0.29,0.29
121.51938,22.018463,8.940697e-08,0.41,0.41
121.54944,22.018143,5.9604645e-08,0.45,0.45
121.57953,22.017815,2.9802322e-08,0.25,0.25
121.60962,22.017471,5.9604645e-08,0.24,0.24
121.63971,22.017136,1.4901161e-08,0.24,0.24
121.6698,22.016792,5.9604645e-08,0.24,0.24
121.69989,22.016457,7.4505806e-08,0.25,0.25
121.72995,22.01609,-1.4901161e-08,0.25,0.25
121.76004,22.015717,0.0,0.25,0.25
121.79013,22.015366,0.0,0.26,0.26
121.82019,22.014992,2.9802322e-08,0.26,0.26
121.85028,22.01461,0.0,0.27,0.27
121.88037,22.014214,0.0,0.28,0.28
121.91046,22.013817,2.9802322e-08,0.29,0.29
121.94055,22.013428,0.0,0.3,0.3
121.97061,22.013008,5.9604645e-08,0.32,0.32
122.0007,22.012589,0.0,0.34,0.34
122.03076,22.012184,0.0,0.39,0.39
119.292786,22.052605,3.0338764e-05,0.26,0.26
119.322876,22.05275,3.3527613e-05,0.26,0.26
119.35297,22.052895,3.7759542e-05,0.27,0.27
119.38306,22.053032,4.249811e-05,0.28,0.28
119.41315,22.053146,4.681945e-05,0.29,0.29
119.44324,22.053268,5.057454e-05,0.31,0.31
119.47333,22.053383,5.5283308e-05,0.34,0.34
119.50342,22.053505,6.16312e-05,0.37,0.37
119.53354,22.053581,7.221103e-05,0.4,0.4
119.56363,22.05368,8.6545944e-05,0.44,0.44
119.59372,22.053757,0.00010213256,0.49,0.49
119.62381,22.05384,0.00011956692,0.54,0.54
119.6539,22.053925,0.0001437068,0.59,0.59
119.68399,22.054,0.00017023087,0.64,0.64
119.71411,22.054062,0.000197649,0.69,0.69
119.7442,22.054123,0.00022685528,0.73,0.73
119.77429,22.054161,0.0002616644,0.78,0.78
119.80438,22.054214,0.0003052354,0.83,0.83
119.83447,22.054245,0.00035703182,0.89,0.89
119.86456,22.054276,0.00042176247,0.95,0.95
119.89465,22.054283,0.000497818,1.03,1.03
119.92474,22.054321,0.0005812645,1.11,1.11
119.954865,22.054337,0.0006785393,1.19,1.19
119.984955,22.054337,0.0007791519,1.29,1.29
120.015045,22.054337,0.0008684397,1.43,1.43
120.045135,22.054337,0.00096452236,1.56,1.56
120.075226,22.054321,0.001057744,1.69,1.69
120.105316,22.054283,0.0011409521,1.84,1.84
120.13544,22.054276,0.001218915,1.96,1.96
120.16553,22.054245,0.0012779236,2.09,2.09
120.19562,22.054214,0.0013327599,2.2,2.21
120.22571,22.054161,0.0013883114,2.32,2.32
120.2558,22.054123,0.0014305115,2.52,2.52
120.28589,22.054062,0.0014326572,2.7,2.7
120.31598,22.054,0.0013942719,2.84,2.84
120.34607,22.053925,0.0013251305,2.9,2.9
120.37616,22.05384,0.0012276173,2.61,2.61
120.40628,22.053757,0.0011103153,2.21,2.21
120.43637,22.05368,0.0009609461,1.78,1.78
120.46646,22.053581,0.0007786751,1.46,1.46
120.49655,22.053505,0.0005662441,1.19,1.19
120.52664,22.053383,0.0003938079,0.96,0.96
120.55676,22.053268,0.00027292967,0.78,0.78
120.58685,22.053146,0.00018298626,0.63,0.63
120.61694,22.053032,0.000117480755,0.52,0.52
120.64703,22.052895,6.318092e-05,0.46,0.46
120.677124,22.05275,3.4838915e-05,0.48,0.48
120.707214,22.052605,1.5676022e-05,0.58,0.58
120.737305,22.052452,4.887581e-06,0.44,0.44
120.767395,22.052322,6.556511e-07,0.33,0.33
120.797485,22.052132,0.0,0.32,0.32
120.827576,22.051971,8.940697e-08,0.3,0.3
120.857666,22.051796,1.4901161e-07,0.27,0.27
120.88779,22.051598,4.172325e-07,0.24,0.24
120.91788,22.051422,5.2154064e-07,0.22,0.22
120.94797,22.051224,5.2154064e-07,0.21,0.21
120.97806,22.051018,4.172325e-07,0.21,0.21
121.00815,22.050827,4.3213367e-07,0.21,0.21
121.03824,22.050621,5.2154064e-07,0.21,0.21
121.06833,22.050392,5.662441e-07,0.21,0.21
121.09842,22.05017,6.2584877e-07,0.22,0.22
121.12851,22.049942,5.364418e-07,0.22,0.22
121.15863,22.049683,4.3213367e-07,0.22,0.22
121.18872,22.049446,2.5331974e-07,0.22,0.22
121.21881,22.04921,3.2782555e-07,0.22,0.22
121.2489,22.048927,2.5331974e-07,0.22,0.22
121.27899,22.048676,1.7881393e-07,0.22,0.22
121.30908,22.048409,1.6391277e-07,0.22,0.22
121.33917,22.048141,2.9802322e-08,0.23,0.23
121.36926,22.047844,1.0430813e-07,0.23,0.23
121.39935,22.047562,1.3411045e-07,0.23,0.23
121.42944,22.047264,1.0430813e-07,0.24,0.24
121.45953,22.046974,1.1920929e-07,0.25,0.25
121.489624,22.046661,1.1920929e-07,0.3,0.3
121.519714,22.046349,0.0,0.46,0.46
121.549805,22.046028,5.9604645e-08,0.57,0.57
121.579895,22.0457,0.0,0.25,0.25
121.609985,22.04538,4.4703484e-08,0.24,0.24
121.640076,22.045036,5.9604645e-08,0.24,0.24
121.670166,22.044685,5.9604645e-08,0.24,0.24
121.70026,22.044342,0.0,0.25,0.25
121.73035,22.043976,0.0,0.25,0.25
121.76044,22.04361,0.0,0.26,0.26
121.79053,22.043251,2.9802322e-08,0.26,0.26
121.82062,22.04287,2.9802322e-08,0.27,0.27
121.85071,22.04248,2.9802322e-08,0.27,0.27
121.8808,22.042091,8.940697e-08,0.28,0.28
121.91089,22.041695,5.9604645e-08,0.29,0.29
121.94098,22.041306,0.0,0.3,0.3
121.97107,22.040901,0.0,0.32,0.32
122.00116,22.040474,0.0,0.35,0.35
122.03125,22.04007,0.0,0.39,0.39
119.2926,22.08049,2.9742718e-05,0.26,0.26
119.32272,22.080627,3.2782555e-05,0.26,0.26
119.35281,22.08078,3.6805868e-05,0.27,0.27
119.382935,22.08091,4.1097403e-05,0.28,0.28
119.413025,22.081032,4.670024e-05,0.29,0.29
119.443115,22.081139,5.120039e-05,0.31,0.31
119.473206,22.08126,5.5283308e-05,0.33,0.33
119.50333,22.081375,6.109476e-05,0.36,0.36
119.53342,22.081482,7.003546e-05,0.39,0.39
119.56354,22.08155,8.34465e-05,0.43,0.43
119.59363,22.08165,9.948015e-05,0.48,0.48
119.62372,22.081734,0.00011640787,0.53,0.53
119.65384,22.08181,0.00013881922,0.59,0.59
119.68393,22.081879,0.00016564131,0.64,0.64
119.71405,22.081932,0.00019621849,0.69,0.69
119.74414,22.081985,0.00022649765,0.74,0.74
119.77423,22.082054,0.0002617836,0.79,0.79
119.80432,22.082085,0.0003053546,0.84,0.84
119.83444,22.082123,0.00035732985,0.9,0.9
119.86453,22.08216,0.00041943789,0.97,0.97
119.89465,22.082184,0.0004981756,1.04,1.04
119.92474,22.0822,0.00059068203,1.13,1.13
119.954834,22.082222,0.0006901026,1.22,1.22
119.984955,22.082222,0.000797987,1.32,1.33
120.015045,22.082222,0.0009074211,1.47,1.47
120.045166,22.082222,0.0010066032,1.62,1.62
120.07526,22.0822,0.0011028051,1.78,1.78
120.10535,22.082184,0.0012013912,1.96,1.96
120.13544,22.08216,0.0012865067,2.1,2.1
120.16556,22.082123,0.0013525486,2.26,2.26
120.19565,22.082085,0.0014197826,2.4,2.4
120.22577,22.082054,0.0014679432,2.5,2.5
120.25586,22.081985,0.0015101433,2.7,2.7
120.28595,22.081932,0.0015356541,2.93,2.93
120.31607,22.081879,0.0015177727,3.12,3.12
120.34616,22.08181,0.001488924,3.29,3.29
120.37628,22.081734,0.0014066696,3.05,3.05
120.40637,22.08165,0.0012710094,2.63,2.63
120.43646,22.08155,0.0011281967,2.11,2.12
120.46655,22.081482,0.00094628334,1.72,1.72
120.49667,22.081375,0.0007148981,1.4,1.4
120.526764,22.08126,0.0005027056,1.12,1.12
120.556885,22.081139,0.00033521652,0.89,0.89
120.586975,22.081032,0.00022286177,0.7,0.7
120.617065,22.08091,0.00014042854,0.56,0.56
120.647156,22.08078,7.57277e-05,0.47,0.47
120.67728,22.080627,4.2140484e-05,0.48,0.48
120.70737,22.08049,1.8298626e-05,0.58,0.58
120.73749,22.08036,3.8444996e-06,0.38,0.38
120.76758,22.080185,2.682209e-07,0.35,0.35
120.79767,22.080017,1.4901161e-07,0.33,0.33
120.82776,22.079857,0.0,0.33,0.33
120.85788,22.079681,-8.940697e-08,0.31,0.31
120.88797,22.079506,2.682209e-07,0.28,0.28
120.91809,22.079308,3.1292439e-07,0.22,0.22
120.94818,22.079124,4.61936e-07,0.22,0.22
120.97827,22.07891,5.5134296e-07,0.21,0.21
121.00836,22.07872,5.066395e-07,0.21,0.21
121.03848,22.078484,5.5134296e-07,0.21,0.21
121.06857,22.078278,5.5134296e-07,0.21,0.21
121.098694,22.078056,5.662441e-07,0.22,0.22
121.128784,22.077812,5.811453e-07,0.22,0.22
121.158875,22.07759,3.874302e-07,0.22,0.22
121.188965,22.077332,4.172325e-07,0.22,0.22
121.219055,22.077095,3.7252903e-07,0.22,0.22
121.249176,22.076836,3.1292439e-07,0.22,0.22
121.27927,22.076561,2.5331974e-07,0.22,0.22
121.30939,22.076302,1.6391277e-07,0.23,0.23
121.33948,22.07602,1.0430813e-07,0.23,0.23
121.36957,22.075745,1.0430813e-07,0.23,0.23
121.39966,22.075447,1.0430813e-07,0.23,0.23
121.42975,22.07515,1.6391277e-07,0.24,0.24
121.45987,22.07486,5.9604645e-08,0.24,0.24
121.48996,22.074554,5.9604645e-08,0.26,0.26
121.52005,22.074242,8.940697e-08,0.29,0.29
121.55017,22.073914,8.940697e-08,0.27,0.27
121.58026,22.073593,8.940697e-08,0.25,0.25
121.61035,22.07325,0.0,0.24,0.24
121.64044,22.072922,0.0,0.24,0.24
121.67053,22.07257,5.9604645e-08,0.25,0.25
121.70062,22.072235,1.4901161e-08,0.25,0.25
121.73074,22.071869,0.0,0.25,0.25
121.76083,22.07151,5.9604645e-08,0.26,0.26
121.790924,22.071136,2.9802322e-08,0.26,0.26
121.821014,22.070763,2.9802322e-08,0.27,0.27
121.851135,22.070381,2.9802322e-08,0.27,0.27
121.881226,22.069992,0.0,0.28,0.28
121.911316,22.069595,0.0,0.29,0.29
121.94141,22.069206,5.9604645e-08,0.31,0.31
121.9715,22.068787,0.0,0.32,0.32
122.00159,22.068375,0.0,0.35,0.35
122.03168,22.067963,5.9604645e-08,0.4,0.4
119.29245,22.108398,2.9444695e-05,0.26,0.26
119.32257,22.108528,3.20673e-05,0.26,0.26
119.35266,22.10868,3.6090612e-05,0.27,0.27
119.38278,22.108795,4.053116e-05,0.27,0.27
119.4129,22.108917,4.544854e-05,0.29,0.29
119.44299,22.109047,5.13494e-05,0.3,0.3
119.473114,22.109161,5.5491924e-05,0.32,0.32
119.503204,22.109253,6.0915947e-05,0.35,0.35
119.533325,22.109375,6.887317e-05,0.38,0.38
119.563416,22.109474,8.019805e-05,0.42,0.42
119.59354,22.109566,9.6440315e-05,0.47,0.47
119.62366,22.109627,0.00011372566,0.53,0.53
119.65375,22.109695,0.00013500452,0.58,0.58
119.68387,22.10978,0.00016111135,0.64,0.64
119.71396,22.10984,0.00019299984,0.7,0.7
119.74408,22.109894,0.000225842,0.75,0.75
119.77417,22.10994,0.00026136637,0.8,0.8
119.80429,22.109978,0.00030457973,0.85,0.86
119.83441,22.110023,0.00035446882,0.91,0.91
119.8645,22.110046,0.00042271614,0.99,0.99
119.89462,22.110077,0.00050246716,1.06,1.06
119.92474,22.110092,0.0005964041,1.15,1.15
119.954834,22.110107,0.0007020235,1.24,1.24
119.984924,22.110123,0.00081527233,1.35,1.35
120.015045,22.110123,0.0009418726,1.5,1.5
120.045166,22.110107,0.0010482073,1.66,1.66
120.07526,22.110092,0.0011583567,1.85,1.85
120.10538,22.110077,0.0012683868,2.07,2.07
120.1355,22.110046,0.0013549328,2.26,2.26
120.16559,22.110023,0.001427412,2.44,2.44
120.19571,22.109978,0.0015029907,2.61,2.61
120.2258,22.10994,0.0015590191,2.72,2.72
120.25592,22.109894,0.0016055107,2.92,2.92
120.28601,22.10984,0.001657486,3.19,3.19
120.31613,22.10978,0.001627922,3.44,3.44
120.34625,22.109695,0.0016272068,3.71,3.72
120.37634,22.109627,0.0015952587,3.53,3.53
120.40646,22.109566,0.001461029,3.12,3.12
120.436554,22.109474,0.0013058186,2.54,2.54
120.466675,22.109375,0.0011270046,2.05,2.05
