,首爾,濟州,東京,沖繩,北京,上海,福州,廈門
2019-01-16-13,24.83,33.5,26,42,18.32,26.47,24.94,27.49
2019-01-16-14,26.39,33.0,25,40,21.89,28.0,25.96,28.5
2019-01-16-15,25.33,34.0,24,38,23.92,28.5,25.45,29.52
2019-01-16-16,21.28,34.5,23,37,23.41,26.98,24.43,29.01
2019-01-16-17,13.22,33.0,8,35,16.8,23.41,24.94,27.49
2019-01-16-18,7.56,31.5,1,36,8.65,20.36,24.94,27.49
2019-01-16-19,5.11,32.5,1,36,13.74,17.82,23.92,28.0
2019-01-16-20,8.67,35.0,1,36,4.58,15.78,23.92,27.49
2019-01-16-21,12.44,35.5,1,35,2.04,14.25,20.87,26.98
2019-01-16-22,10.56,36.5,1,36,1.53,10.69,19.85,26.98
2019-01-16-23,8.89,39.0,1,31,1.53,9.16,18.83,26.98
2019-01-17-00,7.11,41.0,1,23,1.02,8.65,19.34,26.47
2019-01-17-01,5.0,41.5,2,-999,1.53,8.65,20.36,25.45
2019-01-17-02,3.22,42.0,2,20,1.53,6.62,20.36,25.45
2019-01-17-03,2.67,42.0,9,14,1.53,8.65,21.38,22.9
2019-01-17-04,2.17,42.0,13,23,2.54,8.14,21.38,18.83
2019-01-17-05,2.11,42.0,10,27,3.05,7.64,19.34,18.83
2019-01-17-06,2.0,38.0,10,25,3.56,5.6,17.82,17.82
2019-01-17-07,2.06,33.0,5,30,3.56,5.6,15.27,15.27
2019-01-17-08,2.78,32.0,4,30,3.56,5.6,11.71,12.22
2019-01-17-09,7.28,30.5,5,33,5.6,8.14,12.72,13.74
2019-01-17-10,14.0,31.0,8,37,10.18,11.71,17.82,15.78
2019-01-17-11,19.0,33.0,11,37,15.27,16.8,21.89,20.36
2019-01-17-12,26.22,34.5,13,33,20.36,20.87,24.43,25.96
2019-01-17-13,29.28,32.5,24,35,23.41,22.9,25.96,35.63
2019-01-17-14,30.94,33.5,22,35,23.41,24.94,29.52,46.32
2019-01-17-15,30.53,36.5,25,35,19.85,24.94,32.58,53.95
2019-01-17-16,26.78,37.0,21,36,15.27,23.41,35.12,56.5
2019-01-17-17,19.22,38.0,21,37,11.2,14.25,39.19,52.43
2019-01-17-18,9.61,36.5,29,36,3.56,8.14,43.26,46.83
2019-01-17-19,5.89,37.5,30,37,2.04,5.6,43.26,44.79
2019-01-17-20,4.56,38.5,31,37,2.04,6.62,39.7,40.21
2019-01-17-21,4.94,37.0,28,37,2.04,5.09,37.16,36.14
2019-01-17-22,5.39,38.0,26,38,2.04,4.58,38.68,33.59
2019-01-17-23,5.5,40.5,21,41,2.04,4.07,43.26,31.56
2019-01-18-00,7.33,41.0,22,42,2.54,4.07,46.83,28.0
2019-01-18-01,6.83,39.5,21,42,2.04,4.07,48.36,28.5
2019-01-18-02,6.22,37.5,24,41,1.53,4.07,46.83,35.12
2019-01-18-03,6.28,35.0,28,42,1.53,4.07,46.83,41.23
2019-01-18-04,5.72,30.5,27,41,1.53,3.56,45.3,40.21
2019-01-18-05,4.22,32.0,24,42,1.53,5.09,42.76,39.7
2019-01-18-06,2.17,24.5,22,43,1.53,3.56,39.7,38.68
2019-01-18-07,2.0,15.5,22,41,1.53,4.07,35.63,36.65
2019-01-18-08,2.67,9.0,23,40,1.53,5.09,28.5,30.03
2019-01-18-09,3.67,19.5,22,39,2.04,7.64,33.59,29.01
2019-01-18-10,5.35,37.5,23,39,3.56,12.22,38.17,36.65
2019-01-18-11,8.18,40.0,24,40,7.64,21.38,43.77,40.72
2019-01-18-12,12.76,45.5,27,40,9.16,30.03,48.86,44.79
2019-01-18-13,16.89,49.0,28,41,13.23,34.1,53.95,49.88
2019-01-18-14,16.88,51.0,30,40,14.25,47.34,55.99,53.44
2019-01-18-15,18.71,51.5,26,40,12.22,52.94,54.97,54.97
2019-01-18-16,20.94,50.0,26,40,9.16,53.44,54.97,54.97
2019-01-18-17,13.22,47.0,24,40,5.6,49.88,51.92,51.92
2019-01-18-18,5.17,34.0,24,38,2.54,39.7,45.3,46.32
2019-01-18-19,2.94,14.5,24,40,2.04,28.5,38.17,38.68
2019-01-18-20,2.5,22.0,26,42,2.04,23.92,26.47,34.61
2019-01-18-21,2.33,27.5,29,43,3.56,21.89,22.4,29.01
2019-01-18-22,2.06,28.0,29,43,5.09,23.41,22.4,24.94
2019-01-18-23,2.17,26.5,30,43,7.13,24.94,13.23,26.98
2019-01-19-00,2.11,28.0,27,42,12.22,27.49,11.71,21.89
2019-01-19-01,2.0,30.5,25,41,13.74,27.49,11.71,15.78
2019-01-19-02,2.11,32.0,25,41,16.29,30.03,11.2,15.78
2019-01-19-03,2.11,32.0,27,41,19.34,29.52,14.76,14.25
2019-01-19-04,2.06,30.5,22,40,19.85,31.05,10.69,11.2
2019-01-19-05,1.94,24.0,17,38,20.36,31.56,9.67,8.14
2019-01-19-06,2.0,22.5,14,34,20.36,27.49,9.67,8.14
2019-01-19-07,2.0,17.0,12,27,18.83,22.9,8.14,8.65
2019-01-19-08,2.33,20.0,14,25,17.82,18.32,9.67,8.65
2019-01-19-09,4.22,29.5,19,28,17.82,14.25,13.74,9.67
2019-01-19-10,4.94,21.0,28,37,20.87,12.72,17.82,11.71
2019-01-19-11,6.41,29.0,32,42,26.98,12.72,26.47,20.87
2019-01-19-12,10.17,37.5,36,44,30.54,13.74,33.08,33.59
2019-01-19-13,19.06,25.0,40,44,32.07,11.2,39.19,35.12
2019-01-19-14,27.22,18.0,39,43,32.58,12.22,45.3,39.19
2019-01-19-15,29.83,11.5,32,42,32.07,13.74,46.83,48.36
2019-01-19-16,26.28,10.0,29,42,30.54,11.2,46.83,54.97
2019-01-19-17,17.56,14.0,24,40,29.01,7.13,39.7,48.86
2019-01-19-18,8.56,21.0,20,39,23.41,3.56,24.43,45.81
2019-01-19-19,3.67,35.0,21,38,18.32,3.56,22.4,42.25
2019-01-19-20,2.5,45.5,25,37,18.32,3.56,16.8,35.12
2019-01-19-21,4.11,47.0,23,39,20.36,3.56,11.71,32.07
2019-01-19-22,5.11,45.0,27,39,26.98,3.56,10.18,25.96
2019-01-19-23,9.33,44.0,17,37,30.54,3.56,6.62,21.89
2019-01-20-00,14.83,45.0,12,34,31.05,3.56,5.6,17.82
2019-01-20-01,15.83,54.5,2,33,31.56,5.6,5.6,8.65
2019-01-20-02,11.39,58.5,7,30,31.56,6.11,5.09,7.64
2019-01-20-03,14.94,54.0,12,30,30.03,4.58,5.6,8.14
2019-01-20-04,24.22,46.0,12,24,28.5,9.16,5.09,8.65
2019-01-20-05,24.72,52.0,11,31,27.49,18.83,5.09,9.16
2019-01-20-06,21.06,49.0,4,36,26.47,16.29,5.09,11.71
2019-01-20-07,18.61,47.0,3,31,25.96,9.16,5.6,11.71
2019-01-20-08,20.11,47.0,4,18,26.98,6.62,8.65,11.71
2019-01-20-09,24.61,43.5,4,10,28.0,8.65,9.67,11.71
2019-01-20-10,27.39,39.5,6,19,30.03,12.22,12.72,14.25
2019-01-20-11,29.67,42.0,11,26,32.07,20.36,15.78,24.43
2019-01-20-12,30.56,42.5,20,34,33.59,30.54,17.31,31.05
2019-01-20-13,31.78,42.5,28,34,34.61,39.19,20.87,33.59
2019-01-20-14,32.56,43.0,30,35,35.12,41.74,22.4,42.25
2019-01-20-15,32.17,44.0,27,34,35.12,40.72,20.36,45.3
2019-01-20-16,30.78,44.0,14,35,35.12,40.72,20.87,41.74
2019-01-20-17,28.56,42.0,6,34,33.08,38.17,19.85,38.17
2019-01-20-18,25.22,41.5,3,31,28.5,35.63,22.9,33.08
2019-01-20-19,24.33,42.0,2,32,25.45,35.63,25.45,32.07
2019-01-20-20,24.28,42.0,2,31,20.87,34.1,25.45,31.56
2019-01-20-21,23.83,43.0,2,27,14.25,32.58,24.94,29.52
2019-01-20-22,22.28,44.0,2,27,10.18,32.07,29.01,30.03
2019-01-20-23,20.72,45.0,2,24,8.14,30.03,37.67,30.03
2019-01-21-00,19.61,45.0,3,32,6.62,28.0,42.25,31.56
2019-01-21-01,19.22,45.0,8,33,6.62,28.5,42.76,31.05
2019-01-21-02,17.11,45.0,13,22,7.64,28.0,41.74,32.07
2019-01-21-03,13.28,44.5,10,31,7.64,26.47,42.25,32.07
2019-01-21-04,7.83,44.0,12,38,11.71,22.4,40.72,30.54
2019-01-21-05,3.78,42.0,17,43,17.31,19.85,39.19,31.56
2019-01-21-06,2.0,38.0,25,39,17.82,12.22,37.16,30.54
2019-01-21-07,2.06,33.5,31,33,16.29,5.09,35.63,29.52
2019-01-21-08,2.61,28.0,33,31,11.2,5.09,31.56,28.5
2019-01-21-09,3.72,32.0,28,28,14.25,9.16,32.58,28.5
2019-01-21-10,6.06,36.5,29,41,21.89,15.27,35.12,30.03
2019-01-21-11,5.78,39.0,28,46,27.49,23.41,37.67,33.59
2019-01-21-12,5.89,42.5,36,48,32.07,28.0,38.68,37.16
2019-01-21-13,11.24,43.0,39,51,33.59,30.03,36.14,38.68
2019-01-21-14,17.19,43.5,36,51,34.61,31.56,39.19,37.16
2019-01-21-15,20.65,41.0,36,50,35.12,31.56,37.16,38.17
2019-01-21-16,20.18,41.0,32,49,36.14,29.01,35.63,37.16
2019-01-21-17,14.33,37.0,34,50,30.54,26.47,32.07,38.17
2019-01-21-18,9.94,35.0,33,48,18.83,22.4,29.01,34.61
2019-01-21-19,7.5,38.0,33,46,12.72,13.23,26.98,30.03
2019-01-21-20,6.06,33.0,33,43,7.64,7.64,25.96,28.0
2019-01-21-21,6.0,31.5,33,46,4.58,5.09,24.43,24.94
2019-01-21-22,5.11,33.5,31,42,5.6,4.07,23.92,21.89
2019-01-21-23,3.78,36.5,32,46,3.56,3.56,23.92,21.38
2019-01-22-00,2.72,37.5,33,41,3.05,3.56,23.41,21.89
2019-01-22-01,2.67,38.5,-999,45,2.04,4.07,23.41,20.36
2019-01-22-02,2.56,39.0,28,49,2.04,4.07,21.38,17.82
2019-01-22-03,2.11,39.5,29,48,5.09,4.07,22.9,17.31
2019-01-22-04,2.0,38.5,26,47,9.16,4.58,18.83,16.8
2019-01-22-05,1.89,36.5,21,46,9.67,5.6,15.27,15.78
2019-01-22-06,1.94,28.0,16,40,10.69,5.09,9.16,15.27
2019-01-22-07,1.94,19.0,9,37,7.64,4.07,9.16,13.23
2019-01-22-08,2.33,11.0,5,19,7.64,4.58,8.65,11.71
2019-01-22-09,3.17,19.0,9,13,9.16,6.62,14.25,12.22
2019-01-22-10,4.56,36.5,-999,41,15.27,15.27,25.45,14.25
2019-01-22-11,9.61,40.0,3,46,19.85,24.43,34.1,18.83
2019-01-22-12,21.33,44.5,6,48,25.45,30.03,41.23,24.43
2019-01-22-13,27.33,50.5,5,48,29.52,36.14,47.34,29.52
2019-01-22-14,29.39,54.0,8,46,32.07,38.17,51.92,38.17
2019-01-22-15,28.67,52.0,17,44,34.1,41.23,53.44,47.85
2019-01-22-16,25.0,49.0,14,42,32.07,37.67,50.9,55.99
2019-01-22-17,18.56,44.5,14,43,27.49,31.05,49.37,53.44
2019-01-22-18,11.67,36.5,14,43,17.82,18.83,47.34,50.9
2019-01-22-19,8.44,40.5,15,40,8.14,9.67,43.77,46.32
2019-01-22-20,5.39,49.0,18,42,5.6,7.13,40.21,42.25
2019-01-22-21,4.5,44.0,15,43,4.58,7.13,34.1,33.08
2019-01-22-22,3.83,46.0,8,46,4.07,6.62,30.54,30.03
2019-01-22-23,4.28,47.0,3,43,4.58,9.16,25.45,30.03
2019-01-23-00,4.22,45.0,2,40,5.6,8.65,18.83,34.61
2019-01-23-01,3.56,43.5,8,44,6.62,9.16,22.4,34.61
2019-01-23-02,2.5,44.5,7,44,7.64,6.11,19.34,35.12
2019-01-23-03,2.39,43.0,4,36,5.09,4.58,19.85,38.68
2019-01-23-04,2.17,43.0,2,29,4.58,4.58,22.4,39.19
2019-01-23-05,2.06,42.0,2,41,6.62,4.58,19.85,38.68
2019-01-23-06,2.0,36.5,1,40,10.69,4.07,16.8,32.07
2019-01-23-07,1.94,30.0,2,40,8.14,4.07,14.25,20.87
2019-01-23-08,2.17,21.0,2,32,5.09,4.58,16.8,15.27
2019-01-23-09,2.83,27.0,2,31,8.65,8.14,21.89,17.31
2019-01-23-10,5.5,38.0,2,36,15.78,14.25,27.49,29.52
2019-01-23-11,14.22,47.0,3,41,21.89,22.9,37.16,37.16
2019-01-23-12,27.35,51.0,5,39,29.52,36.65,47.85,41.74
2019-01-23-13,34.71,55.0,5,43,32.58,44.28,54.97,49.88
2019-01-23-14,35.33,57.0,7,43,33.59,46.83,58.03,57.01
2019-01-23-15,34.44,56.0,5,38,33.08,50.39,60.06,61.08
2019-01-23-16,31.11,50.5,3,38,31.05,50.39,59.55,63.62
2019-01-23-17,27.67,47.0,3,39,28.0,42.25,55.48,64.13
2019-01-23-18,21.67,40.5,2,38,16.8,28.0,53.95,57.52
2019-01-23-19,22.94,38.5,2,33,11.71,11.2,49.88,53.95
2019-01-23-20,22.28,40.0,2,30,11.2,11.2,44.79,51.92
2019-01-23-21,20.22,39.0,3,22,14.25,14.76,39.19,47.34
2019-01-23-22,16.5,39.0,7,19,13.74,10.69,31.56,43.77
2019-01-23-23,14.83,42.5,10,18,6.62,7.13,29.01,41.23
2019-01-24-00,14.33,43.5,5,4,4.58,6.11,27.49,39.19
2019-01-24-01,12.67,37.5,4,-999,5.6,6.62,29.01,41.23
2019-01-24-02,12.22,35.5,4,2,7.13,7.13,26.47,41.23
2019-01-24-03,12.0,37.5,4,12,6.62,6.62,26.47,38.68
2019-01-24-04,10.83,37.0,1,25,8.14,5.09,29.52,36.14
2019-01-24-05,6.39,31.0,2,21,6.62,4.07,29.01,33.59
2019-01-24-06,2.89,19.5,3,8,5.6,4.07,25.96,34.1
2019-01-24-07,2.56,9.0,2,3,5.6,3.56,23.92,22.9
2019-01-24-08,3.22,9.0,3,2,6.62,4.07,19.34,17.82
2019-01-24-09,5.17,28.5,3,10,7.13,6.11,21.89,21.38
2019-01-24-10,7.39,43.0,5,26,11.2,16.8,32.07,31.56
2019-01-24-11,12.89,45.5,6,32,16.8,28.0,41.74,39.19
2019-01-24-12,15.67,48.0,7,31,19.85,38.68,52.43,45.3
2019-01-24-13,17.94,48.5,9,37,23.41,45.81,60.57,51.41
2019-01-24-14,20.17,49.5,8,38,25.45,48.86,63.12,59.55
2019-01-24-15,21.76,49.5,9,40,26.47,51.41,69.22,66.68
2019-01-24-16,20.0,47.0,7,37,23.92,50.9,68.21,66.68
2019-01-24-17,12.89,42.0,4,36,19.85,50.39,66.17,65.15
2019-01-24-18,7.56,25.5,1,33,12.72,41.74,63.12,58.54
2019-01-24-19,5.61,21.0,1,25,7.64,32.07,60.06,53.44
2019-01-24-20,4.56,23.0,10,30,3.56,27.49,59.04,50.9
2019-01-24-21,4.33,26.5,31,31,1.53,24.43,53.95,46.32
2019-01-24-22,3.56,28.0,33,28,5.09,18.83,43.26,41.23
2019-01-24-23,2.78,31.0,34,26,9.16,17.82,35.63,39.19
2019-01-25-00,2.61,29.5,35,25,14.25,14.25,42.25,39.7
2019-01-25-01,3.56,29.5,35,24,15.27,15.78,37.67,36.65
2019-01-25-02,4.39,31.5,34,24,23.92,17.31,32.07,30.03
2019-01-25-03,5.5,33.5,35,23,27.49,13.23,28.5,26.98
2019-01-25-04,9.0,33.0,34,25,26.98,10.69,31.56,18.32
2019-01-25-05,8.22,31.0,35,26,26.47,8.14,30.54,13.23
2019-01-25-06,6.28,22.0,33,26,25.45,7.64,28.0,16.8
2019-01-25-07,3.72,10.0,31,26,22.9,4.58,23.92,18.32
2019-01-25-08,4.28,9.0,29,22,20.36,4.58,20.87,14.25
2019-01-25-09,7.72,26.0,30,22,22.4,9.67,26.47,13.74
2019-01-25-10,17.39,37.5,29,26,25.45,17.82,33.08,17.82
2019-01-25-11,22.61,43.0,30,28,28.5,27.49,45.3,30.54
2019-01-25-12,30.11,48.0,30,30,30.03,41.74,48.86,44.28
2019-01-25-13,32.33,47.5,29,30,31.05,45.3,53.95,50.9
2019-01-25-14,33.12,43.5,24,29,32.58,50.39,59.55,55.48
2019-01-25-15,33.0,42.5,23,29,33.59,47.34,61.59,59.04
2019-01-25-16,31.83,42.0,25,29,34.1,43.77,63.12,67.7
2019-01-25-17,28.72,42.0,22,28,31.56,41.23,58.03,66.17
2019-01-25-18,23.0,44.0,22,28,26.47,38.68,48.36,57.52
2019-01-25-19,19.17,40.5,24,27,20.87,37.16,52.94,52.43
2019-01-25-20,18.83,41.0,26,26,17.82,33.08,55.48,51.41
2019-01-25-21,18.94,41.5,31,27,17.31,33.59,52.94,46.83
2019-01-25-22,18.17,43.0,25,26,17.82,34.1,46.83,45.81
2019-01-25-23,19.78,43.5,24,27,19.34,34.61,47.85,42.76
2019-01-26-00,20.89,44.0,24,28,20.87,35.63,44.79,40.72
2019-01-26-01,22.67,44.0,26,28,22.9,34.61,50.9,49.88
2019-01-26-02,24.5,43.5,24,27,21.38,34.61,55.48,49.88
2019-01-26-03,26.0,43.0,25,26,19.34,34.61,61.59,50.39
2019-01-26-04,26.28,42.5,18,26,18.32,34.1,62.61,51.92
2019-01-26-05,23.33,41.5,23,25,18.32,32.58,59.04,52.43
2019-01-26-06,19.33,40.0,25,28,17.82,30.54,53.95,52.43
2019-01-26-07,15.89,38.0,24,29,15.27,30.54,49.88,50.39
2019-01-26-08,15.11,39.0,27,27,13.23,30.03,46.83,49.37
2019-01-26-09,19.17,39.0,30,28,16.29,30.03,45.3,46.32
2019-01-26-10,22.28,40.0,28,29,20.87,30.03,47.34,47.34
2019-01-26-11,23.33,42.0,28,30,23.92,30.54,48.36,50.9
2019-01-26-12,25.06,42.5,25,31,24.94,30.03,50.9,52.43
2019-01-26-13,28.17,42.5,23,30,26.98,29.52,54.46,54.97
2019-01-26-14,29.06,43.0,25,31,26.98,31.56,58.54,57.52
2019-01-26-15,28.89,42.5,25,31,26.98,35.12,59.55,59.04
2019-01-26-16,28.17,41.5,21,29,26.47,36.14,59.04,58.54
2019-01-26-17,23.56,39.5,18,28,25.45,35.12,57.52,56.5
2019-01-26-18,18.33,38.0,18,26,20.87,33.08,56.5,53.44
2019-01-26-19,15.06,39.0,13,26,15.78,33.59,58.03,52.43
2019-01-26-20,17.83,39.0,8,27,11.2,32.58,58.54,50.9
2019-01-26-21,16.56,37.5,11,26,9.16,31.56,56.5,49.37
2019-01-26-22,12.94,39.0,6,24,7.64,29.01,53.95,46.32
2019-01-26-23,9.33,41.5,2,24,7.13,25.96,50.9,45.3
2019-01-27-00,8.0,43.0,3,24,5.09,22.9,47.34,45.3
2019-01-27-01,9.28,37.0,3,24,3.56,20.87,45.3,43.26
2019-01-27-02,8.33,36.5,6,24,3.05,17.82,45.3,42.76
2019-01-27-03,7.17,35.5,13,24,2.54,16.29,44.28,44.28
2019-01-27-04,5.06,36.5,13,24,2.04,12.22,43.77,44.28
2019-01-27-05,3.22,34.5,14,24,2.04,9.67,40.72,44.28
2019-01-27-06,2.17,29.5,12,26,2.54,8.14,39.19,43.26
2019-01-27-07,2.11,22.5,8,32,2.54,6.62,35.63,40.72
2019-01-27-08,3.5,22.0,3,31,2.54,7.13,33.08,35.63
2019-01-27-09,6.72,33.5,3,31,2.04,14.76,34.1,34.61
2019-01-27-10,10.56,44.0,4,33,3.56,24.94,38.68,36.14
2019-01-27-11,14.94,45.0,4,34,6.62,30.54,43.26,38.68
2019-01-27-12,21.67,46.0,7,35,10.69,36.14,45.81,41.23
2019-01-27-13,26.22,48.0,8,36,10.69,39.19,46.83,45.3
2019-01-27-14,30.06,48.5,7,37,13.23,43.26,48.36,50.39
2019-01-27-15,29.67,49.0,7,38,19.85,45.81,50.9,50.9
2019-01-27-16,29.11,47.0,8,39,23.92,44.79,47.34,49.88
2019-01-27-17,26.33,44.5,9,41,31.56,44.28,45.81,46.83
2019-01-27-18,22.11,40.0,9,42,36.14,38.68,43.77,42.25
2019-01-27-19,20.44,29.5,8,41,35.63,32.07,41.23,40.72
2019-01-27-20,20.78,34.5,12,41,35.12,25.96,37.67,37.67
2019-01-27-21,20.22,35.0,23,41,34.1,20.87,33.59,31.56
2019-01-27-22,17.39,37.0,29,40,33.59,19.34,28.0,31.05
2019-01-27-23,17.83,42.0,29,40,33.08,16.8,22.4,31.56
2019-01-28-00,17.83,44.0,27,41,31.05,16.8,20.87,28.0
2019-01-28-01,20.89,46.0,-999,43,30.54,15.27,19.34,26.98
2019-01-28-02,23.11,46.5,18,42,29.52,15.78,19.85,24.94
2019-01-28-03,27.94,47.5,23,42,27.49,15.27,19.85,22.4
2019-01-28-04,27.5,46.0,21,42,26.47,13.23,19.85,18.32
2019-01-28-05,18.89,46.5,25,42,22.9,12.72,17.82,16.29
2019-01-28-06,8.28,39.0,25,40,23.41,8.65,18.32,13.74
2019-01-28-07,7.11,34.5,24,39,18.83,3.56,15.27,11.2
2019-01-28-08,10.94,36.5,23,37,15.27,3.05,13.74,13.74
2019-01-28-09,17.28,38.0,18,35,18.32,3.56,17.31,15.78
2019-01-28-10,25.06,39.5,16,33,24.43,6.11,22.9,17.31
2019-01-28-11,28.94,39.5,18,37,28.0,9.16,29.52,26.47
2019-01-28-12,31.28,44.5,16,36,30.03,10.69,34.61,37.16
2019-01-28-13,32.29,49.5,15,37,31.56,14.76,38.68,36.14
2019-01-28-14,30.41,47.0,13,37,31.56,15.27,43.77,38.68
2019-01-28-15,29.71,55.5,14,37,32.07,15.27,45.81,39.7
2019-01-28-16,29.06,53.5,13,36,31.05,22.9,45.81,46.32
2019-01-28-17,25.28,50.0,12,36,29.52,25.45,40.72,45.3
2019-01-28-18,21.17,48.5,12,35,22.9,17.82,33.59,41.74
2019-01-28-19,20.61,46.5,16,33,16.29,12.72,28.0,40.72
2019-01-28-20,19.56,44.5,18,35,10.69,21.38,26.98,36.65
2019-01-28-21,18.22,42.0,20,35,11.2,30.54,21.89,32.07
2019-01-28-22,16.78,41.5,21,38,11.71,27.49,20.87,32.07
2019-01-28-23,16.06,43.5,22,36,10.69,26.98,14.76,25.96
2019-01-29-00,15.94,40.5,25,37,9.16,26.47,12.22,24.43
2019-01-29-01,13.61,34.0,26,38,8.14,22.4,9.67,26.47
2019-01-29-02,11.94,34.5,28,38,6.11,20.36,11.2,27.49
2019-01-29-03,11.67,35.5,29,38,5.09,21.89,12.22,25.96
2019-01-29-04,10.39,36.0,29,39,3.56,23.92,10.18,21.89
2019-01-29-05,5.67,36.5,27,35,3.56,23.92,8.65,18.32
2019-01-29-06,2.44,29.5,28,39,3.05,20.36,11.2,21.38
2019-01-29-07,2.22,15.0,26,38,2.54,13.23,12.22,17.82
2019-01-29-08,3.94,15.0,22,35,3.05,8.14,10.18,13.23
2019-01-29-09,6.22,32.0,12,34,3.56,8.65,13.74,13.74
2019-01-29-10,8.83,34.0,8,36,5.6,13.23,21.89,23.41
2019-01-29-11,11.11,35.0,-999,37,9.16,19.34,30.54,34.1
2019-01-29-12,12.67,41.0,18,38,12.22,28.0,37.67,40.72
2019-01-29-13,13.28,46.0,23,37,15.27,34.1,43.26,43.77
2019-01-29-14,12.0,47.0,20,37,15.27,37.16,48.86,51.92
2019-01-29-15,10.06,49.0,13,37,14.25,36.65,53.95,55.48
2019-01-29-16,7.61,42.0,4,37,12.22,36.14,53.44,52.43
2019-01-29-17,4.67,40.0,1,38,11.2,32.07,49.37,47.85
2019-01-29-18,4.67,34.5,0,38,5.09,27.49,44.28,42.25
2019-01-29-19,3.89,19.0,0,40,2.54,23.92,37.67,40.21
2019-01-29-20,3.44,17.5,7,37,2.54,23.41,36.14,39.19
2019-01-29-21,2.78,28.5,14,38,2.04,24.43,33.08,37.16
2019-01-29-22,2.22,28.5,17,40,2.54,28.0,25.96,33.08
2019-01-29-23,2.11,28.0,19,42,2.54,29.01,16.8,26.98
2019-01-30-00,2.28,32.0,10,42,2.04,28.5,16.29,22.4
2019-01-30-01,2.78,37.5,8,43,2.04,27.49,14.76,18.32
2019-01-30-02,3.83,39.5,16,41,4.07,25.45,16.29,14.76
2019-01-30-03,3.33,39.5,19,43,6.62,23.41,18.83,12.22
2019-01-30-04,3.39,38.5,9,43,12.72,23.92,17.82,13.74
2019-01-30-05,3.22,35.5,6,45,28.0,21.38,18.32,12.22
2019-01-30-06,2.22,28.0,0,46,29.01,17.82,19.85,9.67
2019-01-30-07,2.0,18.0,0,47,31.05,12.72,16.8,9.67
2019-01-30-08,2.5,14.0,0,43,29.52,9.16,13.23,11.2
2019-01-30-09,3.39,20.5,1,42,29.52,8.14,16.29,10.18
2019-01-30-10,4.39,22.0,4,43,30.03,7.13,22.9,12.22
2019-01-30-11,6.0,28.0,13,44,30.03,8.65,30.03,12.72
2019-01-30-12,9.72,38.5,19,45,30.54,10.69,40.72,16.29
2019-01-30-13,12.83,39.0,24,47,30.03,12.22,47.34,21.89
2019-01-30-14,16.72,40.0,22,47,30.03,11.71,51.41,24.94
2019-01-30-15,18.24,38.0,21,48,30.03,12.22,52.94,28.0
2019-01-30-16,17.24,37.0,14,48,29.52,12.72,53.44,26.98
2019-01-30-17,15.94,37.0,14,48,29.52,8.14,50.9,29.01
2019-01-30-18,9.94,35.0,9,46,27.49,5.09,43.77,34.61
2019-01-30-19,6.56,26.0,9,45,26.47,7.13,38.17,36.14
2019-01-30-20,5.33,31.5,26,44,28.0,12.72,33.08,29.01
2019-01-30-21,3.22,28.0,26,43,30.54,13.23,30.54,13.74
2019-01-30-22,3.61,27.5,27,44,31.56,22.9,29.01,15.78
2019-01-30-23,7.94,29.5,28,43,31.05,28.5,20.36,14.76
2019-01-31-00,13.0,30.5,27,43,30.54,32.07,11.2,16.8
2019-01-31-01,18.22,34.5,25,-999,31.05,33.08,11.2,16.29
2019-01-31-02,23.83,43.5,24,42,29.52,34.61,7.64,14.25
2019-01-31-03,23.44,41.5,28,41,29.01,34.1,14.76,12.72
2019-01-31-04,22.28,42.5,29,42,28.0,36.65,11.71,13.23
2019-01-31-05,17.17,40.5,30,41,28.0,39.7,13.23,14.25
2019-01-31-06,12.83,35.5,31,41,26.98,42.25,12.72,16.29
2019-01-31-07,9.5,28.0,29,39,23.41,40.72,10.69,12.22
2019-01-31-08,7.22,34.5,26,37,20.36,43.77,7.64,12.72
2019-01-31-09,7.72,41.0,29,37,21.89,47.85,12.72,17.82
2019-01-31-10,10.0,42.5,24,36,24.94,44.28,19.85,22.9
2019-01-31-11,11.39,42.5,26,37,26.98,37.67,20.87,25.96
2019-01-31-12,13.65,43.5,26,38,28.5,34.1,24.43,31.05
2019-01-31-13,17.94,43.0,35,39,32.07,33.59,37.67,37.67
2019-01-31-14,20.47,40.5,33,39,32.07,32.58,42.25,40.72
2019-01-31-15,19.65,39.0,30,40,33.59,33.08,43.77,40.72
2019-01-31-16,19.11,38.5,30,37,32.07,34.1,44.79,42.76
2019-01-31-17,16.94,36.0,28,37,29.01,32.58,46.83,39.19
2019-01-31-18,15.0,34.5,31,37,21.89,32.58,43.26,32.58
2019-01-31-19,12.94,36.0,31,37,18.32,32.58,39.7,21.89
2019-01-31-20,14.5,39.0,31,40,15.27,31.05,38.68,12.72
2019-01-31-21,17.83,40.0,29,35,13.74,30.03,38.68,17.31
2019-01-31-22,19.61,40.0,26,38,12.72,29.52,37.67,36.14
2019-01-31-23,19.39,42.0,23,37,11.2,26.47,36.65,36.65
2019-02-01-00,19.78,43.0,22,37,9.67,26.98,37.16,38.68
2019-02-01-01,18.56,44.5,23,37,9.16,29.52,37.16,37.16
2019-02-01-02,16.44,44.5,26,42,7.13,31.05,37.67,35.12
2019-02-01-03,15.61,43.5,29,40,6.11,29.52,38.17,34.1
2019-02-01-04,12.22,42.5,30,37,5.6,29.01,37.67,34.1
2019-02-01-05,7.28,42.5,30,41,6.11,28.0,37.16,33.08
